"Titre de tracé : 21330399"
"#","Date","Heure, GMT-03:00","Temp., °C (LGR S/N: 21330399, SEN S/N: 21330399)","Conductance spécifique, μS/cm (LGR S/N: 21330399)","Salinité, ppt (LGR S/N: 21330399)"
2044,02/08/23,15:01:10,29.29,11353.8,6.4521
2045,02/08/23,15:06:10,29.24,11349.8,6.4496
2046,02/08/23,15:11:10,29.24,11349.8,6.4496
2047,02/08/23,15:16:10,29.33,11346.1,6.4474
2048,02/08/23,15:21:10,29.42,11339.8,6.4435
2049,02/08/23,15:26:10,29.52,11336.7,6.4416
2050,02/08/23,15:31:10,29.58,11331.6,6.4385
2051,02/08/23,15:36:10,29.53,11331.9,6.4387
2052,02/08/23,15:41:10,29.54,11328.9,6.4369
2053,02/08/23,15:46:10,29.58,11323.9,6.4338
2054,02/08/23,15:51:10,29.52,11323.6,6.4336
2055,02/08/23,15:56:10,29.43,11321.2,6.4321
2056,02/08/23,16:01:10,29.32,11323.8,6.4337
2057,02/08/23,16:06:10,29.23,11324.0,6.4338
2058,02/08/23,16:11:10,29.12,11327.6,6.4360
2059,02/08/23,16:16:10,29.03,11328.7,6.4367
2060,02/08/23,16:21:10,28.98,11327.2,6.4358
2061,02/08/23,16:26:10,28.86,11326.0,6.4351
2062,02/08/23,16:31:10,28.71,11330.4,6.4378
2063,02/08/23,16:36:10,28.61,11332.8,6.4393
2064,02/08/23,16:41:10,28.57,11329.3,6.4371
2065,02/08/23,16:46:10,28.53,11332.7,6.4392
2066,02/08/23,16:51:10,28.48,11332.2,6.4388
2067,02/08/23,16:56:10,28.43,11331.6,6.4385
2068,02/08/23,17:01:10,28.37,11329.0,6.4369
2069,02/08/23,17:06:10,28.32,11324.9,6.4344
2070,02/08/23,17:11:10,28.23,11326.9,6.4356
2071,02/08/23,17:16:10,28.13,11324.1,6.4339
2072,02/08/23,17:21:10,28.00,11327.1,6.4358
2073,02/08/23,17:26:10,28.10,11334.3,6.4401
2074,02/08/23,17:31:10,28.42,11326.8,6.4355
2075,02/08/23,17:36:10,28.71,11312.9,6.4271
2076,02/08/23,17:41:10,28.92,11297.3,6.4175
2077,02/08/23,17:46:10,29.13,11289.7,6.4128
2078,02/08/23,17:51:10,29.27,11277.1,6.4051
2079,02/08/23,17:56:10,29.33,11277.3,6.4052
2080,02/08/23,18:01:10,29.37,11240.1,6.3825
2081,02/08/23,18:06:10,29.33,11276.4,6.4047
2082,02/08/23,18:11:10,29.29,11278.0,6.4057
2083,02/08/23,18:16:10,29.27,11273.6,6.4030
2084,02/08/23,18:21:10,29.23,11277.9,6.4056
2085,02/08/23,18:26:10,29.19,11276.8,6.4050
2086,02/08/23,18:31:10,29.18,11276.3,6.4046
2087,02/08/23,18:36:10,29.16,11278.8,6.4062
2088,02/08/23,18:41:10,29.13,11280.1,6.4070
2089,02/08/23,18:46:10,29.13,11275.8,6.4043
2090,02/08/23,18:51:10,29.11,11280.1,6.4069
2091,02/08/23,18:56:10,29.09,11282.6,6.4085
2092,02/08/23,19:01:10,29.08,11278.6,6.4061
2093,02/08/23,19:06:10,29.06,11277.7,6.4055
2094,02/08/23,19:11:10,29.03,11278.0,6.4057
2095,02/08/23,19:16:10,28.99,11283.2,6.4088
2096,02/08/23,19:21:10,28.98,11279.2,6.4064
2097,02/08/23,19:26:10,28.96,11280.0,6.4069
2098,02/08/23,19:31:10,28.92,11284.2,6.4095
2099,02/08/23,19:36:10,28.89,11285.5,6.4103
2100,02/08/23,19:41:10,28.87,11281.9,6.4081
2101,02/08/23,19:46:10,28.82,11288.3,6.4120
2102,02/08/23,19:51:10,28.78,11290.0,6.4130
2103,02/08/23,19:56:10,28.76,11288.2,6.4119
2104,02/08/23,20:01:10,28.71,11291.1,6.4137
2105,02/08/23,20:06:10,28.67,11291.9,6.4142
2106,02/08/23,20:11:10,28.62,11296.6,6.4170
2107,02/08/23,20:16:10,28.57,11296.0,6.4167
2108,02/08/23,20:21:10,28.52,11299.8,6.4190
2109,02/08/23,20:26:10,28.45,11299.2,6.4187
2110,02/08/23,20:31:10,28.37,11307.0,6.4234
2111,02/08/23,20:36:10,28.27,11309.5,6.4250
2112,02/08/23,20:41:10,28.17,11340.9,6.4442
2113,02/08/23,20:46:10,28.07,11324.1,6.4339
2114,02/08/23,20:51:10,27.95,11332.8,6.4392
2115,02/08/23,20:56:10,27.82,11338.3,6.4426
2116,02/08/23,21:01:10,27.70,11323.3,6.4334
2117,02/08/23,21:06:10,27.59,11233.1,6.3782
2118,02/08/23,21:11:10,27.47,11268.1,6.3996
2119,02/08/23,21:16:10,27.37,11249.5,6.3882
2120,02/08/23,21:21:10,27.26,11332.0,6.4387
2121,02/08/23,21:26:10,27.18,11425.2,6.4959
2122,02/08/23,21:31:10,27.11,11427.4,6.4972
2123,02/08/23,21:36:10,27.06,11428.0,6.4976
2124,02/08/23,21:41:10,27.01,11415.1,6.4897
2125,02/08/23,21:46:10,26.96,11421.8,6.4938
2126,02/08/23,21:51:10,26.91,11413.5,6.4887
2127,02/08/23,21:56:10,26.88,11443.3,6.5070
2128,02/08/23,22:01:10,26.84,11445.2,6.5081
2129,02/08/23,22:06:10,26.79,11446.7,6.5090
2130,02/08/23,22:11:10,26.76,11448.9,6.5104
2131,02/08/23,22:16:10,26.73,11448.5,6.5101
2132,02/08/23,22:21:10,26.68,11457.1,6.5154
2133,02/08/23,22:26:10,26.64,11358.1,6.4548
2134,02/08/23,22:31:10,26.62,11462.6,6.5188
2135,02/08/23,22:36:10,26.59,11469.3,6.5229
2136,02/08/23,22:41:10,26.57,11472.1,6.5246
2137,02/08/23,22:46:10,26.55,11473.9,6.5257
2138,02/08/23,22:51:10,26.53,11493.7,6.5379
2139,02/08/23,22:56:10,26.50,11498.7,6.5410
2140,02/08/23,23:01:10,26.48,11503.3,6.5437
2141,02/08/23,23:06:10,26.47,11502.0,6.5429
2142,02/08/23,23:11:10,26.45,11506.5,6.5457
2143,02/08/23,23:16:10,26.45,11507.4,6.5463
2144,02/08/23,23:21:10,26.42,11507.0,6.5460
2145,02/08/23,23:26:10,26.37,11510.3,6.5481
2146,02/08/23,23:31:10,26.32,11514.5,6.5506
2147,02/08/23,23:36:10,26.28,11517.3,6.5523
2148,02/08/23,23:41:10,26.27,11516.9,6.5521
2149,02/08/23,23:46:10,26.25,11524.1,6.5565
2150,02/08/23,23:51:10,26.27,11520.5,6.5543
2151,02/08/23,23:56:10,26.27,11523.1,6.5559
2152,02/09/23,00:01:10,26.28,11522.7,6.5557
2153,02/09/23,00:06:10,26.28,11526.3,6.5579
2154,02/09/23,00:11:10,26.28,11530.8,6.5606
2155,02/09/23,00:16:10,26.28,11532.6,6.5617
2156,02/09/23,00:21:10,26.27,11528.6,6.5593
2157,02/09/23,00:26:10,26.23,11534.1,6.5627
2158,02/09/23,00:31:10,26.19,11536.9,6.5644
2159,02/09/23,00:36:10,26.15,11544.3,6.5689
2160,02/09/23,00:41:10,26.13,11543.4,6.5684
2161,02/09/23,00:46:10,26.10,11545.8,6.5698
2162,02/09/23,00:51:10,26.08,11545.0,6.5694
2163,02/09/23,00:56:10,26.06,11548.7,6.5716
2164,02/09/23,01:01:10,26.06,11548.7,6.5716
2165,02/09/23,01:06:10,26.03,11553.7,6.5747
2166,02/09/23,01:11:10,26.02,11552.4,6.5739
2167,02/09/23,01:16:10,26.01,11554.7,6.5753
2168,02/09/23,01:21:10,26.01,11556.6,6.5764
2169,02/09/23,01:26:10,26.02,11559.7,6.5783
2170,02/09/23,01:31:10,26.03,11561.9,6.5797
2171,02/09/23,01:36:10,26.04,11562.3,6.5800
2172,02/09/23,01:41:10,26.06,11560.5,6.5788
2173,02/09/23,01:46:10,26.06,11564.1,6.5811
2174,02/09/23,01:51:10,26.07,11565.3,6.5818
2175,02/09/23,01:56:10,26.08,11567.6,6.5832
2176,02/09/23,02:01:10,26.09,11565.3,6.5818
2177,02/09/23,02:06:10,26.07,11566.3,6.5824
2178,02/09/23,02:11:10,26.06,11567.6,6.5832
2179,02/09/23,02:16:10,26.04,11570.4,6.5850
2180,02/09/23,02:21:10,26.03,11576.4,6.5886
2181,02/09/23,02:26:10,26.03,11572.7,6.5864
2182,02/09/23,02:31:10,26.03,11574.5,6.5875
2183,02/09/23,02:36:10,26.03,11576.4,6.5886
2184,02/09/23,02:41:10,26.02,11578.7,6.5900
2185,02/09/23,02:46:10,26.01,11577.3,6.5892
2186,02/09/23,02:51:10,25.99,11579.2,6.5903
2187,02/09/23,02:56:10,25.97,11580.2,6.5909
2188,02/09/23,03:01:10,25.94,11583.6,6.5930
2189,02/09/23,03:06:10,25.93,11585.9,6.5944
2190,02/09/23,03:11:10,25.93,11585.9,6.5944
2191,02/09/23,03:16:10,25.93,11584.9,6.5938
2192,02/09/23,03:21:10,25.93,11585.9,6.5944
2193,02/09/23,03:26:10,25.92,11585.4,6.5942
2194,02/09/23,03:31:10,25.91,11589.5,6.5967
2195,02/09/23,03:36:10,25.89,11590.5,6.5973
2196,02/09/23,03:41:10,25.88,11589.2,6.5965
2197,02/09/23,03:46:10,25.87,11591.5,6.5979
2198,02/09/23,03:51:10,25.86,11590.2,6.5971
2199,02/09/23,03:56:10,25.84,11592.1,6.5982
2200,02/09/23,04:01:10,25.81,11593.6,6.5992
2201,02/09/23,04:06:10,25.78,11596.0,6.6007
2202,02/09/23,04:11:10,25.76,11589.7,6.5968
2203,02/09/23,04:16:10,25.74,11599.7,6.6030
2204,02/09/23,04:21:10,25.73,11593.9,6.5994
2205,02/09/23,04:26:10,25.73,11596.6,6.6010
2206,02/09/23,04:31:10,25.72,11594.4,6.5997
2207,02/09/23,04:36:10,25.73,11592.1,6.5983
2208,02/09/23,04:41:10,25.73,11596.6,6.6010
2209,02/09/23,04:46:10,25.73,11595.8,6.6005
2210,02/09/23,04:51:10,25.71,11598.5,6.6022
2211,02/09/23,04:56:10,25.68,11600.0,6.6031
2212,02/09/23,05:01:10,25.66,11602.0,6.6043
2213,02/09/23,05:06:10,25.64,11603.0,6.6049
2214,02/09/23,05:11:10,25.63,11605.3,6.6064
2215,02/09/23,05:16:10,25.62,11599.4,6.6028
2216,02/09/23,05:21:10,25.59,11600.9,6.6037
2217,02/09/23,05:26:10,25.57,11604.7,6.6060
2218,02/09/23,05:31:10,25.57,11601.9,6.6043
2219,02/09/23,05:36:10,25.54,11606.2,6.6069
2220,02/09/23,05:41:10,25.53,11604.9,6.6061
2221,02/09/23,05:46:10,25.51,11611.3,6.6101
2222,02/09/23,05:51:10,25.47,11616.1,6.6130
2223,02/09/23,05:56:10,25.42,11618.6,6.6145
2224,02/09/23,06:01:10,25.42,11620.5,6.6157
2225,02/09/23,06:06:10,25.46,11616.6,6.6133
2226,02/09/23,06:11:10,25.49,11615.1,6.6124
2227,02/09/23,06:16:10,25.57,11615.6,6.6127
2228,02/09/23,06:21:10,25.66,11611.1,6.6099
2229,02/09/23,06:26:10,25.72,11608.9,6.6086
2230,02/09/23,06:31:10,25.72,11612.6,6.6108
2231,02/09/23,06:36:10,25.74,11607.9,6.6080
2232,02/09/23,06:41:10,25.77,11607.4,6.6076
2233,02/09/23,06:46:10,25.79,11608.2,6.6081
2234,02/09/23,06:51:10,25.83,11609.0,6.6086
2235,02/09/23,06:56:10,25.84,11606.6,6.6072
2236,02/09/23,07:01:10,25.86,11602.0,6.6043
2237,02/09/23,07:06:10,25.86,11603.8,6.6054
2238,02/09/23,07:11:10,25.84,11604.8,6.6060
2239,02/09/23,07:16:10,25.83,11605.3,6.6064
2240,02/09/23,07:21:10,25.82,11603.1,6.6050
2241,02/09/23,07:26:10,25.81,11605.4,6.6064
2242,02/09/23,07:31:10,25.79,11606.4,6.6070
2243,02/09/23,07:36:10,25.79,11604.5,6.6059
2244,02/09/23,07:41:10,25.81,11605.4,6.6064
2245,02/09/23,07:46:10,25.82,11601.2,6.6039
2246,02/09/23,07:51:10,25.82,11603.1,6.6050
2247,02/09/23,07:56:10,25.82,11601.2,6.6039
2248,02/09/23,08:01:10,25.83,11600.8,6.6036
2249,02/09/23,08:06:10,25.83,11598.9,6.6024
2250,02/09/23,08:11:10,25.84,11600.2,6.6033
2251,02/09/23,08:16:10,25.84,11603.9,6.6055
2252,02/09/23,08:21:10,25.86,11597.4,6.6015
2253,02/09/23,08:26:10,25.88,11599.2,6.6026
2254,02/09/23,08:31:10,25.91,11595.9,6.6006
2255,02/09/23,08:36:10,25.93,11599.4,6.6027
2256,02/09/23,08:41:10,25.97,11596.6,6.6010
2257,02/09/23,08:46:10,26.01,11594.5,6.5997
2258,02/09/23,08:51:10,26.04,11595.8,6.6005
2259,02/09/23,08:56:10,26.10,11591.9,6.5981
2260,02/09/23,09:01:10,26.18,11588.9,6.5963
2261,02/09/23,09:06:10,26.30,11586.7,6.5949
2262,02/09/23,09:11:10,26.42,11580.8,6.5913
2263,02/09/23,09:16:10,26.52,11576.0,6.5884
2264,02/09/23,09:21:10,26.59,11576.2,6.5885
2265,02/09/23,09:26:10,26.68,11569.3,6.5842
2266,02/09/23,09:31:10,26.75,11566.8,6.5827
2267,02/09/23,09:36:10,26.86,11565.2,6.5818
2268,02/09/23,09:41:10,27.04,11560.3,6.5787
2269,02/09/23,09:46:10,27.21,11556.9,6.5766
2270,02/09/23,09:51:10,27.36,11552.6,6.5740
2271,02/09/23,09:56:10,27.45,11546.7,6.5704
2272,02/09/23,10:01:10,27.54,11538.1,6.5651
2273,02/09/23,10:06:10,27.57,11537.5,6.5648
2274,02/09/23,10:11:10,27.59,11533.0,6.5620
2275,02/09/23,10:16:10,27.56,11534.4,6.5629
2276,02/09/23,10:21:10,27.51,11537.7,6.5648
2277,02/09/23,10:26:10,27.45,11538.6,6.5654
2278,02/09/23,10:31:10,27.37,11539.6,6.5660
2279,02/09/23,10:36:10,27.30,11540.1,6.5664
2280,02/09/23,10:41:10,27.25,11540.7,6.5667
2281,02/09/23,10:46:10,27.20,11540.3,6.5664
2282,02/09/23,10:51:10,27.13,11544.5,6.5690
2283,02/09/23,10:56:10,27.03,11541.9,6.5675
2284,02/09/23,11:01:10,26.93,11546.6,6.5704
2285,02/09/23,11:06:10,26.89,11547.6,6.5710
2286,02/09/23,11:11:10,26.95,11547.5,6.5709
2287,02/09/23,11:16:10,27.03,11541.9,6.5675
2288,02/09/23,11:21:10,27.10,11541.4,6.5671
2289,02/09/23,11:26:10,27.19,11535.3,6.5634
2290,02/09/23,11:31:10,27.30,11532.1,6.5614
2291,02/09/23,11:36:10,27.52,11529.1,6.5596
2292,02/09/23,11:41:10,27.92,11514.6,6.5507
2293,02/09/23,11:46:10,28.32,11502.2,6.5431
2294,02/09/23,11:51:10,28.60,11486.5,6.5335
2295,02/09/23,11:56:10,28.73,11485.3,6.5327
2296,02/09/23,12:01:10,28.79,11480.0,6.5295
2297,02/09/23,12:06:10,28.86,11472.7,6.5250
2298,02/09/23,12:11:10,28.91,11467.9,6.5220
2299,02/09/23,12:16:10,28.93,11467.0,6.5215
2300,02/09/23,12:21:10,28.99,11466.3,6.5211
2301,02/09/23,12:26:10,29.06,11462.4,6.5187
2302,02/09/23,12:31:10,29.14,11455.6,6.5145
2303,02/09/23,12:36:10,29.18,11453.0,6.5129
2304,02/09/23,12:41:10,29.19,11452.5,6.5126
2305,02/09/23,12:46:10,29.24,11447.0,6.5092
2306,02/09/23,12:51:10,29.33,11447.6,6.5096
2307,02/09/23,12:56:10,29.50,11440.6,6.5053
2308,02/09/23,13:01:10,29.63,11433.6,6.5010
2309,02/09/23,13:06:10,29.63,11430.0,6.4988
2310,02/09/23,13:11:10,29.53,11429.7,6.4986
2311,02/09/23,13:16:10,29.40,11430.7,6.4992
2312,02/09/23,13:21:10,29.30,11430.5,6.4991
2313,02/09/23,13:26:10,29.26,11432.1,6.5001
2314,02/09/23,13:31:10,29.23,11430.7,6.4992
2315,02/09/23,13:36:10,29.26,11429.5,6.4985
2316,02/09/23,13:41:10,29.38,11427.1,6.4970
2317,02/09/23,13:46:10,29.59,11422.9,6.4945
2318,02/09/23,13:51:10,29.80,11415.3,6.4898
2319,02/09/23,13:56:10,29.93,11409.2,6.4861
2320,02/09/23,14:01:10,29.92,11405.2,6.4836
2321,02/09/23,14:06:10,29.74,11405.5,6.4838
2322,02/09/23,14:11:10,29.52,11409.2,6.4860
2323,02/09/23,14:16:10,29.29,11415.9,6.4902
2324,02/09/23,14:21:10,29.12,11419.5,6.4924
2325,02/09/23,14:26:10,29.02,11421.9,6.4939
2326,02/09/23,14:31:10,28.97,11422.3,6.4941
2327,02/09/23,14:36:10,28.93,11422.2,6.4940
2328,02/09/23,14:41:10,28.92,11419.9,6.4926
2329,02/09/23,14:46:10,28.93,11420.4,6.4929
2330,02/09/23,14:51:10,28.97,11417.0,6.4908
2331,02/09/23,14:56:10,28.91,11415.1,6.4897
2332,02/09/23,15:01:10,28.79,11421.0,6.4933
2333,02/09/23,15:06:10,28.66,11422.1,6.4940
2334,02/09/23,15:11:10,28.52,11425.4,6.4960
2335,02/09/23,15:16:10,28.38,11433.2,6.5008
2336,02/09/23,15:21:10,28.28,11431.4,6.4997
2337,02/09/23,15:26:10,28.23,11430.9,6.4993
2338,02/09/23,15:31:10,28.20,11430.4,6.4991
2339,02/09/23,15:36:10,28.20,11427.8,6.4974
2340,02/09/23,15:41:10,28.20,11428.6,6.4980
2341,02/09/23,15:46:10,28.21,11427.4,6.4972
2342,02/09/23,15:51:10,28.22,11426.0,6.4964
2343,02/09/23,15:56:10,28.25,11419.4,6.4923
2344,02/09/23,16:01:10,28.27,11420.4,6.4929
2345,02/09/23,16:06:10,28.30,11417.3,6.4910
2346,02/09/23,16:11:10,28.31,11413.3,6.4885
2347,02/09/23,16:16:10,28.35,11412.5,6.4881
2348,02/09/23,16:21:10,28.35,11410.7,6.4870
2349,02/09/23,16:26:10,28.28,11412.0,6.4878
2350,02/09/23,16:31:10,28.20,11412.8,6.4882
2351,02/09/23,16:36:10,28.10,11412.7,6.4882
2352,02/09/23,16:41:10,28.00,11413.5,6.4887
2353,02/09/23,16:46:10,27.92,11414.4,6.4892
2354,02/09/23,16:51:10,27.87,11415.7,6.4900
2355,02/09/23,16:56:10,27.89,11416.5,6.4905
2356,02/09/23,17:01:10,27.90,11412.6,6.4882
2357,02/09/23,17:06:10,27.87,11413.0,6.4884
2358,02/09/23,17:11:10,27.84,11410.8,6.4870
2359,02/09/23,17:16:10,27.81,11411.2,6.4873
2360,02/09/23,17:21:10,27.79,11409.4,6.4862
2361,02/09/23,17:26:10,27.75,11405.0,6.4835
2362,02/09/23,17:31:10,27.69,11406.8,6.4846
2363,02/09/23,17:36:10,27.61,11407.7,6.4851
2364,02/09/23,17:41:10,27.55,11405.0,6.4835
2365,02/09/23,17:46:10,27.52,11411.7,6.4876
2366,02/09/23,17:51:10,27.55,11410.4,6.4868
2367,02/09/23,17:56:10,27.56,11408.1,6.4854
2368,02/09/23,18:01:10,27.60,11369.2,6.4615
2369,02/09/23,18:06:10,27.65,11402.4,6.4819
2370,02/09/23,18:11:10,27.71,11400.6,6.4808
2371,02/09/23,18:16:10,27.79,11394.4,6.4770
2372,02/09/23,18:21:10,27.84,11392.2,6.4756
2373,02/09/23,18:26:10,27.87,11390.0,6.4743
2374,02/09/23,18:31:10,27.89,11387.3,6.4726
2375,02/09/23,18:36:10,27.87,11386.5,6.4721
2376,02/09/23,18:41:10,27.86,11385.2,6.4713
2377,02/09/23,18:46:10,27.85,11384.7,6.4710
2378,02/09/23,18:51:10,27.84,11380.8,6.4686
2379,02/09/23,18:56:10,27.82,11379.9,6.4681
2380,02/09/23,19:01:10,27.81,11380.3,6.4683
2381,02/09/23,19:06:10,27.80,11374.5,6.4648
2382,02/09/23,19:11:10,27.80,11374.5,6.4648
2383,02/09/23,19:16:10,27.80,11374.5,6.4648
2384,02/09/23,19:21:10,27.79,11371.4,6.4629
2385,02/09/23,19:26:10,27.77,11373.2,6.4640
2386,02/09/23,19:31:10,27.77,11369.7,6.4618
2387,02/09/23,19:36:10,27.76,11370.1,6.4621
2388,02/09/23,19:41:10,27.75,11367.8,6.4607
2389,02/09/23,19:46:10,27.74,11366.5,6.4599
2390,02/09/23,19:51:10,27.74,11361.2,6.4567
2391,02/09/23,19:56:10,27.71,11361.7,6.4569
2392,02/09/23,20:01:10,27.70,11357.7,6.4545
2393,02/09/23,20:06:10,27.67,11360.7,6.4563
2394,02/09/23,20:11:10,27.66,11359.4,6.4555
2395,02/09/23,20:16:10,27.65,11357.3,6.4542
2396,02/09/23,20:21:10,27.64,11352.4,6.4512
2397,02/09/23,20:26:10,27.61,11357.3,6.4542
2398,02/09/23,20:31:10,27.59,11353.7,6.4520
2399,02/09/23,20:36:10,27.56,11350.6,6.4501
2400,02/09/23,20:41:10,27.52,11351.4,6.4507
2401,02/09/23,20:46:10,27.50,11350.5,6.4501
2402,02/09/23,20:51:10,27.47,11347.4,6.4482
2403,02/09/23,20:56:10,27.42,11350.6,6.4501
2404,02/09/23,21:01:10,27.39,11351.9,6.4509
2405,02/09/23,21:06:10,27.33,11365.2,6.4591
2406,02/09/23,21:11:10,27.25,11363.4,6.4580
2407,02/09/23,21:16:10,27.16,11365.7,6.4594
2408,02/09/23,21:21:10,27.06,11369.3,6.4616
2409,02/09/23,21:26:10,26.96,11372.1,6.4633
2410,02/09/23,21:31:10,26.86,11369.4,6.4617
2411,02/09/23,21:36:10,26.76,11374.9,6.4650
2412,02/09/23,21:41:10,26.69,11370.9,6.4626
2413,02/09/23,21:46:10,26.62,11369.8,6.4619
2414,02/09/23,21:51:10,26.55,11370.2,6.4622
2415,02/09/23,21:56:10,26.49,11369.4,6.4617
2416,02/09/23,22:01:10,26.44,11370.9,6.4626
2417,02/09/23,22:06:10,26.39,11367.0,6.4602
2418,02/09/23,22:11:10,26.34,11367.6,6.4605
2419,02/09/23,22:16:10,26.30,11365.0,6.4589
2420,02/09/23,22:21:10,26.25,11361.0,6.4565
2421,02/09/23,22:26:10,26.20,11357.0,6.4541
2422,02/09/23,22:31:10,26.17,11354.0,6.4522
2423,02/09/23,22:36:10,26.13,11371.9,6.4632
2424,02/09/23,22:41:10,26.10,11363.5,6.4581
2425,02/09/23,22:46:10,26.08,11358.3,6.4548
2426,02/09/23,22:51:10,26.07,11349.7,6.4496
2427,02/09/23,22:56:10,26.06,11340.3,6.4439
2428,02/09/23,23:01:10,26.04,11337.8,6.4423
2429,02/09/23,23:06:10,26.03,11328.4,6.4365
2430,02/09/23,23:11:10,26.02,11325.3,6.4346
2431,02/09/23,23:16:10,26.02,11319.1,6.4308
2432,02/09/23,23:21:10,26.01,11312.4,6.4267
2433,02/09/23,23:26:10,25.99,11308.9,6.4246
2434,02/09/23,23:31:10,25.98,11302.2,6.4205
2435,02/09/23,23:36:10,25.97,11296.4,6.4169
2436,02/09/23,23:41:10,25.94,11289.8,6.4129
2437,02/09/23,23:46:10,25.92,11284.5,6.4096
2438,02/09/23,23:51:10,25.89,11278.7,6.4061
2439,02/09/23,23:56:10,25.88,11272.9,6.4026
2440,02/10/23,00:01:10,25.86,11270.3,6.4010
2441,02/10/23,00:06:10,25.86,11264.1,6.3972
2442,02/10/23,00:11:10,25.86,11257.9,6.3933
2443,02/10/23,00:16:10,25.84,11256.1,6.3923
2444,02/10/23,00:21:10,25.83,11253.0,6.3903
2445,02/10/23,00:26:10,25.83,11245.0,6.3855
2446,02/10/23,00:31:10,25.82,11242.8,6.3841
2447,02/10/23,00:36:10,25.82,11236.6,6.3803
2448,02/10/23,00:41:10,25.82,11230.3,6.3765
2449,02/10/23,00:46:10,25.81,11227.3,6.3746
2450,02/10/23,00:51:10,25.81,11220.2,6.3703
2451,02/10/23,00:56:10,25.81,11217.5,6.3686
2452,02/10/23,01:01:10,25.81,11212.2,6.3654
2453,02/10/23,01:06:10,25.79,11209.5,6.3637
2454,02/10/23,01:11:10,25.79,11205.9,6.3616
2455,02/10/23,01:16:10,25.79,11202.4,6.3594
2456,02/10/23,01:21:10,25.79,11197.1,6.3561
2457,02/10/23,01:26:10,25.79,11194.4,6.3545
2458,02/10/23,01:31:10,25.79,11189.1,6.3513
2459,02/10/23,01:36:10,25.78,11189.6,6.3515
2460,02/10/23,01:41:10,25.78,11182.5,6.3472
2461,02/10/23,01:46:10,25.78,11178.0,6.3445
2462,02/10/23,01:51:10,25.77,11175.8,6.3431
2463,02/10/23,01:56:10,25.78,11167.4,6.3380
2464,02/10/23,02:01:10,25.77,11164.3,6.3361
2465,02/10/23,02:06:10,25.74,11166.6,6.3375
2466,02/10/23,02:11:10,25.73,11161.7,6.3345
2467,02/10/23,02:16:10,25.73,11159.9,6.3334
2468,02/10/23,02:21:10,25.73,11154.6,6.3301
2469,02/10/23,02:26:10,25.73,11152.8,6.3291
2470,02/10/23,02:31:10,25.74,11151.5,6.3282
2471,02/10/23,02:36:10,25.74,11144.4,6.3239
2472,02/10/23,02:41:10,25.72,11141.8,6.3223
2473,02/10/23,02:46:10,25.71,11136.9,6.3193
2474,02/10/23,02:51:10,25.69,11139.6,6.3209
2475,02/10/23,02:56:10,25.68,11134.7,6.3180
2476,02/10/23,03:01:10,25.67,11132.6,6.3167
2477,02/10/23,03:06:10,25.66,11129.5,6.3148
2478,02/10/23,03:11:10,25.63,11129.0,6.3145
2479,02/10/23,03:16:10,25.62,11125.0,6.3120
2480,02/10/23,03:21:10,25.59,11121.1,6.3097
2481,02/10/23,03:26:10,25.58,11121.6,6.3099
2482,02/10/23,03:31:10,25.57,11114.0,6.3053
2483,02/10/23,03:36:10,25.56,11111.0,6.3035
2484,02/10/23,03:41:10,25.56,11109.2,6.3024
2485,02/10/23,03:46:10,25.54,11110.1,6.3029
2486,02/10/23,03:51:10,25.53,11107.0,6.3010
2487,02/10/23,03:56:10,25.51,11101.7,6.2978
2488,02/10/23,04:01:10,25.49,11100.8,6.2972
2489,02/10/23,04:06:10,25.51,11098.2,6.2956
2490,02/10/23,04:11:10,25.52,11094.2,6.2932
2491,02/10/23,04:16:10,25.52,11094.2,6.2932
2492,02/10/23,04:21:10,25.52,11090.6,6.2910
2493,02/10/23,04:26:10,25.52,11087.1,6.2889
2494,02/10/23,04:31:10,25.52,11085.3,6.2878
2495,02/10/23,04:36:10,25.51,11082.2,6.2859
2496,02/10/23,04:41:10,25.51,11079.6,6.2843
2497,02/10/23,04:46:10,25.52,11075.6,6.2819
2498,02/10/23,04:51:10,25.52,11073.9,6.2808
2499,02/10/23,04:56:10,25.51,11072.5,6.2799
2500,02/10/23,05:01:10,25.51,11069.0,6.2778
2501,02/10/23,05:06:10,25.48,11068.6,6.2775
2502,02/10/23,05:11:10,25.47,11065.4,6.2756
2503,02/10/23,05:16:10,25.44,11066.8,6.2765
2504,02/10/23,05:21:10,25.42,11065.1,6.2754
2505,02/10/23,05:26:10,25.41,11060.2,6.2724
2506,02/10/23,05:31:10,25.40,11055.4,6.2695
2507,02/10/23,05:36:10,25.38,11054.6,6.2690
2508,02/10/23,05:41:10,25.37,11050.5,6.2665
2509,02/10/23,05:46:10,25.35,11053.3,6.2682
2510,02/10/23,05:51:10,25.33,11050.6,6.2665
2511,02/10/23,05:56:10,25.32,11044.8,6.2630
2512,02/10/23,06:01:10,25.32,11043.9,6.2625
2513,02/10/23,06:06:10,25.32,11043.9,6.2625
2514,02/10/23,06:11:10,25.32,11041.4,6.2609
2515,02/10/23,06:16:10,25.32,11036.9,6.2582
2516,02/10/23,06:21:10,25.31,11034.7,6.2568
2517,02/10/23,06:26:10,25.28,11031.6,6.2550
2518,02/10/23,06:31:10,25.22,11030.8,6.2545
2519,02/10/23,06:36:10,25.18,11034.4,6.2567
2520,02/10/23,06:41:10,25.17,11028.7,6.2531
2521,02/10/23,06:46:10,25.17,11028.7,6.2531
