"Titre de tracé : ird-1"
"#","Date","Heure, GMT-03:00","Temp., °C (LGR S/N: 21337714, SEN S/N: 21337714)","Conductance spécifique, μS/cm (LGR S/N: 21337714)","Salinité, ppt (LGR S/N: 21337714)"
165,09/22/22,00:49:44,26.93,0.0,0.0123
166,09/22/22,00:54:44,26.92,0.0,0.0123
167,09/22/22,00:59:44,26.90,0.0,0.0123
168,09/22/22,01:04:44,26.89,0.0,0.0123
169,09/22/22,01:09:44,26.88,0.0,0.0123
170,09/22/22,01:14:44,26.85,0.0,0.0123
171,09/22/22,01:19:44,26.84,0.0,0.0123
172,09/22/22,01:24:44,26.82,0.0,0.0123
173,09/22/22,01:29:44,26.78,0.0,0.0123
174,09/22/22,01:34:44,26.81,0.0,0.0123
175,09/22/22,01:39:44,26.74,0.0,0.0123
176,09/22/22,01:44:44,26.72,0.0,0.0123
177,09/22/22,01:49:44,26.73,0.0,0.0123
178,09/22/22,01:54:44,26.77,0.0,0.0123
179,09/22/22,01:59:44,26.79,0.0,0.0123
180,09/22/22,02:04:44,26.82,0.0,0.0123
181,09/22/22,02:09:44,26.84,0.0,0.0123
182,09/22/22,02:14:44,26.89,0.0,0.0123
183,09/22/22,02:19:44,26.88,0.0,0.0123
184,09/22/22,02:24:44,26.85,0.0,0.0123
185,09/22/22,02:29:44,26.83,0.0,0.0123
186,09/22/22,02:34:44,26.84,0.0,0.0123
187,09/22/22,02:39:44,26.83,0.0,0.0123
188,09/22/22,02:44:44,26.85,0.0,0.0123
189,09/22/22,02:49:44,26.84,0.0,0.0123
190,09/22/22,02:54:44,26.83,0.0,0.0123
191,09/22/22,02:59:44,26.83,0.0,0.0123
192,09/22/22,03:04:44,26.77,0.0,0.0123
193,09/22/22,03:09:44,26.74,0.0,0.0123
194,09/22/22,03:14:44,26.71,0.0,0.0123
195,09/22/22,03:19:44,26.63,0.0,0.0123
196,09/22/22,03:24:44,26.58,0.0,0.0123
197,09/22/22,03:29:44,26.45,0.0,0.0123
198,09/22/22,03:34:44,26.28,0.0,0.0123
199,09/22/22,03:39:44,26.12,0.0,0.0123
200,09/22/22,03:44:44,26.00,0.0,0.0123
201,09/22/22,03:49:44,25.93,0.0,0.0123
202,09/22/22,03:54:44,25.89,0.0,0.0123
203,09/22/22,03:59:44,25.88,0.0,0.0123
204,09/22/22,04:04:44,25.84,0.0,0.0123
205,09/22/22,04:09:44,25.82,0.0,0.0123
206,09/22/22,04:14:44,25.82,0.0,0.0123
207,09/22/22,04:19:44,25.81,0.0,0.0123
208,09/22/22,04:24:44,25.82,0.0,0.0123
209,09/22/22,04:29:44,25.76,0.0,0.0123
210,09/22/22,04:34:44,25.67,0.0,0.0123
211,09/22/22,04:39:44,25.56,0.0,0.0123
212,09/22/22,04:44:44,25.45,0.0,0.0123
213,09/22/22,04:49:44,25.34,0.0,0.0123
214,09/22/22,04:54:44,25.24,0.0,0.0123
215,09/22/22,04:59:44,25.13,0.0,0.0123
216,09/22/22,05:04:44,25.04,0.0,0.0123
217,09/22/22,05:09:44,24.98,0.0,0.0123
218,09/22/22,05:14:44,24.92,0.0,0.0123
219,09/22/22,05:19:44,24.88,0.0,0.0123
220,09/22/22,05:24:44,24.83,0.0,0.0123
221,09/22/22,05:29:44,24.76,0.0,0.0123
222,09/22/22,05:34:44,24.67,0.0,0.0123
223,09/22/22,05:39:44,24.59,0.0,0.0123
224,09/22/22,05:44:44,24.53,0.0,0.0123
225,09/22/22,05:49:44,24.46,0.0,0.0123
226,09/22/22,05:54:44,24.42,0.0,0.0123
227,09/22/22,05:59:44,24.40,0.0,0.0123
228,09/22/22,06:04:44,24.39,0.0,0.0123
229,09/22/22,06:09:44,24.37,0.0,0.0123
230,09/22/22,06:14:44,24.33,0.0,0.0123
231,09/22/22,06:19:44,24.29,0.0,0.0123
232,09/22/22,06:24:44,24.26,0.0,0.0123
233,09/22/22,06:29:44,24.21,0.0,0.0123
234,09/22/22,06:34:44,24.18,0.0,0.0123
235,09/22/22,06:39:44,24.16,0.0,0.0123
236,09/22/22,06:44:44,24.18,0.0,0.0123
237,09/22/22,06:49:44,24.21,0.0,0.0123
238,09/22/22,06:54:44,24.27,0.0,0.0123
239,09/22/22,06:59:44,24.34,0.0,0.0123
240,09/22/22,07:04:44,24.44,0.0,0.0123
241,09/22/22,07:09:44,24.55,0.0,0.0123
242,09/22/22,07:14:44,24.66,0.0,0.0123
243,09/22/22,07:19:44,24.79,0.0,0.0123
244,09/22/22,07:24:44,24.91,0.0,0.0123
245,09/22/22,07:29:44,25.03,0.0,0.0123
246,09/22/22,07:34:44,25.14,0.0,0.0123
247,09/22/22,07:39:44,25.29,0.0,0.0123
248,09/22/22,07:44:44,25.46,0.0,0.0123
249,09/22/22,07:49:44,25.66,0.0,0.0123
250,09/22/22,07:54:44,26.00,0.0,0.0123
251,09/22/22,07:59:44,26.47,0.0,0.0123
252,09/22/22,08:04:44,26.88,0.0,0.0123
253,09/22/22,08:09:44,27.36,0.0,0.0123
254,09/22/22,08:14:44,27.84,0.0,0.0123
255,09/22/22,08:19:44,28.42,0.0,0.0123
256,09/22/22,08:24:44,29.10,0.0,0.0123
257,09/22/22,08:29:44,29.79,0.0,0.0123
258,09/22/22,08:34:44,30.27,0.0,0.0123
259,09/22/22,08:39:44,30.71,0.0,0.0123
260,09/22/22,08:44:44,31.09,0.0,0.0123
261,09/22/22,08:49:44,31.44,0.0,0.0123
262,09/22/22,08:54:44,31.77,0.0,0.0123
263,09/22/22,08:59:44,32.10,0.0,0.0123
264,09/22/22,09:04:44,32.56,0.0,0.0123
265,09/22/22,09:09:44,32.62,0.0,0.0123
266,09/22/22,09:14:44,32.79,0.0,0.0123
267,09/22/22,09:19:44,33.02,0.0,0.0123
268,09/22/22,09:24:44,32.81,0.0,0.0123
269,09/22/22,09:29:44,32.93,0.0,0.0123
270,09/22/22,09:34:44,33.04,0.0,0.0123
271,09/22/22,09:39:44,32.92,0.0,0.0123
272,09/22/22,09:44:44,32.67,0.0,0.0123
273,09/22/22,09:49:44,32.69,0.0,0.0123
274,09/22/22,09:54:44,32.84,0.0,0.0123
275,09/22/22,09:59:44,32.95,0.0,0.0123
276,09/22/22,10:04:44,33.05,0.0,0.0123
277,09/22/22,10:09:44,33.13,0.0,0.0123
278,09/22/22,10:14:44,33.41,0.0,0.0123
279,09/22/22,10:19:44,33.31,0.0,0.0123
280,09/22/22,10:24:44,33.53,0.0,0.0123
281,09/22/22,10:29:44,33.56,0.0,0.0123
282,09/22/22,10:34:44,33.45,0.0,0.0123
283,09/22/22,10:39:44,33.53,0.0,0.0123
284,09/22/22,10:44:44,33.50,0.0,0.0123
285,09/22/22,10:49:44,33.42,0.0,0.0123
286,09/22/22,10:54:44,33.38,0.0,0.0123
287,09/22/22,10:59:44,33.35,0.0,0.0123
288,09/22/22,11:04:44,33.16,0.0,0.0123
289,09/22/22,11:09:44,33.25,0.0,0.0123
290,09/22/22,11:14:44,33.52,0.0,0.0123
291,09/22/22,11:19:44,33.54,0.0,0.0123
292,09/22/22,11:24:44,33.61,0.0,0.0123
293,09/22/22,11:29:44,33.61,0.0,0.0123
294,09/22/22,11:34:44,33.53,0.0,0.0123
295,09/22/22,11:39:44,33.57,0.0,0.0123
296,09/22/22,11:44:44,33.61,0.0,0.0123
297,09/22/22,11:49:44,33.48,0.0,0.0123
298,09/22/22,11:54:44,33.53,0.0,0.0123
299,09/22/22,11:59:44,33.31,0.0,0.0123
300,09/22/22,12:04:44,33.26,0.0,0.0123
301,09/22/22,12:09:44,33.15,0.0,0.0123
302,09/22/22,12:14:44,32.90,0.0,0.0123
303,09/22/22,12:19:44,32.82,0.0,0.0123
304,09/22/22,12:24:44,32.79,0.0,0.0123
305,09/22/22,12:29:44,32.74,0.0,0.0123
306,09/22/22,12:34:44,32.85,0.0,0.0123
307,09/22/22,12:39:44,32.83,0.0,0.0123
308,09/22/22,12:44:44,32.85,0.0,0.0123
309,09/22/22,12:49:44,32.82,0.0,0.0123
310,09/22/22,12:54:44,32.68,0.0,0.0123
311,09/22/22,12:59:44,32.78,0.0,0.0123
312,09/22/22,13:04:44,32.79,0.0,0.0123
313,09/22/22,13:09:44,32.84,0.0,0.0123
314,09/22/22,13:14:44,32.82,0.0,0.0123
315,09/22/22,13:19:44,32.85,0.0,0.0123
316,09/22/22,13:24:44,32.98,0.0,0.0123
317,09/22/22,13:29:44,32.95,0.0,0.0123
318,09/22/22,13:34:44,33.04,0.0,0.0123
319,09/22/22,13:39:44,33.02,0.0,0.0123
320,09/22/22,13:44:44,32.83,0.0,0.0123
321,09/22/22,13:49:44,32.88,0.0,0.0123
322,09/22/22,13:54:44,32.89,0.0,0.0123
323,09/22/22,13:59:44,32.85,0.0,0.0123
324,09/22/22,14:04:44,32.84,0.0,0.0123
325,09/22/22,14:09:44,32.69,0.0,0.0123
326,09/22/22,14:14:44,32.57,0.0,0.0123
327,09/22/22,14:19:44,32.73,0.0,0.0123
328,09/22/22,14:24:44,32.73,0.0,0.0123
329,09/22/22,14:29:44,32.60,0.0,0.0123
330,09/22/22,14:34:44,32.56,0.0,0.0123
331,09/22/22,14:39:44,32.66,0.0,0.0123
332,09/22/22,14:44:44,32.62,0.0,0.0123
333,09/22/22,14:49:44,32.57,0.0,0.0123
334,09/22/22,14:54:44,32.46,0.0,0.0123
335,09/22/22,14:59:44,32.35,0.0,0.0123
336,09/22/22,15:04:44,32.14,0.0,0.0123
337,09/22/22,15:09:44,31.99,0.0,0.0123
338,09/22/22,15:14:44,31.89,0.0,0.0123
339,09/22/22,15:19:44,31.82,0.0,0.0123
340,09/22/22,15:24:44,31.70,0.0,0.0123
341,09/22/22,15:29:44,31.75,0.0,0.0123
342,09/22/22,15:34:44,31.64,0.0,0.0123
343,09/22/22,15:39:44,31.55,0.0,0.0123
344,09/22/22,15:44:44,31.49,0.0,0.0123
345,09/22/22,15:49:44,31.50,0.0,0.0123
346,09/22/22,15:54:44,31.51,0.0,0.0123
347,09/22/22,15:59:44,31.44,0.0,0.0123
348,09/22/22,16:04:44,31.41,0.0,0.0123
349,09/22/22,16:09:44,31.34,0.0,0.0123
350,09/22/22,16:14:44,31.36,0.0,0.0123
351,09/22/22,16:19:44,31.36,0.0,0.0123
352,09/22/22,16:24:44,31.31,0.0,0.0123
353,09/22/22,16:29:44,31.18,0.0,0.0123
354,09/22/22,16:34:44,31.18,0.0,0.0123
355,09/22/22,16:39:44,31.15,0.0,0.0123
356,09/22/22,16:44:44,31.01,0.0,0.0123
357,09/22/22,16:49:44,30.88,0.0,0.0123
358,09/22/22,16:54:44,30.86,0.0,0.0123
359,09/22/22,16:59:44,30.88,0.0,0.0123
360,09/22/22,17:04:44,30.88,0.0,0.0123
361,09/22/22,17:09:44,31.02,0.0,0.0123
362,09/22/22,17:14:44,31.07,0.0,0.0123
363,09/22/22,17:19:44,31.12,0.0,0.0123
364,09/22/22,17:24:44,31.01,0.0,0.0123
365,09/22/22,17:29:44,30.88,0.0,0.0123
366,09/22/22,17:34:44,30.76,0.0,0.0123
367,09/22/22,17:39:44,30.58,0.0,0.0123
368,09/22/22,17:44:44,30.49,0.0,0.0123
369,09/22/22,17:49:44,30.32,0.0,0.0123
370,09/22/22,17:54:44,30.19,0.0,0.0123
371,09/22/22,17:59:44,29.97,0.0,0.0123
372,09/22/22,18:04:44,29.80,0.0,0.0123
373,09/22/22,18:09:44,29.53,0.0,0.0123
374,09/22/22,18:14:44,29.33,0.0,0.0123
375,09/22/22,18:19:44,29.13,0.0,0.0123
376,09/22/22,18:24:44,28.94,0.0,0.0123
377,09/22/22,18:29:44,28.80,0.0,0.0123
378,09/22/22,18:34:44,28.67,0.0,0.0123
379,09/22/22,18:39:44,28.56,0.0,0.0123
380,09/22/22,18:44:44,28.48,0.0,0.0123
381,09/22/22,18:49:44,28.41,0.0,0.0123
382,09/22/22,18:54:44,28.35,0.0,0.0123
383,09/22/22,18:59:44,28.30,0.0,0.0123
384,09/22/22,19:04:44,28.26,0.0,0.0123
385,09/22/22,19:09:44,28.22,0.0,0.0123
386,09/22/22,19:14:44,28.19,0.0,0.0123
387,09/22/22,19:19:44,28.15,0.0,0.0123
388,09/22/22,19:24:44,28.10,0.0,0.0123
389,09/22/22,19:29:44,28.06,0.0,0.0123
390,09/22/22,19:34:44,28.05,0.0,0.0123
391,09/22/22,19:39:44,28.04,0.0,0.0123
392,09/22/22,19:44:44,28.00,0.0,0.0123
393,09/22/22,19:49:44,27.98,0.0,0.0123
394,09/22/22,19:54:44,27.95,0.0,0.0123
395,09/22/22,19:59:44,27.94,0.0,0.0123
396,09/22/22,20:04:44,27.93,0.0,0.0123
397,09/22/22,20:09:44,27.90,0.0,0.0123
398,09/22/22,20:14:44,27.90,0.0,0.0123
399,09/22/22,20:19:44,27.85,0.0,0.0123
400,09/22/22,20:24:44,27.84,0.0,0.0123
401,09/22/22,20:29:44,27.83,0.0,0.0123
402,09/22/22,20:34:44,27.80,0.0,0.0123
403,09/22/22,20:39:44,27.79,0.0,0.0123
404,09/22/22,20:44:44,27.75,0.0,0.0123
405,09/22/22,20:49:44,27.73,0.0,0.0123
406,09/22/22,20:54:44,27.72,0.0,0.0123
407,09/22/22,20:59:44,27.72,0.0,0.0123
408,09/22/22,21:04:44,27.73,0.0,0.0123
409,09/22/22,21:09:44,27.71,0.0,0.0123
410,09/22/22,21:14:44,27.71,0.0,0.0123
411,09/22/22,21:19:44,27.66,0.0,0.0123
412,09/22/22,21:24:44,27.64,0.0,0.0123
413,09/22/22,21:29:44,27.67,0.0,0.0123
414,09/22/22,21:34:44,27.64,0.0,0.0123
415,09/22/22,21:39:44,27.61,0.0,0.0123
416,09/22/22,21:44:44,27.59,0.0,0.0123
417,09/22/22,21:49:44,27.57,0.0,0.0123
418,09/22/22,21:54:44,27.53,0.0,0.0123
419,09/22/22,21:59:44,27.51,0.0,0.0123
420,09/22/22,22:04:44,27.50,0.0,0.0123
421,09/22/22,22:09:44,27.48,0.0,0.0123
422,09/22/22,22:14:44,27.47,0.0,0.0123
423,09/22/22,22:19:44,27.48,0.0,0.0123
424,09/22/22,22:24:44,27.48,0.0,0.0123
425,09/22/22,22:29:44,27.47,0.0,0.0123
426,09/22/22,22:34:44,27.46,0.0,0.0123
427,09/22/22,22:39:44,27.45,0.0,0.0123
428,09/22/22,22:44:44,27.45,0.0,0.0123
429,09/22/22,22:49:44,27.43,0.0,0.0123
430,09/22/22,22:54:44,27.41,0.0,0.0123
431,09/22/22,22:59:44,27.40,0.0,0.0123
432,09/22/22,23:04:44,27.40,0.0,0.0123
433,09/22/22,23:09:44,27.37,0.0,0.0123
434,09/22/22,23:14:44,27.34,0.0,0.0123
435,09/22/22,23:19:44,27.32,0.0,0.0123
436,09/22/22,23:24:44,27.30,0.0,0.0123
437,09/22/22,23:29:44,27.31,0.0,0.0123
438,09/22/22,23:34:44,27.31,0.0,0.0123
439,09/22/22,23:39:44,27.31,0.0,0.0123
440,09/22/22,23:44:44,27.29,0.0,0.0123
441,09/22/22,23:49:44,27.27,0.0,0.0123
442,09/22/22,23:54:44,27.29,0.0,0.0123
443,09/22/22,23:59:44,27.29,0.0,0.0123
444,09/23/22,00:04:44,27.26,0.0,0.0123
445,09/23/22,00:09:44,27.26,0.0,0.0123
446,09/23/22,00:14:44,27.34,0.0,0.0123
447,09/23/22,00:19:44,27.29,0.0,0.0123
448,09/23/22,00:24:44,27.29,0.0,0.0123
449,09/23/22,00:29:44,27.25,0.0,0.0123
450,09/23/22,00:34:44,27.21,0.0,0.0123
451,09/23/22,00:39:44,27.21,0.0,0.0123
452,09/23/22,00:44:44,27.22,0.0,0.0123
453,09/23/22,00:49:44,27.22,0.0,0.0123
454,09/23/22,00:54:44,27.18,0.0,0.0123
455,09/23/22,00:59:44,27.13,0.0,0.0123
456,09/23/22,01:04:44,27.09,0.0,0.0123
457,09/23/22,01:09:44,27.06,0.0,0.0123
458,09/23/22,01:14:44,27.02,0.0,0.0123
459,09/23/22,01:19:44,26.95,0.0,0.0123
460,09/23/22,01:24:44,26.88,0.0,0.0123
461,09/23/22,01:29:44,26.82,0.0,0.0123
462,09/23/22,01:34:44,26.78,0.0,0.0123
463,09/23/22,01:39:44,26.78,0.0,0.0123
464,09/23/22,01:44:44,26.82,0.0,0.0123
465,09/23/22,01:49:44,26.84,0.0,0.0123
466,09/23/22,01:54:44,26.83,0.0,0.0123
467,09/23/22,01:59:44,26.84,0.0,0.0123
468,09/23/22,02:04:44,26.88,0.0,0.0123
469,09/23/22,02:09:44,26.85,0.0,0.0123
470,09/23/22,02:14:44,26.82,0.0,0.0123
471,09/23/22,02:19:44,26.79,0.0,0.0123
472,09/23/22,02:24:44,26.79,0.0,0.0123
473,09/23/22,02:29:44,26.77,0.0,0.0123
474,09/23/22,02:34:44,26.31,6606.3,3.6075
475,09/23/22,02:39:44,26.09,17300.6,10.1777
476,09/23/22,02:44:44,26.02,4459.7,2.3730
477,09/23/22,02:49:44,25.92,4359.2,2.3162
478,09/23/22,02:54:44,25.86,4296.1,2.2806
479,09/23/22,02:59:44,25.77,4217.4,2.2363
480,09/23/22,03:04:44,25.83,4143.5,2.1947
481,09/23/22,03:09:44,25.83,12134.7,6.9321
482,09/23/22,03:14:44,25.93,9340.2,5.2291
483,09/23/22,03:19:44,25.97,9950.0,5.5971
484,09/23/22,03:24:44,26.07,11899.9,6.7875
485,09/23/22,03:29:44,26.23,7168.2,3.9367
486,09/23/22,03:34:44,26.19,0.0,0.0123
487,09/23/22,03:39:44,26.03,6222.0,3.3837
488,09/23/22,03:44:44,25.93,4950.9,2.6519
489,09/23/22,03:49:44,25.87,6493.1,3.5415
490,09/23/22,03:54:44,25.78,6113.5,3.3207
491,09/23/22,03:59:44,25.65,5706.6,3.0853
492,09/23/22,04:04:44,25.52,6514.8,3.5541
493,09/23/22,04:09:44,25.39,5936.8,3.2183
494,09/23/22,04:14:44,25.30,5626.7,3.0393
495,09/23/22,04:19:44,25.24,5322.8,2.8646
496,09/23/22,04:24:44,25.35,0.0,0.0123
497,09/23/22,04:29:44,25.30,0.0,0.0123
498,09/23/22,04:34:44,25.24,0.0,0.0123
499,09/23/22,04:39:44,25.17,0.0,0.0123
500,09/23/22,04:44:44,25.07,0.0,0.0123
501,09/23/22,04:49:44,24.98,0.0,0.0123
502,09/23/22,04:54:44,24.90,0.0,0.0123
503,09/23/22,04:59:44,24.82,0.0,0.0123
504,09/23/22,05:04:44,24.75,0.0,0.0123
505,09/23/22,05:09:44,24.71,0.0,0.0123
506,09/23/22,05:14:44,24.65,0.0,0.0123
507,09/23/22,05:19:44,24.59,0.0,0.0123
508,09/23/22,05:24:44,24.55,0.0,0.0123
509,09/23/22,05:29:44,24.51,0.0,0.0123
