"Titre de tracé : ird-1"
"#","Date","Heure, GMT-03:00","Temp., °C (LGR S/N: 21337714, SEN S/N: 21337714)","Conductance spécifique, μS/cm (LGR S/N: 21337714)","Salinité, ppt (LGR S/N: 21337714)"
87,10/25/22,18:23:05,35.37,30733.1,19.0724
88,10/25/22,18:28:05,35.26,30660.9,19.0231
89,10/25/22,18:33:05,35.25,30706.4,19.0541
90,10/25/22,18:38:05,35.15,30858.3,19.1580
91,10/25/22,18:43:05,34.64,31129.0,19.3431
92,10/25/22,18:48:05,34.23,4496.2,2.3936
93,10/25/22,18:53:05,30.76,2687.4,1.3880
94,10/25/22,18:58:05,29.61,2137.8,1.0907
95,10/25/22,19:03:05,28.97,1797.8,0.9094
96,10/25/22,19:08:05,28.75,1674.0,0.8439
97,10/25/22,19:13:05,28.56,1666.2,0.8398
98,10/25/22,19:18:05,28.43,1681.5,0.8479
99,10/25/22,19:23:05,28.25,1634.4,0.8230
100,10/25/22,19:28:05,28.06,1614.2,0.8123
101,10/25/22,19:33:05,28.09,1637.2,0.8245
102,10/25/22,19:38:05,28.10,1662.6,0.8379
103,10/25/22,19:43:05,28.11,1707.7,0.8617
104,10/25/22,19:48:05,28.09,1697.2,0.8561
105,10/25/22,19:53:05,28.03,1679.5,0.8468
106,10/25/22,19:58:05,28.06,1683.6,0.8489
107,10/25/22,20:03:05,27.94,1631.9,0.8217
108,10/25/22,20:08:05,27.96,1627.4,0.8193
109,10/25/22,20:13:05,27.89,1593.3,0.8013
110,10/25/22,20:18:05,27.93,1613.9,0.8122
111,10/25/22,20:23:05,27.95,1614.4,0.8124
112,10/25/22,20:28:05,27.93,1591.6,0.8004
113,10/25/22,20:33:05,27.89,1565.0,0.7864
114,10/25/22,20:38:05,27.74,1492.8,0.7486
115,10/25/22,20:43:05,27.68,1468.0,0.7356
116,10/25/22,20:48:05,27.61,1471.2,0.7372
117,10/25/22,20:53:05,27.56,1470.9,0.7371
118,10/25/22,20:58:05,27.47,1491.9,0.7481
119,10/25/22,21:03:05,27.46,1474.4,0.7389
120,10/25/22,21:08:05,27.42,1486.7,0.7454
121,10/25/22,21:13:05,27.40,1479.4,0.7416
122,10/25/22,21:18:05,27.35,1484.8,0.7444
123,10/25/22,21:23:05,27.34,1485.7,0.7448
124,10/25/22,21:28:05,27.32,1472.3,0.7378
125,10/25/22,21:33:05,27.36,1466.8,0.7349
126,10/25/22,21:38:05,27.38,1466.2,0.7346
127,10/25/22,21:43:05,27.42,1461.1,0.7320
128,10/25/22,21:48:05,27.47,1464.7,0.7338
129,10/25/22,21:53:05,27.45,1454.8,0.7286
130,10/25/22,21:58:05,27.43,1426.6,0.7139
131,10/25/22,22:03:05,27.42,1410.3,0.7054
132,10/25/22,22:08:05,27.45,1400.7,0.7004
133,10/25/22,22:13:05,27.43,1409.5,0.7050
134,10/25/22,22:18:05,27.41,1390.7,0.6952
135,10/25/22,22:23:05,27.40,1382.8,0.6910
136,10/25/22,22:28:05,27.42,1383.3,0.6913
137,10/25/22,22:33:05,27.40,1369.1,0.6839
138,10/25/22,22:38:05,27.38,1356.4,0.6773
139,10/25/22,22:43:05,27.37,1345.7,0.6717
140,10/25/22,22:48:05,27.37,1353.4,0.6757
141,10/25/22,22:53:05,27.35,1349.6,0.6737
142,10/25/22,22:58:05,27.36,1346.0,0.6719
143,10/25/22,23:03:05,27.38,1347.7,0.6727
144,10/25/22,23:08:05,27.43,1342.0,0.6698
145,10/25/22,23:13:05,27.48,1344.0,0.6708
146,10/25/22,23:18:05,27.50,1330.3,0.6637
147,10/25/22,23:23:05,27.48,1303.6,0.6498
148,10/25/22,23:28:05,27.53,1305.6,0.6508
149,10/25/22,23:33:05,27.57,1303.5,0.6498
150,10/25/22,23:38:05,27.56,1290.2,0.6428
151,10/25/22,23:43:05,27.54,1286.4,0.6409
152,10/25/22,23:48:05,27.56,1283.1,0.6392
153,10/25/22,23:53:05,27.57,1282.4,0.6388
154,10/25/22,23:58:05,27.62,1273.0,0.6339
155,10/26/22,00:03:05,27.66,1274.8,0.6348
156,10/26/22,00:08:05,27.64,1255.8,0.6250
157,10/26/22,00:13:05,27.64,1241.9,0.6178
158,10/26/22,00:18:05,27.66,1234.9,0.6142
159,10/26/22,00:23:05,27.69,1221.3,0.6071
160,10/26/22,00:28:05,27.69,1205.3,0.5988
161,10/26/22,00:33:05,27.67,1198.3,0.5952
162,10/26/22,00:38:05,27.67,1193.4,0.5927
163,10/26/22,00:43:05,27.67,1193.0,0.5925
164,10/26/22,00:48:05,27.71,1191.5,0.5917
165,10/26/22,00:53:05,27.72,1197.1,0.5946
166,10/26/22,00:58:05,27.73,1195.3,0.5936
167,10/26/22,01:03:05,27.69,1160.0,0.5754
168,10/26/22,01:08:05,27.67,1145.6,0.5680
169,10/26/22,01:13:05,27.68,1154.9,0.5728
170,10/26/22,01:18:05,27.66,1143.7,0.5670
171,10/26/22,01:23:05,27.67,1127.1,0.5585
172,10/26/22,01:28:05,27.63,1112.7,0.5510
173,10/26/22,01:33:05,27.63,1103.2,0.5461
174,10/26/22,01:38:05,27.62,1100.8,0.5449
175,10/26/22,01:43:05,27.61,1105.2,0.5472
176,10/26/22,01:48:05,27.59,1108.3,0.5488
177,10/26/22,01:53:05,27.61,1116.3,0.5529
178,10/26/22,01:58:05,27.61,1106.8,0.5480
179,10/26/22,02:03:05,27.62,1110.2,0.5498
180,10/26/22,02:08:05,27.62,1105.5,0.5473
181,10/26/22,02:13:05,27.64,1122.5,0.5561
182,10/26/22,02:18:05,27.64,1115.7,0.5526
183,10/26/22,02:23:05,27.64,1116.1,0.5528
184,10/26/22,02:28:05,27.56,1110.0,0.5497
185,10/26/22,02:33:05,27.20,1098.7,0.5439
186,10/26/22,02:38:05,26.63,1105.3,0.5472
187,10/26/22,02:43:05,26.20,1153.8,0.5722
188,10/26/22,02:48:05,25.89,1173.5,0.5824
189,10/26/22,02:53:05,25.72,1239.3,0.6165
190,10/26/22,02:58:05,25.66,1280.3,0.6377
191,10/26/22,03:03:05,25.57,1300.6,0.6483
192,10/26/22,03:08:05,25.65,1345.1,0.6714
193,10/26/22,03:13:05,25.81,1401.0,0.7005
194,10/26/22,03:18:05,25.91,1454.3,0.7284
195,10/26/22,03:23:05,25.89,1467.9,0.7355
196,10/26/22,03:28:05,25.96,1456.7,0.7297
197,10/26/22,03:33:05,26.07,1463.8,0.7334
198,10/26/22,03:38:05,26.94,5738.1,3.1036
199,10/26/22,03:43:05,26.62,32520.5,20.2980
200,10/26/22,03:48:05,26.65,32642.4,20.3819
201,10/26/22,03:53:05,26.66,32742.2,20.4506
202,10/26/22,03:58:05,26.74,32942.5,20.5886
203,10/26/22,04:03:05,26.89,33076.1,20.6808
204,10/26/22,04:08:05,27.05,33039.2,20.6553
205,10/26/22,04:13:05,27.05,33007.5,20.6335
206,10/26/22,04:18:05,27.09,32992.6,20.6232
207,10/26/22,04:23:05,27.50,33027.5,20.6472
208,10/26/22,04:28:05,27.05,32927.5,20.5783
209,10/26/22,04:33:05,27.31,33021.4,20.6430
210,10/26/22,04:38:05,27.13,32910.3,20.5664
211,10/26/22,04:43:05,27.14,32988.1,20.6201
212,10/26/22,04:48:05,27.09,32893.8,20.5550
213,10/26/22,04:53:05,27.37,32934.8,20.5833
214,10/26/22,04:58:05,27.34,32854.9,20.5283
215,10/26/22,05:03:05,27.53,33040.2,20.6560
216,10/26/22,05:08:05,27.48,32962.1,20.6021
217,10/26/22,05:13:05,27.74,32987.7,20.6198
218,10/26/22,05:18:05,27.71,32835.9,20.5151
219,10/26/22,05:23:05,27.85,32988.0,20.6200
220,10/26/22,05:28:05,27.75,33019.4,20.6416
221,10/26/22,05:33:05,27.42,33012.7,20.6370
222,10/26/22,05:38:05,27.40,32861.1,20.5325
223,10/26/22,05:43:05,27.53,33071.9,20.6779
224,10/26/22,05:48:05,27.46,33036.0,20.6531
225,10/26/22,05:53:05,27.43,32835.9,20.5151
226,10/26/22,05:58:05,27.16,33011.3,20.6360
227,10/26/22,06:03:05,27.41,33040.2,20.6560
228,10/26/22,06:08:05,27.34,33025.5,20.6458
229,10/26/22,06:13:05,27.34,33023.4,20.6444
230,10/26/22,06:18:05,27.27,33000.3,20.6285
231,10/26/22,06:23:05,27.24,33029.9,20.6489
232,10/26/22,06:28:05,27.15,33000.8,20.6288
233,10/26/22,06:33:05,27.11,32860.0,20.5318
234,10/26/22,06:38:05,27.11,32478.8,20.2693
235,10/26/22,06:43:05,27.14,32653.0,20.3892
236,10/26/22,06:48:05,27.10,3115.7,1.6225
237,10/26/22,06:53:05,27.04,32195.2,20.0743
238,10/26/22,06:58:05,26.67,2562.4,1.3199
239,10/26/22,07:03:05,26.39,2453.5,1.2609
240,10/26/22,07:08:05,26.24,2354.4,1.2073
241,10/26/22,07:13:05,26.33,2264.7,1.1589
242,10/26/22,07:18:05,26.26,2185.0,1.1161
243,10/26/22,07:23:05,26.45,2104.2,1.0728
244,10/26/22,07:28:05,26.57,2051.9,1.0448
245,10/26/22,07:33:05,26.92,2021.9,1.0287
246,10/26/22,07:38:05,27.32,1948.6,0.9896
247,10/26/22,07:43:05,27.77,1836.6,0.9300
248,10/26/22,07:48:05,27.84,1727.4,0.8721
249,10/26/22,07:53:05,28.04,1673.6,0.8437
250,10/26/22,07:58:05,27.83,1595.7,0.8026
251,10/26/22,08:03:05,27.96,1519.1,0.7623
252,10/26/22,08:08:05,27.87,1474.2,0.7388
253,10/26/22,08:13:05,27.90,1400.4,0.7002
254,10/26/22,08:18:05,28.03,1316.1,0.6563
255,10/26/22,08:23:05,28.15,1279.2,0.6371
256,10/26/22,08:28:05,28.05,1184.6,0.5882
257,10/26/22,08:33:05,28.15,1092.1,0.5404
258,10/26/22,08:38:05,28.20,1033.0,0.5101
259,10/26/22,08:43:05,28.27,997.8,0.4921
260,10/26/22,08:48:05,28.41,1011.4,0.4991
261,10/26/22,08:53:05,28.46,985.4,0.4858
262,10/26/22,08:58:05,28.59,966.2,0.4759
263,10/26/22,09:03:05,28.73,981.8,0.4839
264,10/26/22,09:08:05,28.74,950.9,0.4681
265,10/26/22,09:13:05,28.96,975.0,0.4804
266,10/26/22,09:18:05,29.15,955.4,0.4704
267,10/26/22,09:23:05,29.41,1003.8,0.4951
268,10/26/22,09:28:05,29.82,970.0,0.4779
269,10/26/22,09:33:05,30.22,1001.4,0.4939
270,10/26/22,09:38:05,30.70,941.4,0.4633
271,10/26/22,09:43:05,31.02,902.0,0.4432
272,10/26/22,09:48:05,31.17,839.4,0.4115
273,10/26/22,09:53:05,31.46,887.5,0.4359
274,10/26/22,09:58:05,31.72,868.1,0.4260
275,10/26/22,10:03:05,31.56,807.1,0.3951
276,10/26/22,10:08:05,31.08,845.5,0.4146
277,10/26/22,10:13:05,30.45,832.1,0.4078
278,10/26/22,10:18:05,29.92,874.4,0.4292
279,10/26/22,10:23:05,29.33,951.7,0.4685
280,10/26/22,10:28:05,28.91,998.1,0.4923
281,10/26/22,10:33:05,28.53,1013.6,0.5002
282,10/26/22,10:38:05,28.36,1049.9,0.5188
283,10/26/22,10:43:05,28.10,1097.8,0.5434
284,10/26/22,10:48:05,27.96,1141.3,0.5658
285,10/26/22,10:53:05,27.79,1150.9,0.5707
286,10/26/22,10:58:05,27.75,1141.2,0.5657
287,10/26/22,11:03:05,27.75,1149.2,0.5698
288,10/26/22,11:08:05,27.75,1142.8,0.5666
289,10/26/22,11:13:05,27.75,1127.5,0.5587
290,10/26/22,11:18:05,27.74,1086.7,0.5377
291,10/26/22,11:23:05,27.85,1096.9,0.5429
292,10/26/22,11:28:05,27.84,1060.0,0.5240
293,10/26/22,11:33:05,27.91,1047.7,0.5177
294,10/26/22,11:38:05,28.09,1032.1,0.5097
295,10/26/22,11:43:05,28.32,1018.8,0.5028
296,10/26/22,11:48:05,28.52,1017.9,0.5024
297,10/26/22,11:53:05,28.78,1041.4,0.5144
298,10/26/22,11:58:05,29.00,1041.1,0.5143
299,10/26/22,12:03:05,29.12,1049.9,0.5188
300,10/26/22,12:08:05,29.26,1016.7,0.5018
301,10/26/22,12:13:05,29.38,998.7,0.4926
302,10/26/22,12:18:05,29.61,996.9,0.4916
303,10/26/22,12:23:05,29.84,976.7,0.4813
304,10/26/22,12:28:05,29.96,939.8,0.4625
305,10/26/22,12:33:05,30.16,929.4,0.4572
306,10/26/22,12:38:05,30.35,957.4,0.4715
307,10/26/22,12:43:05,30.45,943.4,0.4643
308,10/26/22,12:48:05,30.69,961.2,0.4734
309,10/26/22,12:53:05,30.98,978.9,0.4824
310,10/26/22,12:58:05,30.93,945.2,0.4652
311,10/26/22,13:03:05,31.06,938.5,0.4618
312,10/26/22,13:08:05,31.08,947.9,0.4666
313,10/26/22,13:13:05,31.01,919.5,0.4521
314,10/26/22,13:18:05,31.14,938.1,0.4616
315,10/26/22,13:23:05,31.18,924.3,0.4546
316,10/26/22,13:28:05,31.38,906.5,0.4455
317,10/26/22,13:33:05,31.45,925.0,0.4549
318,10/26/22,13:38:05,31.50,935.3,0.4602
319,10/26/22,13:43:05,31.50,907.8,0.4462
320,10/26/22,13:48:05,31.80,937.7,0.4614
321,10/26/22,13:53:05,32.26,884.4,0.4343
322,10/26/22,13:58:05,32.76,860.1,0.4220
323,10/26/22,14:03:05,33.29,782.9,0.3829
324,10/26/22,14:08:05,33.59,785.9,0.3844
325,10/26/22,14:13:05,33.48,743.8,0.3632
326,10/26/22,14:18:05,33.43,729.8,0.3562
327,10/26/22,14:23:05,33.35,729.0,0.3558
328,10/26/22,14:28:05,33.14,731.3,0.3569
329,10/26/22,14:33:05,32.89,730.6,0.3566
330,10/26/22,14:38:05,32.90,728.6,0.3556
331,10/26/22,14:43:05,33.05,693.6,0.3381
332,10/26/22,14:48:05,33.16,703.4,0.3429
333,10/26/22,14:53:05,33.16,623.7,0.3031
334,10/26/22,14:58:05,33.35,574.6,0.2788
335,10/26/22,15:03:05,33.37,581.3,0.2820
336,10/26/22,15:08:05,33.59,594.3,0.2885
337,10/26/22,15:13:05,33.54,500.7,0.2423
338,10/26/22,15:18:05,33.37,445.4,0.2151
339,10/26/22,15:23:05,32.84,429.9,0.2076
340,10/26/22,15:28:05,33.67,3938.7,2.0797
341,10/26/22,15:33:05,36.24,3184.1,1.6602
342,10/26/22,15:38:05,36.69,29943.8,18.5341
343,10/26/22,15:43:05,36.74,29900.9,18.5049
344,10/26/22,15:48:05,36.56,29147.5,17.9929
345,10/26/22,15:53:05,36.56,29139.9,17.9878
346,10/26/22,15:58:05,36.19,29326.3,18.1143
347,10/26/22,16:03:05,36.03,29475.5,18.2156
348,10/26/22,16:08:05,36.11,29360.8,18.1377
349,10/26/22,16:13:05,35.65,29813.3,18.4453
350,10/26/22,16:18:05,35.45,29939.6,18.5313
351,10/26/22,16:23:05,35.26,30032.2,18.5943
352,10/26/22,16:28:05,35.10,30129.3,18.6605
353,10/26/22,16:33:05,35.22,30045.2,18.6032
354,10/26/22,16:38:05,34.91,30230.8,18.7296
355,10/26/22,16:43:05,35.00,30158.2,18.6801
356,10/26/22,16:48:05,35.04,30125.5,18.6579
357,10/26/22,16:53:05,35.07,30080.5,18.6272
358,10/26/22,16:58:05,34.30,30504.9,18.9166
359,10/26/22,17:03:05,34.19,30546.0,18.9446
360,10/26/22,17:08:05,33.71,30769.3,19.0971
361,10/26/22,17:13:05,33.46,30857.6,19.1575
362,10/26/22,17:18:05,33.42,30867.5,19.1642
363,10/26/22,17:23:05,33.30,30945.3,19.2174
364,10/26/22,17:28:05,33.63,30756.9,19.0887
365,10/26/22,17:33:05,33.67,30723.2,19.0656
366,10/26/22,17:38:05,33.63,30721.0,19.0642
367,10/26/22,17:43:05,33.73,30698.6,19.0489
368,10/26/22,17:48:05,33.73,30639.0,19.0081
369,10/26/22,17:53:05,33.88,30518.5,18.9258
370,10/26/22,17:58:05,33.99,30566.1,18.9584
371,10/26/22,18:03:05,33.71,30723.4,19.0658
372,10/26/22,18:08:05,33.82,30638.0,19.0075
373,10/26/22,18:13:05,33.62,30786.3,19.1087
374,10/26/22,18:18:05,33.95,30579.8,18.9677
375,10/26/22,18:23:05,34.05,30524.1,18.9297
376,10/26/22,18:28:05,34.06,30498.9,18.9125
377,10/26/22,18:33:05,33.79,30652.2,19.0171
378,10/26/22,18:38:05,33.84,30617.3,18.9933
379,10/26/22,18:43:05,34.21,30393.0,18.8403
380,10/26/22,18:48:05,34.42,30279.4,18.7628
381,10/26/22,18:53:05,34.48,30288.8,18.7692
382,10/26/22,18:58:05,34.28,30503.7,18.9158
383,10/26/22,19:03:05,34.22,30543.8,18.9431
384,10/26/22,19:08:05,34.05,30696.8,19.0476
385,10/26/22,19:13:05,33.89,30771.4,19.0986
386,10/26/22,19:18:05,33.67,30825.0,19.1352
387,10/26/22,19:23:05,31.87,2818.3,1.4594
388,10/26/22,19:28:05,30.29,2435.3,1.2510
389,10/26/22,19:33:05,29.44,2247.3,1.1496
390,10/26/22,19:38:05,28.95,2123.8,1.0832
391,10/26/22,19:43:05,28.43,2064.2,1.0513
392,10/26/22,19:48:05,28.23,2033.2,1.0347
393,10/26/22,19:53:05,28.03,1972.7,1.0024
394,10/26/22,19:58:05,27.87,1943.8,0.9870
395,10/26/22,20:03:05,27.75,1927.1,0.9781
396,10/26/22,20:08:05,27.61,1909.9,0.9690
397,10/26/22,20:13:05,27.50,1892.1,0.9595
398,10/26/22,20:18:05,27.37,1876.3,0.9511
399,10/26/22,20:23:05,27.31,1862.9,0.9440
400,10/26/22,20:28:05,27.24,1847.0,0.9355
401,10/26/22,20:33:05,27.15,1837.1,0.9302
402,10/26/22,20:38:05,27.11,1822.3,0.9224
403,10/26/22,20:43:05,27.05,1808.3,0.9150
404,10/26/22,20:48:05,27.02,1793.3,0.9070
405,10/26/22,20:53:05,26.99,1782.9,0.9015
406,10/26/22,20:58:05,26.94,1763.3,0.8911
407,10/26/22,21:03:05,26.97,1729.6,0.8732
408,10/26/22,21:08:05,27.03,1716.1,0.8661
409,10/26/22,21:13:05,27.00,1703.9,0.8597
410,10/26/22,21:18:05,27.02,1691.8,0.8533
411,10/26/22,21:23:05,27.03,1678.9,0.8465
412,10/26/22,21:28:05,26.98,1661.8,0.8375
413,10/26/22,21:33:05,26.98,1625.4,0.8183
414,10/26/22,21:38:05,26.92,1568.4,0.7882
415,10/26/22,21:43:05,26.78,1521.3,0.7635
416,10/26/22,21:48:05,26.85,1504.6,0.7548
417,10/26/22,21:53:05,26.82,1500.4,0.7525
418,10/26/22,21:58:05,26.76,1484.7,0.7443
419,10/26/22,22:03:05,26.73,1476.1,0.7398
420,10/26/22,22:08:05,26.68,1469.6,0.7364
421,10/26/22,22:13:05,26.58,1448.4,0.7253
422,10/26/22,22:18:05,26.62,1432.2,0.7168
423,10/26/22,22:23:05,26.60,1425.4,0.7133
424,10/26/22,22:28:05,26.56,1419.3,0.7101
425,10/26/22,22:33:05,26.52,1410.3,0.7054
426,10/26/22,22:38:05,26.53,1382.2,0.6907
427,10/26/22,22:43:05,26.63,1373.3,0.6861
428,10/26/22,22:48:05,26.67,1359.4,0.6788
429,10/26/22,22:53:05,26.72,1324.9,0.6609
430,10/26/22,22:58:05,26.79,1303.9,0.6500
431,10/26/22,23:03:05,26.88,1287.8,0.6416
432,10/26/22,23:08:05,26.89,1256.4,0.6253
433,10/26/22,23:13:05,26.89,1220.0,0.6065
434,10/26/22,23:18:05,26.97,1197.0,0.5945
435,10/26/22,23:23:05,27.00,1183.4,0.5875
436,10/26/22,23:28:05,27.04,1197.5,0.5948
437,10/26/22,23:33:05,27.04,1195.3,0.5937
438,10/26/22,23:38:05,27.04,1200.2,0.5962
439,10/26/22,23:43:05,27.09,1197.4,0.5948
440,10/26/22,23:48:05,27.06,1198.1,0.5951
441,10/26/22,23:53:05,27.08,1193.3,0.5926
442,10/26/22,23:58:05,27.04,1164.1,0.5776
443,10/27/22,00:03:05,26.98,1144.1,0.5672
444,10/27/22,00:08:05,27.03,1107.8,0.5485
445,10/27/22,00:13:05,26.95,1106.8,0.5480
446,10/27/22,00:18:05,26.95,1089.2,0.5390
447,10/27/22,00:23:05,26.89,1076.8,0.5326
448,10/27/22,00:28:05,26.89,1080.5,0.5345
449,10/27/22,00:33:05,26.89,1093.2,0.5410
450,10/27/22,00:38:05,26.82,1096.9,0.5429
451,10/27/22,00:43:05,26.82,1094.7,0.5418
452,10/27/22,00:48:05,26.82,1073.5,0.5309
453,10/27/22,00:53:05,26.79,1071.5,0.5299
454,10/27/22,00:58:05,26.78,1070.1,0.5292
455,10/27/22,01:03:05,26.77,1067.6,0.5279
456,10/27/22,01:08:05,26.81,1075.9,0.5321
457,10/27/22,01:13:05,26.81,1081.6,0.5351
458,10/27/22,01:18:05,26.87,1066.6,0.5273
459,10/27/22,01:23:05,26.88,1074.4,0.5313
460,10/27/22,01:28:05,26.82,1084.6,0.5366
461,10/27/22,01:33:05,26.78,1086.5,0.5376
462,10/27/22,01:38:05,26.74,1092.2,0.5405
463,10/27/22,01:43:05,26.77,1093.1,0.5410
464,10/27/22,01:48:05,26.76,1100.9,0.5450
465,10/27/22,01:53:05,26.81,1102.4,0.5457
466,10/27/22,01:58:05,26.84,1099.6,0.5443
467,10/27/22,02:03:05,26.84,1094.9,0.5419
468,10/27/22,02:08:05,26.82,1085.7,0.5372
469,10/27/22,02:13:05,26.82,1086.7,0.5377
470,10/27/22,02:18:05,26.82,1055.5,0.5217
471,10/27/22,02:23:05,26.85,1052.2,0.5199
472,10/27/22,02:28:05,26.81,1016.6,0.5017
473,10/27/22,02:33:05,26.84,1017.6,0.5022
474,10/27/22,02:38:05,26.82,1032.3,0.5097
475,10/27/22,02:43:05,26.88,1031.0,0.5091
476,10/27/22,02:48:05,26.87,1050.2,0.5189
477,10/27/22,02:53:05,26.84,1059.8,0.5239
478,10/27/22,02:58:05,26.83,1066.4,0.5272
479,10/27/22,03:03:05,26.84,1057.2,0.5225
480,10/27/22,03:08:05,26.85,1052.8,0.5202
481,10/27/22,03:13:05,26.83,1040.4,0.5139
482,10/27/22,03:18:05,26.79,1037.1,0.5122
483,10/27/22,03:23:05,26.77,1037.5,0.5124
484,10/27/22,03:28:05,26.72,1034.3,0.5108
485,10/27/22,03:33:05,26.69,1034.9,0.5111
486,10/27/22,03:38:05,26.69,1032.8,0.5100
487,10/27/22,03:43:05,26.69,1031.2,0.5092
488,10/27/22,03:48:05,26.73,1026.2,0.5066
489,10/27/22,03:53:05,26.73,1020.9,0.5039
490,10/27/22,03:58:05,26.71,1014.5,0.5006
491,10/27/22,04:03:05,26.69,1015.4,0.5011
492,10/27/22,04:08:05,26.66,1010.2,0.4984
493,10/27/22,04:13:05,26.63,1012.9,0.4998
494,10/27/22,04:18:05,26.62,1018.3,0.5026
495,10/27/22,04:23:05,26.62,1025.8,0.5064
