"Titre de tracé : ird-1"
"#","Date","Heure, GMT-03:00","Temp., °C (LGR S/N: 21337714, SEN S/N: 21337714)","Conductance spécifique, μS/cm (LGR S/N: 21337714)","Salinité, ppt (LGR S/N: 21337714)"
149,06/08/22,22:42:16,26.95,0.0,0.0123
150,06/08/22,22:47:16,26.94,0.0,0.0123
151,06/08/22,22:52:16,26.97,0.0,0.0123
152,06/08/22,22:57:16,26.97,0.0,0.0123
153,06/08/22,23:02:16,26.99,0.0,0.0123
154,06/08/22,23:07:16,26.93,0.0,0.0123
155,06/08/22,23:12:16,26.95,0.0,0.0123
156,06/08/22,23:17:16,26.97,0.0,0.0123
157,06/08/22,23:22:16,26.94,0.0,0.0123
158,06/08/22,23:27:16,26.94,0.0,0.0123
159,06/08/22,23:32:16,26.90,0.0,0.0123
160,06/08/22,23:37:16,26.56,0.0,0.0123
161,06/08/22,23:42:16,25.98,0.0,0.0123
162,06/08/22,23:47:16,25.56,0.0,0.0123
163,06/08/22,23:52:16,25.87,23768.4,14.3871
164,06/08/22,23:57:16,25.84,23732.6,14.3634
165,06/09/22,00:02:16,25.92,0.0,0.0123
166,06/09/22,00:07:16,25.86,24553.7,14.9079
167,06/09/22,00:12:16,25.89,19764.4,11.7637
168,06/09/22,00:17:16,25.80,23838.7,14.4337
169,06/09/22,00:22:16,25.67,128.8,0.0647
170,06/09/22,00:27:16,25.41,85.3,0.0452
171,06/09/22,00:32:16,25.62,688.1,0.3353
172,06/09/22,00:37:16,25.70,604.4,0.2935
173,06/09/22,00:42:16,25.51,410.4,0.1981
174,06/09/22,00:47:16,25.62,17849.6,10.5292
175,06/09/22,00:52:16,25.45,911.9,0.4483
176,06/09/22,00:57:16,25.12,847.9,0.4158
177,06/09/22,01:02:16,24.96,794.4,0.3887
178,06/09/22,01:07:16,24.86,748.7,0.3657
179,06/09/22,01:12:16,24.80,706.3,0.3444
180,06/09/22,01:17:16,24.80,668.4,0.3254
181,06/09/22,01:22:16,24.79,634.0,0.3083
182,06/09/22,01:27:16,24.77,603.5,0.2931
183,06/09/22,01:32:16,24.76,571.8,0.2773
184,06/09/22,01:37:16,24.75,534.5,0.2589
185,06/09/22,01:42:16,24.74,495.7,0.2398
186,06/09/22,01:47:16,24.60,454.1,0.2194
187,06/09/22,01:52:16,24.59,413.5,0.1996
188,06/09/22,01:57:16,24.59,396.9,0.1915
189,06/09/22,02:02:16,24.34,419.8,0.2026
190,06/09/22,02:07:16,24.16,407.4,0.1966
191,06/09/22,02:12:16,24.02,395.0,0.1906
192,06/09/22,02:17:16,23.95,384.1,0.1853
193,06/09/22,02:22:16,23.91,373.2,0.1800
194,06/09/22,02:27:16,23.89,362.4,0.1748
195,06/09/22,02:32:16,23.87,351.5,0.1696
196,06/09/22,02:37:16,23.91,342.2,0.1650
197,06/09/22,02:42:16,24.01,334.6,0.1614
198,06/09/22,02:47:16,24.07,326.6,0.1575
199,06/09/22,02:52:16,24.18,319.5,0.1541
200,06/09/22,02:57:16,24.27,309.6,0.1494
201,06/09/22,03:02:16,24.30,305.8,0.1476
202,06/09/22,03:07:16,24.32,299.9,0.1448
203,06/09/22,03:12:16,24.28,292.3,0.1411
204,06/09/22,03:17:16,24.24,285.0,0.1376
205,06/09/22,03:22:16,24.22,278.5,0.1345
206,06/09/22,03:27:16,24.19,271.7,0.1313
207,06/09/22,03:32:16,24.14,265.8,0.1285
208,06/09/22,03:37:16,24.13,260.7,0.1261
209,06/09/22,03:42:16,24.12,255.0,0.1234
210,06/09/22,03:47:16,24.11,249.9,0.1210
211,06/09/22,03:52:16,24.11,245.1,0.1187
212,06/09/22,03:57:16,24.14,241.1,0.1168
213,06/09/22,04:02:16,24.16,236.7,0.1148
214,06/09/22,04:07:16,24.14,232.5,0.1127
215,06/09/22,04:12:16,24.16,228.6,0.1109
216,06/09/22,04:17:16,24.17,224.3,0.1089
217,06/09/22,04:22:16,24.16,220.0,0.1069
218,06/09/22,04:27:16,24.13,216.7,0.1053
219,06/09/22,04:32:16,24.13,213.4,0.1038
220,06/09/22,04:37:16,24.12,210.9,0.1026
221,06/09/22,04:42:16,24.10,208.4,0.1014
222,06/09/22,04:47:16,24.08,205.5,0.1001
223,06/09/22,04:52:16,24.07,203.8,0.0993
224,06/09/22,04:57:16,24.08,202.6,0.0987
225,06/09/22,05:02:16,24.07,200.5,0.0977
226,06/09/22,05:07:16,24.07,198.7,0.0969
227,06/09/22,05:12:16,24.08,197.5,0.0963
228,06/09/22,05:17:16,24.11,196.1,0.0957
229,06/09/22,05:22:16,24.11,194.4,0.0949
230,06/09/22,05:27:16,24.11,193.6,0.0945
231,06/09/22,05:32:16,24.11,191.9,0.0937
232,06/09/22,05:37:16,24.11,190.6,0.0932
233,06/09/22,05:42:16,24.11,189.4,0.0926
234,06/09/22,05:47:16,24.08,187.8,0.0918
235,06/09/22,05:52:16,24.07,185.3,0.0907
236,06/09/22,05:57:16,24.06,184.1,0.0901
237,06/09/22,06:02:16,24.06,182.1,0.0892
238,06/09/22,06:07:16,24.03,180.9,0.0886
239,06/09/22,06:12:16,24.03,179.6,0.0880
240,06/09/22,06:17:16,24.03,178.4,0.0875
241,06/09/22,06:22:16,24.03,177.6,0.0871
242,06/09/22,06:27:16,24.05,173.7,0.0853
243,06/09/22,06:32:16,24.07,170.7,0.0839
244,06/09/22,06:37:16,24.10,170.6,0.0839
245,06/09/22,06:42:16,24.12,169.3,0.0833
246,06/09/22,06:47:16,24.14,167.2,0.0823
247,06/09/22,06:52:16,24.19,165.8,0.0816
248,06/09/22,06:57:16,24.24,164.8,0.0812
249,06/09/22,07:02:16,24.28,163.5,0.0806
250,06/09/22,07:07:16,24.34,162.4,0.0801
251,06/09/22,07:12:16,24.39,161.8,0.0798
252,06/09/22,07:17:16,24.42,160.1,0.0790
253,06/09/22,07:22:16,24.46,159.5,0.0787
254,06/09/22,07:27:16,24.50,158.2,0.0781
255,06/09/22,07:32:16,24.56,155.2,0.0767
256,06/09/22,07:37:16,24.65,155.3,0.0768
257,06/09/22,07:42:16,24.77,155.3,0.0768
258,06/09/22,07:47:16,24.91,155.3,0.0768
259,06/09/22,07:52:16,25.23,155.1,0.0767
260,06/09/22,07:57:16,25.40,154.5,0.0764
261,06/09/22,08:02:16,25.54,153.7,0.0761
262,06/09/22,08:07:16,25.82,152.8,0.0757
263,06/09/22,08:12:16,26.00,152.3,0.0754
264,06/09/22,08:17:16,25.99,150.0,0.0743
265,06/09/22,08:22:16,26.05,147.1,0.0730
266,06/09/22,08:27:16,26.14,143.2,0.0712
267,06/09/22,08:32:16,26.56,138.1,0.0689
268,06/09/22,08:37:16,27.18,138.0,0.0688
269,06/09/22,08:42:16,27.45,126.6,0.0637
270,06/09/22,08:47:16,27.80,95.2,0.0496
271,06/09/22,08:52:16,28.39,88.7,0.0467
272,06/09/22,08:57:16,28.63,0.0,0.0123
273,06/09/22,09:02:16,29.07,0.0,0.0123
274,06/09/22,09:07:16,29.07,0.0,0.0123
275,06/09/22,09:12:16,29.07,0.0,0.0123
276,06/09/22,09:17:16,28.78,0.0,0.0123
277,06/09/22,09:22:16,28.89,0.0,0.0123
278,06/09/22,09:27:16,29.00,0.0,0.0123
279,06/09/22,09:32:16,29.66,0.0,0.0123
280,06/09/22,09:37:16,30.38,0.0,0.0123
281,06/09/22,09:42:16,30.88,0.0,0.0123
282,06/09/22,09:47:16,31.24,0.0,0.0123
283,06/09/22,09:52:16,31.38,0.0,0.0123
284,06/09/22,09:57:16,31.75,0.0,0.0123
285,06/09/22,10:02:16,31.68,0.0,0.0123
286,06/09/22,10:07:16,31.52,0.0,0.0123
287,06/09/22,10:12:16,31.43,0.0,0.0123
288,06/09/22,10:17:16,31.40,0.0,0.0123
289,06/09/22,10:22:16,31.50,0.0,0.0123
290,06/09/22,10:27:16,31.54,0.0,0.0123
291,06/09/22,10:32:16,31.81,0.0,0.0123
292,06/09/22,10:37:16,32.10,0.0,0.0123
293,06/09/22,10:42:16,32.00,0.0,0.0123
294,06/09/22,10:47:16,32.16,0.0,0.0123
295,06/09/22,10:52:16,32.10,0.0,0.0123
296,06/09/22,10:57:16,32.05,0.0,0.0123
297,06/09/22,11:02:16,31.99,0.0,0.0123
298,06/09/22,11:07:16,31.75,0.0,0.0123
299,06/09/22,11:12:16,31.48,0.0,0.0123
300,06/09/22,11:17:16,31.70,0.0,0.0123
301,06/09/22,11:22:16,31.81,0.0,0.0123
302,06/09/22,11:27:16,31.75,0.0,0.0123
303,06/09/22,11:32:16,31.62,0.0,0.0123
304,06/09/22,11:37:16,31.76,0.0,0.0123
305,06/09/22,11:42:16,31.92,0.0,0.0123
306,06/09/22,11:47:16,31.84,0.0,0.0123
307,06/09/22,11:52:16,31.88,0.0,0.0123
308,06/09/22,11:57:16,32.05,0.0,0.0123
309,06/09/22,12:02:16,32.12,0.0,0.0123
310,06/09/22,12:07:16,32.05,0.0,0.0123
311,06/09/22,12:12:16,32.18,0.0,0.0123
312,06/09/22,12:17:16,32.39,0.0,0.0123
313,06/09/22,12:22:16,32.41,0.0,0.0123
314,06/09/22,12:27:16,32.52,0.0,0.0123
315,06/09/22,12:32:16,32.58,0.0,0.0123
316,06/09/22,12:37:16,32.55,0.0,0.0123
317,06/09/22,12:42:16,32.73,0.0,0.0123
318,06/09/22,12:47:16,32.31,0.0,0.0123
319,06/09/22,12:52:16,31.86,0.0,0.0123
320,06/09/22,12:57:16,31.56,0.0,0.0123
321,06/09/22,13:02:16,31.20,0.0,0.0123
322,06/09/22,13:07:16,31.36,0.0,0.0123
323,06/09/22,13:12:16,31.65,0.0,0.0123
324,06/09/22,13:17:16,31.71,0.0,0.0123
325,06/09/22,13:22:16,31.67,0.0,0.0123
326,06/09/22,13:27:16,31.78,0.0,0.0123
327,06/09/22,13:32:16,31.70,0.0,0.0123
328,06/09/22,13:37:16,31.81,0.0,0.0123
329,06/09/22,13:42:16,31.91,0.0,0.0123
330,06/09/22,13:47:16,32.18,0.0,0.0123
331,06/09/22,13:52:16,32.45,0.0,0.0123
332,06/09/22,13:57:16,32.55,0.0,0.0123
333,06/09/22,14:02:16,32.67,0.0,0.0123
334,06/09/22,14:07:16,32.74,0.0,0.0123
335,06/09/22,14:12:16,32.85,0.0,0.0123
336,06/09/22,14:17:16,32.97,0.0,0.0123
337,06/09/22,14:22:16,32.99,0.0,0.0123
338,06/09/22,14:27:16,32.92,0.0,0.0123
339,06/09/22,14:32:16,32.76,0.0,0.0123
340,06/09/22,14:37:16,32.51,0.0,0.0123
341,06/09/22,14:42:16,32.46,0.0,0.0123
342,06/09/22,14:47:16,32.49,0.0,0.0123
343,06/09/22,14:52:16,32.67,0.0,0.0123
344,06/09/22,14:57:16,32.62,0.0,0.0123
345,06/09/22,15:02:16,32.42,0.0,0.0123
346,06/09/22,15:07:16,32.50,0.0,0.0123
347,06/09/22,15:12:16,32.74,0.0,0.0123
348,06/09/22,15:17:16,32.61,0.0,0.0123
349,06/09/22,15:22:16,32.77,0.0,0.0123
350,06/09/22,15:27:16,32.53,0.0,0.0123
351,06/09/22,15:32:16,32.68,0.0,0.0123
352,06/09/22,15:37:16,32.94,0.0,0.0123
353,06/09/22,15:42:16,32.88,0.0,0.0123
354,06/09/22,15:47:16,33.16,0.0,0.0123
355,06/09/22,15:52:16,33.46,0.0,0.0123
356,06/09/22,15:57:16,33.40,0.0,0.0123
357,06/09/22,16:02:16,33.69,0.0,0.0123
358,06/09/22,16:07:16,33.64,0.0,0.0123
359,06/09/22,16:12:16,33.66,0.0,0.0123
360,06/09/22,16:17:16,33.71,0.0,0.0123
361,06/09/22,16:22:16,33.79,0.0,0.0123
362,06/09/22,16:27:16,33.42,0.0,0.0123
363,06/09/22,16:32:16,33.38,0.0,0.0123
364,06/09/22,16:37:16,33.61,0.0,0.0123
365,06/09/22,16:42:16,33.35,0.0,0.0123
366,06/09/22,16:47:16,32.50,0.0,0.0123
367,06/09/22,16:52:16,32.61,0.0,0.0123
368,06/09/22,16:57:16,33.31,0.0,0.0123
369,06/09/22,17:02:16,33.75,0.0,0.0123
370,06/09/22,17:07:16,33.88,0.0,0.0123
371,06/09/22,17:12:16,33.87,0.0,0.0123
372,06/09/22,17:17:16,33.87,0.0,0.0123
373,06/09/22,17:22:16,33.84,0.0,0.0123
374,06/09/22,17:27:16,33.68,0.0,0.0123
375,06/09/22,17:32:16,33.34,0.0,0.0123
376,06/09/22,17:37:16,33.30,0.0,0.0123
377,06/09/22,17:42:16,33.20,0.0,0.0123
378,06/09/22,17:47:16,33.14,0.0,0.0123
379,06/09/22,17:52:16,32.74,0.0,0.0123
380,06/09/22,17:57:16,32.33,0.0,0.0123
381,06/09/22,18:02:16,31.81,0.0,0.0123
382,06/09/22,18:07:16,31.50,0.0,0.0123
383,06/09/22,18:12:16,30.95,0.0,0.0123
384,06/09/22,18:17:16,30.70,0.0,0.0123
385,06/09/22,18:22:16,30.51,0.0,0.0123
386,06/09/22,18:27:16,30.33,0.0,0.0123
387,06/09/22,18:32:16,29.98,0.0,0.0123
388,06/09/22,18:37:16,29.69,0.0,0.0123
389,06/09/22,18:42:16,29.36,0.0,0.0123
390,06/09/22,18:47:16,29.12,0.0,0.0123
391,06/09/22,18:52:16,28.94,0.0,0.0123
392,06/09/22,18:57:16,28.73,0.0,0.0123
393,06/09/22,19:02:16,28.59,0.0,0.0123
394,06/09/22,19:07:16,28.46,0.0,0.0123
395,06/09/22,19:12:16,28.30,0.0,0.0123
396,06/09/22,19:17:16,28.10,0.0,0.0123
397,06/09/22,19:22:16,27.94,0.0,0.0123
398,06/09/22,19:27:16,27.84,0.0,0.0123
399,06/09/22,19:32:16,27.72,0.0,0.0123
400,06/09/22,19:37:16,27.62,0.0,0.0123
401,06/09/22,19:42:16,27.53,0.0,0.0123
402,06/09/22,19:47:16,27.45,0.0,0.0123
403,06/09/22,19:52:16,27.34,0.0,0.0123
404,06/09/22,19:57:16,27.26,0.0,0.0123
405,06/09/22,20:02:16,27.18,0.0,0.0123
406,06/09/22,20:07:16,27.11,0.0,0.0123
407,06/09/22,20:12:16,27.08,0.0,0.0123
408,06/09/22,20:17:16,27.04,0.0,0.0123
409,06/09/22,20:22:16,27.02,0.0,0.0123
410,06/09/22,20:27:16,26.98,0.0,0.0123
411,06/09/22,20:32:16,26.97,0.0,0.0123
412,06/09/22,20:37:16,26.92,0.0,0.0123
413,06/09/22,20:42:16,26.84,0.0,0.0123
414,06/09/22,20:47:16,26.81,0.0,0.0123
415,06/09/22,20:52:16,26.77,0.0,0.0123
416,06/09/22,20:57:16,26.71,0.0,0.0123
417,06/09/22,21:02:16,26.67,0.0,0.0123
418,06/09/22,21:07:16,26.67,0.0,0.0123
419,06/09/22,21:12:16,26.66,0.0,0.0123
420,06/09/22,21:17:16,26.58,0.0,0.0123
421,06/09/22,21:22:16,26.50,0.0,0.0123
422,06/09/22,21:27:16,26.40,0.0,0.0123
423,06/09/22,21:32:16,26.26,0.0,0.0123
424,06/09/22,21:37:16,26.15,0.0,0.0123
425,06/09/22,21:42:16,26.07,0.0,0.0123
426,06/09/22,21:47:16,25.99,0.0,0.0123
427,06/09/22,21:52:16,25.93,0.0,0.0123
428,06/09/22,21:57:16,25.87,0.0,0.0123
429,06/09/22,22:02:16,25.81,0.0,0.0123
430,06/09/22,22:07:16,25.76,0.0,0.0123
431,06/09/22,22:12:16,25.73,0.0,0.0123
432,06/09/22,22:17:16,25.71,0.0,0.0123
433,06/09/22,22:22:16,25.72,0.0,0.0123
434,06/09/22,22:27:16,25.72,0.0,0.0123
435,06/09/22,22:32:16,25.70,0.0,0.0123
436,06/09/22,22:37:16,25.68,0.0,0.0123
437,06/09/22,22:42:16,25.66,0.0,0.0123
438,06/09/22,22:47:16,25.62,0.0,0.0123
439,06/09/22,22:52:16,25.57,0.0,0.0123
440,06/09/22,22:57:16,25.55,0.0,0.0123
441,06/09/22,23:02:16,25.50,0.0,0.0123
442,06/09/22,23:07:16,25.46,0.0,0.0123
443,06/09/22,23:12:16,25.45,0.0,0.0123
444,06/09/22,23:17:16,25.44,0.0,0.0123
445,06/09/22,23:22:16,25.43,0.0,0.0123
446,06/09/22,23:27:16,25.43,0.0,0.0123
447,06/09/22,23:32:16,25.43,0.0,0.0123
448,06/09/22,23:37:16,25.41,0.0,0.0123
449,06/09/22,23:42:16,25.40,0.0,0.0123
450,06/09/22,23:47:16,25.41,0.0,0.0123
451,06/09/22,23:52:16,25.36,0.0,0.0123
452,06/09/22,23:57:16,25.77,28384.1,17.4758
453,06/10/22,00:02:16,25.68,30821.1,19.1325
454,06/10/22,00:07:16,25.71,31068.6,19.3018
455,06/10/22,00:12:16,25.75,30838.9,19.1447
456,06/10/22,00:17:16,25.76,31024.3,19.2715
457,06/10/22,00:22:16,25.76,30677.4,19.0344
458,06/10/22,00:27:16,25.68,1040.4,0.5139
459,06/10/22,00:32:16,25.71,30861.2,19.1599
460,06/10/22,00:37:16,25.72,30966.5,19.2319
461,06/10/22,00:42:16,25.81,30319.9,18.7904
462,06/10/22,00:47:16,25.76,30551.7,18.9485
463,06/10/22,00:52:16,25.81,29948.7,18.5374
464,06/10/22,00:57:16,25.87,29700.6,18.3686
465,06/10/22,01:02:16,25.88,29286.7,18.0873
466,06/10/22,01:07:16,25.84,29553.4,18.2686
467,06/10/22,01:12:16,25.75,30667.9,19.0278
468,06/10/22,01:17:16,25.73,30855.0,19.1557
469,06/10/22,01:22:16,25.71,30874.9,19.1693
470,06/10/22,01:27:16,25.81,29597.0,18.2982
471,06/10/22,01:32:16,25.80,29988.7,18.5647
472,06/10/22,01:37:16,25.76,30484.2,18.9024
473,06/10/22,01:42:16,25.87,28854.9,17.7945
474,06/10/22,01:47:16,25.87,1142.3,0.5663
475,06/10/22,01:52:16,25.88,27940.8,17.1763
476,06/10/22,01:57:16,25.54,1195.1,0.5936
477,06/10/22,02:02:16,25.82,28721.1,17.7039
478,06/10/22,02:07:16,25.78,29974.0,18.5547
479,06/10/22,02:12:16,25.80,29303.2,18.0986
480,06/10/22,02:17:16,25.67,1935.3,0.9825
481,06/10/22,02:22:16,25.34,1848.4,0.9363
482,06/10/22,02:27:16,24.96,1700.2,0.8577
483,06/10/22,02:32:16,24.96,1560.9,0.7843
484,06/10/22,02:37:16,24.96,1481.2,0.7425
485,06/10/22,02:42:16,24.92,1412.1,0.7063
486,06/10/22,02:47:16,24.88,1336.0,0.6666
487,06/10/22,02:52:16,24.88,1283.1,0.6392
488,06/10/22,02:57:16,24.77,1226.2,0.6097
489,06/10/22,03:02:16,24.80,1171.8,0.5815
490,06/10/22,03:07:16,24.71,1129.9,0.5599
491,06/10/22,03:12:16,24.72,1080.0,0.5343
492,06/10/22,03:17:16,24.67,1029.6,0.5084
493,06/10/22,03:22:16,24.67,987.7,0.4869
494,06/10/22,03:27:16,24.64,966.8,0.4762
495,06/10/22,03:32:16,24.62,937.0,0.4611
496,06/10/22,03:37:16,24.59,916.6,0.4507
497,06/10/22,03:42:16,24.56,896.9,0.4406
498,06/10/22,03:47:16,24.56,878.3,0.4312
499,06/10/22,03:52:16,24.55,859.9,0.4219
500,06/10/22,03:57:16,24.56,843.4,0.4135
501,06/10/22,04:02:16,24.59,828.2,0.4058
502,06/10/22,04:07:16,24.56,811.4,0.3973
503,06/10/22,04:12:16,24.54,795.6,0.3893
504,06/10/22,04:17:16,24.53,782.3,0.3826
505,06/10/22,04:22:16,24.49,767.8,0.3753
506,06/10/22,04:27:16,24.48,754.0,0.3683
507,06/10/22,04:32:16,24.48,741.1,0.3619
508,06/10/22,04:37:16,24.49,729.1,0.3559
