"Titre de tracé : ird-1"
"#","Date","Heure, GMT-03:00","Temp., °C (LGR S/N: 21337714, SEN S/N: 21337714)","Conductance spécifique, μS/cm (LGR S/N: 21337714)","Salinité, ppt (LGR S/N: 21337714)"
1,12/05/22,10:15:35,35.22,0.0,0.0123
2,12/05/22,10:20:35,35.39,0.0,0.0123
3,12/05/22,10:25:35,34.07,0.0,0.0123
4,12/05/22,10:30:35,33.03,0.0,0.0123
5,12/05/22,10:35:35,32.29,0.0,0.0123
6,12/05/22,10:40:35,31.66,0.0,0.0123
7,12/05/22,10:45:35,31.27,0.0,0.0123
8,12/05/22,10:50:35,31.03,0.0,0.0123
9,12/05/22,10:55:35,31.01,0.0,0.0123
10,12/05/22,11:00:35,31.18,0.0,0.0123
11,12/05/22,11:05:35,31.41,0.0,0.0123
12,12/05/22,11:10:35,31.77,0.0,0.0123
13,12/05/22,11:15:35,31.91,0.0,0.0123
14,12/05/22,11:20:35,31.92,0.0,0.0123
15,12/05/22,11:25:35,31.93,0.0,0.0123
16,12/05/22,11:30:35,31.89,0.0,0.0123
17,12/05/22,11:35:35,31.70,0.0,0.0123
18,12/05/22,11:40:35,31.77,0.0,0.0123
19,12/05/22,11:45:35,31.87,0.0,0.0123
20,12/05/22,11:50:35,31.92,0.0,0.0123
21,12/05/22,11:55:35,31.96,0.0,0.0123
22,12/05/22,12:00:35,32.02,0.0,0.0123
23,12/05/22,12:05:35,32.07,0.0,0.0123
24,12/05/22,12:10:35,32.05,0.0,0.0123
25,12/05/22,12:15:35,32.05,0.0,0.0123
26,12/05/22,12:20:35,32.05,0.0,0.0123
27,12/05/22,12:25:35,32.30,0.0,0.0123
28,12/05/22,12:30:35,32.61,0.0,0.0123
29,12/05/22,12:35:35,32.73,0.0,0.0123
30,12/05/22,12:40:35,32.71,0.0,0.0123
31,12/05/22,12:45:35,32.53,0.0,0.0123
32,12/05/22,12:50:35,32.42,0.0,0.0123
33,12/05/22,12:55:35,32.23,0.0,0.0123
34,12/05/22,13:00:35,32.03,0.0,0.0123
35,12/05/22,13:05:35,31.87,0.0,0.0123
36,12/05/22,13:10:35,31.71,0.0,0.0123
37,12/05/22,13:15:35,31.70,0.0,0.0123
38,12/05/22,13:20:35,31.67,0.0,0.0123
39,12/05/22,13:25:35,31.61,0.0,0.0123
40,12/05/22,13:30:35,31.65,0.0,0.0123
41,12/05/22,13:35:35,31.59,0.0,0.0123
42,12/05/22,13:40:35,31.50,0.0,0.0123
43,12/05/22,13:45:35,31.54,0.0,0.0123
44,12/05/22,13:50:35,31.62,0.0,0.0123
45,12/05/22,13:55:35,34.64,27834.3,17.1044
46,12/05/22,14:00:35,35.07,27306.7,16.7490
47,12/05/22,14:05:35,35.33,27213.2,16.6861
48,12/05/22,14:10:35,34.94,28173.6,17.3336
49,12/05/22,14:15:35,35.20,28612.3,17.6302
50,12/05/22,14:20:35,35.34,28533.8,17.5771
51,12/05/22,14:25:35,35.45,28490.6,17.5479
52,12/05/22,14:30:35,35.47,28093.1,17.2792
53,12/05/22,14:35:35,35.42,28558.4,17.5937
54,12/05/22,14:40:35,35.44,28362.5,17.4612
55,12/05/22,14:45:35,35.43,28741.1,17.7174
56,12/05/22,14:50:35,35.44,29025.9,17.9104
57,12/05/22,14:55:35,35.44,29040.9,17.9206
58,12/05/22,15:00:35,35.39,29084.7,17.9503
59,12/05/22,15:05:35,35.39,28965.1,17.8692
60,12/05/22,15:10:35,35.34,28913.8,17.8344
61,12/05/22,15:15:35,35.26,29056.5,17.9312
62,12/05/22,15:20:35,35.28,28942.0,17.8535
63,12/05/22,15:25:35,35.29,28542.0,17.5826
64,12/05/22,15:30:35,35.13,29208.4,18.0343
65,12/05/22,15:35:35,35.11,29341.1,18.1243
66,12/05/22,15:40:35,34.95,29663.0,18.3431
67,12/05/22,15:45:35,34.81,29586.0,18.2907
68,12/05/22,15:50:35,34.72,29539.0,18.2588
69,12/05/22,15:55:35,34.74,29267.4,18.0743
70,12/05/22,16:00:35,34.60,29473.4,18.2142
71,12/05/22,16:05:35,34.56,29427.6,18.1831
72,12/05/22,16:10:35,34.48,29466.9,18.2097
73,12/05/22,16:15:35,34.42,29352.2,18.1318
74,12/05/22,16:20:35,34.28,29386.5,18.1551
75,12/05/22,16:25:35,34.22,29165.5,18.0051
76,12/05/22,16:30:35,34.07,28763.4,17.7325
77,12/05/22,16:35:35,33.29,27428.1,16.8307
78,12/05/22,16:40:35,32.84,26921.7,16.4901
79,12/05/22,16:45:35,32.51,26098.8,15.9383
80,12/05/22,16:50:35,32.07,1246.0,0.6199
81,12/05/22,16:55:35,31.41,1417.1,0.7090
82,12/05/22,17:00:35,30.12,1271.3,0.6330
83,12/05/22,17:05:35,29.17,1124.2,0.5570
84,12/05/22,17:10:35,28.64,1028.3,0.5077
85,12/05/22,17:15:35,28.31,953.7,0.4696
86,12/05/22,17:20:35,28.11,897.2,0.4408
87,12/05/22,17:25:35,28.05,871.6,0.4278
88,12/05/22,17:30:35,27.95,863.3,0.4236
89,12/05/22,17:35:35,27.90,867.1,0.4255
90,12/05/22,17:40:35,27.90,872.6,0.4283
91,12/05/22,17:45:35,27.85,872.5,0.4283
92,12/05/22,17:50:35,27.75,890.9,0.4376
93,12/05/22,17:55:35,27.68,899.7,0.4421
94,12/05/22,18:00:35,27.63,904.5,0.4445
95,12/05/22,18:05:35,27.69,932.5,0.4588
96,12/05/22,18:10:35,27.69,951.9,0.4687
97,12/05/22,18:15:35,27.72,961.1,0.4734
98,12/05/22,18:20:35,27.72,966.7,0.4762
99,12/05/22,18:25:35,27.64,969.7,0.4778
100,12/05/22,18:30:35,27.67,967.7,0.4767
101,12/05/22,18:35:35,27.72,980.1,0.4830
102,12/05/22,18:40:35,27.69,982.7,0.4844
103,12/05/22,18:45:35,27.71,984.9,0.4855
104,12/05/22,18:50:35,27.72,985.7,0.4859
105,12/05/22,18:55:35,27.69,988.9,0.4875
106,12/05/22,19:00:35,27.68,989.6,0.4879
107,12/05/22,19:05:35,27.63,986.4,0.4863
108,12/05/22,19:10:35,27.50,974.0,0.4799
109,12/05/22,19:15:35,27.61,973.0,0.4794
110,12/05/22,19:20:35,27.63,981.3,0.4837
111,12/05/22,19:25:35,27.45,985.3,0.4857
112,12/05/22,19:30:35,27.56,982.7,0.4844
113,12/05/22,19:35:35,27.47,981.8,0.4839
114,12/05/22,19:40:35,27.42,990.0,0.4881
115,12/05/22,19:45:35,27.35,979.5,0.4827
116,12/05/22,19:50:35,27.38,1013.1,0.4999
117,12/05/22,19:55:35,27.31,1029.6,0.5084
118,12/05/22,20:00:35,27.24,1037.9,0.5126
119,12/05/22,20:05:35,27.14,1039.4,0.5134
120,12/05/22,20:10:35,27.03,1025.9,0.5065
121,12/05/22,20:15:35,26.95,1033.8,0.5105
122,12/05/22,20:20:35,26.93,1045.8,0.5167
123,12/05/22,20:25:35,26.90,1050.7,0.5192
124,12/05/22,20:30:35,26.90,1047.5,0.5175
125,12/05/22,20:35:35,26.89,1040.8,0.5141
126,12/05/22,20:40:35,26.85,1031.6,0.5094
127,12/05/22,20:45:35,26.83,1019.9,0.5034
128,12/05/22,20:50:35,26.73,997.8,0.4921
129,12/05/22,20:55:35,26.74,992.4,0.4893
130,12/05/22,21:00:35,26.74,985.5,0.4858
131,12/05/22,21:05:35,26.73,973.1,0.4795
132,12/05/22,21:10:35,26.69,959.3,0.4724
133,12/05/22,21:15:35,26.65,946.1,0.4657
134,12/05/22,21:20:35,26.63,934.5,0.4598
135,12/05/22,21:25:35,26.61,921.9,0.4534
136,12/05/22,21:30:35,26.58,910.6,0.4476
137,12/05/22,21:35:35,26.55,899.2,0.4418
138,12/05/22,21:40:35,26.55,890.0,0.4371
139,12/05/22,21:45:35,26.51,880.9,0.4325
140,12/05/22,21:50:35,26.50,871.2,0.4276
141,12/05/22,21:55:35,26.49,861.7,0.4228
142,12/05/22,22:00:35,26.47,853.8,0.4188
143,12/05/22,22:05:35,26.46,841.7,0.4127
144,12/05/22,22:10:35,26.44,835.0,0.4092
145,12/05/22,22:15:35,26.45,828.7,0.4061
146,12/05/22,22:20:35,26.46,822.4,0.4029
147,12/05/22,22:25:35,26.51,820.0,0.4017
148,12/05/22,22:30:35,26.51,816.0,0.3996
149,12/05/22,22:35:35,26.50,810.6,0.3969
150,12/05/22,22:40:35,26.52,803.7,0.3934
151,12/05/22,22:45:35,26.52,800.7,0.3919
152,12/05/22,22:50:35,26.50,795.5,0.3893
153,12/05/22,22:55:35,26.49,791.5,0.3873
154,12/05/22,23:00:35,26.42,787.6,0.3853
155,12/05/22,23:05:35,26.42,783.0,0.3830
156,12/05/22,23:10:35,26.42,786.1,0.3846
157,12/05/22,23:15:35,26.42,787.1,0.3850
158,12/05/22,23:20:35,26.40,784.4,0.3837
159,12/05/22,23:25:35,26.37,783.3,0.3831
160,12/05/22,23:30:35,26.37,780.3,0.3816
161,12/05/22,23:35:35,26.37,779.3,0.3811
162,12/05/22,23:40:35,26.37,777.3,0.3801
163,12/05/22,23:45:35,26.37,773.3,0.3781
164,12/05/22,23:50:35,26.37,769.2,0.3760
165,12/05/22,23:55:35,26.39,767.9,0.3754
166,12/06/22,00:00:35,26.39,764.9,0.3739
167,12/06/22,00:05:35,26.39,760.9,0.3719
168,12/06/22,00:10:35,26.40,758.7,0.3707
169,12/06/22,00:15:35,26.40,754.3,0.3685
170,12/06/22,00:20:35,26.39,748.9,0.3658
171,12/06/22,00:25:35,26.37,744.7,0.3637
172,12/06/22,00:30:35,26.37,741.2,0.3619
173,12/06/22,00:35:35,26.35,735.1,0.3588
174,12/06/22,00:40:35,26.34,731.2,0.3569
175,12/06/22,00:45:35,26.29,726.9,0.3547
176,12/06/22,00:50:35,26.30,724.3,0.3534
177,12/06/22,00:55:35,26.28,723.6,0.3531
178,12/06/22,01:00:35,26.21,722.1,0.3523
179,12/06/22,01:05:35,26.16,719.9,0.3512
180,12/06/22,01:10:35,26.13,718.3,0.3504
181,12/06/22,01:15:35,26.08,719.5,0.3510
182,12/06/22,01:20:35,26.03,717.7,0.3501
183,12/06/22,01:25:35,26.00,716.2,0.3494
184,12/06/22,01:30:35,25.98,714.0,0.3482
185,12/06/22,01:35:35,25.94,712.1,0.3473
186,12/06/22,01:40:35,25.93,709.2,0.3458
187,12/06/22,01:45:35,25.93,707.2,0.3449
188,12/06/22,01:50:35,25.96,704.2,0.3434
189,12/06/22,01:55:35,25.99,699.4,0.3409
190,12/06/22,02:00:35,26.00,694.3,0.3384
191,12/06/22,02:05:35,25.98,690.1,0.3363
192,12/06/22,02:10:35,25.93,687.3,0.3349
193,12/06/22,02:15:35,25.93,684.8,0.3336
194,12/06/22,02:20:35,25.88,684.0,0.3332
195,12/06/22,02:25:35,25.83,681.3,0.3319
196,12/06/22,02:30:35,25.82,680.9,0.3317
197,12/06/22,02:35:35,25.81,680.6,0.3315
198,12/06/22,02:40:35,26.40,31732.3,19.7564
199,12/06/22,02:45:35,26.44,31583.3,19.6542
200,12/06/22,02:50:35,26.36,31878.2,19.8565
201,12/06/22,02:55:35,26.37,31761.0,19.7761
202,12/06/22,03:00:35,26.36,31924.6,19.8884
203,12/06/22,03:05:35,26.39,31586.0,19.6561
204,12/06/22,03:10:35,26.34,32006.0,19.9442
205,12/06/22,03:15:35,26.28,32125.0,20.0260
206,12/06/22,03:20:35,26.28,32147.4,20.0414
207,12/06/22,03:25:35,26.29,32086.1,19.9993
208,12/06/22,03:30:35,26.34,31433.3,19.5514
209,12/06/22,03:35:35,26.36,30853.8,19.1548
210,12/06/22,03:40:35,26.33,31467.3,19.5747
211,12/06/22,03:45:35,26.30,31699.8,19.7341
212,12/06/22,03:50:35,26.25,32042.0,19.9690
213,12/06/22,03:55:35,26.25,31668.6,19.7127
214,12/06/22,04:00:35,26.26,31434.7,19.5524
215,12/06/22,04:05:35,26.20,32322.6,20.1618
216,12/06/22,04:10:35,26.19,31982.2,19.9279
217,12/06/22,04:15:35,26.23,31922.7,19.8871
218,12/06/22,04:20:35,26.20,31653.4,19.7023
219,12/06/22,04:25:35,26.23,31667.0,19.7116
220,12/06/22,04:30:35,26.28,30606.6,18.9860
221,12/06/22,04:35:35,26.18,32004.7,19.9434
222,12/06/22,04:40:35,26.20,31677.5,19.7188
223,12/06/22,04:45:35,26.18,32153.2,20.0453
224,12/06/22,04:50:35,26.18,31452.1,19.5643
225,12/06/22,04:55:35,26.09,1358.4,0.6784
226,12/06/22,05:00:35,25.59,1043.9,0.5157
227,12/06/22,05:05:35,25.31,929.7,0.4574
228,12/06/22,05:10:35,25.17,921.2,0.4530
229,12/06/22,05:15:35,25.03,932.9,0.4590
230,12/06/22,05:20:35,24.91,947.5,0.4664
231,12/06/22,05:25:35,24.88,972.8,0.4793
232,12/06/22,05:30:35,24.82,981.0,0.4835
233,12/06/22,05:35:35,24.76,982.7,0.4844
234,12/06/22,05:40:35,24.69,984.1,0.4851
235,12/06/22,05:45:35,24.61,988.4,0.4873
236,12/06/22,05:50:35,24.53,981.4,0.4837
237,12/06/22,05:55:35,24.50,1003.7,0.4951
238,12/06/22,06:00:35,24.54,1025.3,0.5062
239,12/06/22,06:05:35,24.53,1042.9,0.5152
240,12/06/22,06:10:35,24.50,1042.5,0.5150
241,12/06/22,06:15:35,24.49,1039.5,0.5134
242,12/06/22,06:20:35,24.45,1029.3,0.5082
243,12/06/22,06:25:35,24.50,1028.2,0.5077
244,12/06/22,06:30:35,24.50,1028.8,0.5080
245,12/06/22,06:35:35,24.55,1025.6,0.5063
246,12/06/22,06:40:35,24.56,1027.6,0.5073
247,12/06/22,06:45:35,24.60,1023.4,0.5052
248,12/06/22,06:50:35,24.61,1016.6,0.5017
249,12/06/22,06:55:35,24.62,1005.6,0.4961
250,12/06/22,07:00:35,24.65,993.6,0.4899
251,12/06/22,07:05:35,24.70,978.0,0.4820
252,12/06/22,07:10:35,24.74,964.8,0.4752
253,12/06/22,07:15:35,24.79,949.8,0.4676
254,12/06/22,07:20:35,24.87,935.5,0.4603
255,12/06/22,07:25:35,24.96,919.3,0.4521
256,12/06/22,07:30:35,25.11,903.3,0.4439
257,12/06/22,07:35:35,25.25,887.1,0.4357
258,12/06/22,07:40:35,25.39,866.7,0.4253
259,12/06/22,07:45:35,25.61,857.8,0.4208
260,12/06/22,07:50:35,25.81,851.2,0.4174
261,12/06/22,07:55:35,25.98,843.7,0.4136
262,12/06/22,08:00:35,26.16,831.4,0.4074
263,12/06/22,08:05:35,26.60,818.1,0.4007
264,12/06/22,08:10:35,27.04,804.5,0.3938
265,12/06/22,08:15:35,27.32,783.6,0.3833
266,12/06/22,08:20:35,27.98,765.8,0.3743
267,12/06/22,08:25:35,28.74,757.0,0.3699
268,12/06/22,08:30:35,28.94,686.0,0.3342
269,12/06/22,08:35:35,29.39,757.2,0.3700
270,12/06/22,08:40:35,29.39,818.7,0.4010
271,12/06/22,08:45:35,29.41,875.0,0.4295
272,12/06/22,08:50:35,29.25,917.7,0.4512
273,12/06/22,08:55:35,29.29,952.8,0.4691
274,12/06/22,09:00:35,29.31,973.5,0.4797
275,12/06/22,09:05:35,29.42,1007.6,0.4971
276,12/06/22,09:10:35,29.47,1040.4,0.5139
277,12/06/22,09:15:35,29.58,1049.3,0.5185
278,12/06/22,09:20:35,29.79,1038.1,0.5128
279,12/06/22,09:25:35,30.34,1079.9,0.5342
280,12/06/22,09:30:35,30.38,1053.6,0.5207
281,12/06/22,09:35:35,30.37,981.7,0.4839
282,12/06/22,09:40:35,30.30,812.0,0.3976
283,12/06/22,09:45:35,30.44,836.6,0.4100
284,12/06/22,09:50:35,30.18,701.5,0.3420
285,12/06/22,09:55:35,31.51,733.1,0.3579
286,12/06/22,10:00:35,32.16,494.7,0.2393
287,12/06/22,10:05:35,32.63,498.5,0.2412
288,12/06/22,10:10:35,32.90,396.2,0.1912
289,12/06/22,10:15:35,33.02,375.8,0.1813
290,12/06/22,10:20:35,32.71,418.7,0.2021
291,12/06/22,10:25:35,32.47,395.3,0.1907
292,12/06/22,10:30:35,32.09,368.1,0.1776
293,12/06/22,10:35:35,31.99,474.3,0.2293
294,12/06/22,10:40:35,31.89,505.3,0.2445
295,12/06/22,10:45:35,31.72,494.5,0.2392
296,12/06/22,10:50:35,31.78,510.5,0.2471
297,12/06/22,10:55:35,32.14,517.0,0.2503
298,12/06/22,11:00:35,32.45,428.5,0.2069
299,12/06/22,11:05:35,33.02,444.5,0.2147
300,12/06/22,11:10:35,33.11,394.7,0.1904
301,12/06/22,11:15:35,32.94,438.2,0.2116
302,12/06/22,11:20:35,33.20,475.5,0.2299
303,12/06/22,11:25:35,32.90,485.2,0.2346
304,12/06/22,11:30:35,32.40,464.4,0.2244
305,12/06/22,11:35:35,31.84,457.5,0.2210
306,12/06/22,11:40:35,31.82,487.6,0.2358
307,12/06/22,11:45:35,31.51,499.4,0.2416
308,12/06/22,11:50:35,31.30,549.4,0.2663
309,12/06/22,11:55:35,31.19,534.9,0.2591
310,12/06/22,12:00:35,31.11,565.9,0.2744
311,12/06/22,12:05:35,31.18,570.9,0.2769
312,12/06/22,12:10:35,31.44,582.3,0.2825
313,12/06/22,12:15:35,31.71,536.2,0.2598
314,12/06/22,12:20:35,32.02,550.0,0.2665
315,12/06/22,12:25:35,32.40,498.9,0.2413
316,12/06/22,12:30:35,32.60,475.3,0.2298
317,12/06/22,12:35:35,33.16,377.6,0.1821
318,12/06/22,12:40:35,33.53,376.7,0.1817
319,12/06/22,12:45:35,33.75,404.9,0.1954
320,12/06/22,12:50:35,33.79,421.5,0.2034
321,12/06/22,12:55:35,33.40,437.8,0.2114
322,12/06/22,13:00:35,33.03,476.6,0.2304
323,12/06/22,13:05:35,32.58,436.9,0.2110
324,12/06/22,13:10:35,32.40,467.0,0.2257
325,12/06/22,13:15:35,31.61,362.4,0.1748
326,12/06/22,13:20:35,31.78,474.0,0.2291
327,12/06/22,13:25:35,31.68,485.9,0.2350
328,12/06/22,13:30:35,31.76,523.2,0.2533
329,12/06/22,13:35:35,31.72,506.5,0.2451
330,12/06/22,13:40:35,31.78,509.3,0.2465
331,12/06/22,13:45:35,31.83,512.3,0.2479
332,12/06/22,13:50:35,31.98,534.8,0.2590
333,12/06/22,13:55:35,32.18,526.5,0.2549
334,12/06/22,14:00:35,32.20,504.5,0.2441
335,12/06/22,14:05:35,32.05,497.8,0.2408
336,12/06/22,14:10:35,32.00,473.8,0.2290
337,12/06/22,14:15:35,32.12,537.8,0.2605
338,12/06/22,14:20:35,36.39,28420.6,17.5005
339,12/06/22,14:25:35,36.06,29141.6,17.9889
340,12/06/22,14:30:35,36.21,29421.0,18.1786
341,12/06/22,14:35:35,35.77,29784.6,18.4258
342,12/06/22,14:40:35,35.33,30280.0,18.7632
343,12/06/22,14:45:35,35.00,30602.9,18.9835
344,12/06/22,14:50:35,34.83,30737.5,19.0754
345,12/06/22,14:55:35,34.84,30370.1,18.8246
346,12/06/22,15:00:35,34.80,30296.6,18.7745
347,12/06/22,15:05:35,34.78,30218.7,18.7214
348,12/06/22,15:10:35,34.72,30252.3,18.7443
349,12/06/22,15:15:35,34.68,30285.3,18.7668
350,12/06/22,15:20:35,34.62,30293.3,18.7723
351,12/06/22,15:25:35,34.56,30283.9,18.7658
352,12/06/22,15:30:35,34.49,30334.6,18.8004
353,12/06/22,15:35:35,34.42,30360.0,18.8177
354,12/06/22,15:40:35,34.28,30407.0,18.8498
355,12/06/22,15:45:35,34.35,30426.8,18.8633
356,12/06/22,15:50:35,34.22,30464.7,18.8891
357,12/06/22,15:55:35,34.17,30491.4,18.9074
358,12/06/22,16:00:35,34.15,30488.2,18.9052
359,12/06/22,16:05:35,33.99,30578.1,18.9666
360,12/06/22,16:10:35,33.91,30599.4,18.9811
361,12/06/22,16:15:35,33.89,30703.6,19.0522
362,12/06/22,16:20:35,33.83,30612.7,18.9902
363,12/06/22,16:25:35,33.75,30654.0,19.0184
364,12/06/22,16:30:35,33.77,30637.2,19.0069
365,12/06/22,16:35:35,33.79,30606.6,18.9860
366,12/06/22,16:40:35,33.77,30601.6,18.9826
367,12/06/22,16:45:35,33.73,30637.1,19.0068
368,12/06/22,16:50:35,33.67,30647.6,19.0140
369,12/06/22,16:55:35,33.53,30719.7,19.0632
370,12/06/22,17:00:35,33.24,30752.5,19.0856
371,12/06/22,17:05:35,33.41,30745.3,19.0807
372,12/06/22,17:10:35,33.16,30770.4,19.0979
373,12/06/22,17:15:35,32.29,30004.4,18.5754
374,12/06/22,17:20:35,32.28,27542.3,16.9076
375,12/06/22,17:25:35,30.40,1710.6,0.8632
376,12/06/22,17:30:35,31.52,1738.0,0.8777
377,12/06/22,17:35:35,30.43,1599.9,0.8048
378,12/06/22,17:40:35,29.71,1400.7,0.7004
379,12/06/22,17:45:35,29.12,1244.0,0.6189
380,12/06/22,17:50:35,28.58,1134.4,0.5623
381,12/06/22,17:55:35,28.49,1104.1,0.5466
382,12/06/22,18:00:35,28.36,1085.1,0.5369
383,12/06/22,18:05:35,28.25,1078.5,0.5335
384,12/06/22,18:10:35,28.12,1070.3,0.5293
385,12/06/22,18:15:35,28.00,1065.6,0.5268
386,12/06/22,18:20:35,27.89,1061.0,0.5245
387,12/06/22,18:25:35,27.74,1050.1,0.5189
388,12/06/22,18:30:35,27.62,1053.1,0.5204
389,12/06/22,18:35:35,27.41,1077.9,0.5332
390,12/06/22,18:40:35,27.48,1086.9,0.5378
391,12/06/22,18:45:35,27.46,1119.0,0.5543
392,12/06/22,18:50:35,27.40,1132.0,0.5610
393,12/06/22,18:55:35,27.29,1125.4,0.5576
394,12/06/22,19:00:35,27.30,1182.2,0.5869
395,12/06/22,19:05:35,27.31,1211.6,0.6021
396,12/06/22,19:10:35,27.35,1236.4,0.6150
397,12/06/22,19:15:35,27.34,1243.7,0.6187
398,12/06/22,19:20:35,27.30,1237.2,0.6153
399,12/06/22,19:25:35,27.13,1210.0,0.6013
400,12/06/22,19:30:35,27.20,1208.3,0.6004
401,12/06/22,19:35:35,27.20,1227.7,0.6104
402,12/06/22,19:40:35,27.21,1232.3,0.6128
403,12/06/22,19:45:35,27.18,1225.4,0.6093
404,12/06/22,19:50:35,27.22,1227.2,0.6102
405,12/06/22,19:55:35,27.20,1208.3,0.6004
406,12/06/22,20:00:35,27.22,1213.2,0.6029
407,12/06/22,20:05:35,27.21,1206.9,0.5997
408,12/06/22,20:10:35,27.20,1202.8,0.5976
409,12/06/22,20:15:35,27.11,1192.6,0.5923
410,12/06/22,20:20:35,27.15,1201.3,0.5968
411,12/06/22,20:25:35,27.11,1203.9,0.5981
412,12/06/22,20:30:35,27.10,1209.5,0.6010
413,12/06/22,20:35:35,27.04,1199.2,0.5957
414,12/06/22,20:40:35,26.81,1190.0,0.5909
415,12/06/22,20:45:35,26.95,1197.0,0.5945
416,12/06/22,20:50:35,26.92,1204.7,0.5985
417,12/06/22,20:55:35,26.89,1202.1,0.5972
418,12/06/22,21:00:35,26.92,1208.4,0.6005
419,12/06/22,21:05:35,26.84,1201.7,0.5970
420,12/06/22,21:10:35,26.83,1188.4,0.5901
421,12/06/22,21:15:35,26.65,1180.2,0.5859
422,12/06/22,21:20:35,26.84,1192.5,0.5922
423,12/06/22,21:25:35,26.85,1205.2,0.5988
424,12/06/22,21:30:35,26.85,1180.9,0.5862
425,12/06/22,21:35:35,26.89,1207.5,0.6000
426,12/06/22,21:40:35,26.88,1193.2,0.5926
427,12/06/22,21:45:35,26.89,1205.9,0.5991
428,12/06/22,21:50:35,26.88,1187.2,0.5895
429,12/06/22,21:55:35,26.90,1187.4,0.5896
430,12/06/22,22:00:35,26.90,1170.6,0.5809
431,12/06/22,22:05:35,26.93,1176.4,0.5839
432,12/06/22,22:10:35,26.90,1158.2,0.5745
433,12/06/22,22:15:35,26.89,1136.5,0.5633
434,12/06/22,22:20:35,26.90,1124.5,0.5571
435,12/06/22,22:25:35,26.87,1094.7,0.5418
436,12/06/22,22:30:35,26.82,1077.8,0.5331
437,12/06/22,22:35:35,26.88,1062.7,0.5254
438,12/06/22,22:40:35,26.89,1062.5,0.5253
439,12/06/22,22:45:35,26.87,1041.3,0.5144
440,12/06/22,22:50:35,26.84,1031.3,0.5092
441,12/06/22,22:55:35,26.82,1014.3,0.5006
442,12/06/22,23:00:35,26.79,976.2,0.4811
443,12/06/22,23:05:35,26.74,978.8,0.4824
444,12/06/22,23:10:35,26.69,971.3,0.4786
445,12/06/22,23:15:35,26.66,955.3,0.4704
446,12/06/22,23:20:35,26.61,945.7,0.4655
447,12/06/22,23:25:35,26.56,935.2,0.4602
448,12/06/22,23:30:35,26.53,924.4,0.4546
449,12/06/22,23:35:35,26.49,912.2,0.4484
450,12/06/22,23:40:35,26.44,902.7,0.4436
451,12/06/22,23:45:35,26.39,894.8,0.4396
452,12/06/22,23:50:35,26.35,890.4,0.4373
453,12/06/22,23:55:35,26.30,877.8,0.4310
454,12/07/22,00:00:35,26.28,868.3,0.4261
455,12/07/22,00:05:35,26.21,856.8,0.4203
456,12/07/22,00:10:35,26.19,850.4,0.4170
457,12/07/22,00:15:35,26.18,843.4,0.4135
458,12/07/22,00:20:35,26.14,834.3,0.4089
459,12/07/22,00:25:35,26.15,827.0,0.4052
460,12/07/22,00:30:35,26.13,818.7,0.4010
461,12/07/22,00:35:35,26.09,809.1,0.3962
462,12/07/22,00:40:35,26.08,805.2,0.3942
463,12/07/22,00:45:35,26.04,799.7,0.3914
464,12/07/22,00:50:35,26.02,788.3,0.3857
465,12/07/22,00:55:35,26.03,780.0,0.3815
466,12/07/22,01:00:35,26.03,774.0,0.3784
467,12/07/22,01:05:35,26.05,765.1,0.3740
468,12/07/22,01:10:35,26.08,759.6,0.3712
469,12/07/22,01:15:35,26.08,754.6,0.3687
470,12/07/22,01:20:35,26.07,745.6,0.3642
471,12/07/22,01:25:35,26.07,741.6,0.3621
472,12/07/22,01:30:35,26.02,737.9,0.3602
473,12/07/22,01:35:35,25.97,820.2,0.4018
474,12/07/22,01:40:35,25.78,821.9,0.4026
475,12/07/22,01:45:35,25.64,821.6,0.4025
476,12/07/22,01:50:35,25.55,822.0,0.4027
477,12/07/22,01:55:35,25.46,817.8,0.4006
478,12/07/22,02:00:35,25.41,813.0,0.3981
479,12/07/22,02:05:35,25.36,806.6,0.3949
480,12/07/22,02:10:35,25.33,798.8,0.3910
481,12/07/22,02:15:35,25.28,789.3,0.3862
482,12/07/22,02:20:35,25.24,781.3,0.3821
483,12/07/22,02:25:35,25.20,773.7,0.3783
484,12/07/22,02:30:35,25.17,763.9,0.3733
485,12/07/22,02:35:35,25.15,757.6,0.3702
486,12/07/22,02:40:35,25.13,746.6,0.3647
487,12/07/22,02:45:35,25.14,740.9,0.3618
488,12/07/22,02:50:35,25.17,733.9,0.3582
489,12/07/22,02:55:35,25.15,726.5,0.3545
490,12/07/22,03:00:35,25.12,715.3,0.3489
491,12/07/22,03:05:35,25.09,705.6,0.3441
492,12/07/22,03:10:35,25.06,696.5,0.3395
493,12/07/22,03:15:35,25.03,686.8,0.3346
494,12/07/22,03:20:35,25.13,681.9,0.3322
495,12/07/22,03:25:35,25.75,1406.1,0.7032
496,12/07/22,03:30:35,26.09,30712.9,19.0586
497,12/07/22,03:35:35,26.10,30644.8,19.0121
498,12/07/22,03:40:35,26.10,30772.9,19.0996
499,12/07/22,03:45:35,26.08,29824.0,18.4526
500,12/07/22,03:50:35,26.04,30768.4,19.0965
501,12/07/22,03:55:35,26.02,31012.8,19.2636
502,12/07/22,04:00:35,25.93,31482.9,19.5854
503,12/07/22,04:05:35,25.88,31567.7,19.6435
504,12/07/22,04:10:35,25.84,32182.1,20.0652
505,12/07/22,04:15:35,25.89,31279.3,19.4460
506,12/07/22,04:20:35,25.89,31251.7,19.4271
