

OBS-5+ S/N:S5266     Firmware Version: 1.50
Sensor                            Data Columns
 1  Pressure                       Mean & s.d.
 2  NEAR OBS                              Mean
 6  ND Count                              Mean
 7  FD Count                              Mean
 9  Battery                               Mean

04:40:00 09/24/2022    10.02     0.02   254.13  37390.07  37972.00      4.3 
04:45:00 09/24/2022    10.04     0.02   268.87  37618.63  38143.13      4.3 
04:50:00 09/24/2022    10.03     0.02   277.26  37754.83  38225.77      4.3 
04:55:00 09/24/2022     9.96     0.02   275.16  37723.30  38190.46      4.3 
05:00:00 09/24/2022     9.92     0.01   307.76  38212.80  38353.43      4.3 
05:05:00 09/24/2022     9.96     0.01   259.60  37479.04  37964.67      4.3 
05:10:00 09/24/2022     9.96     0.01   278.65  37777.30  38122.04      4.3 
05:15:00 09/24/2022     9.95     0.01   279.35  37786.73  38126.67      4.3 
05:20:00 09/24/2022     9.91     0.01   334.85  38598.27  38490.63      4.3 
05:25:00 09/24/2022     9.86     0.00   221.40  36843.46  37349.54      4.2 
05:30:00 09/24/2022     9.86     0.00   144.20  35319.73  38762.83      4.3 
05:35:00 09/24/2022     9.86     0.00    10.01  32926.77  35416.77      4.2 
05:40:00 09/24/2022     9.86     0.00     2.66  32792.04  33135.37      4.3 
05:45:00 09/24/2022     9.86     0.00     2.21  32783.90  33074.20      4.2 
05:50:00 09/24/2022     9.86     0.00     2.27  32784.90  33082.73      4.2 
05:55:00 09/24/2022     9.86     0.00     2.43  32787.93  33046.93      4.2 
06:00:00 09/24/2022     9.86     0.00     2.34  32786.23  33075.83      4.2 
06:05:00 09/24/2022     9.86     0.00     2.37  32786.73  33086.37      4.2 
06:10:00 09/24/2022     9.87     0.00     2.37  32786.83  33089.60      4.2 
06:15:00 09/24/2022     9.87     0.00     2.36  32786.63  33092.23      4.2 
06:20:00 09/24/2022     9.87     0.00     2.37  32786.70  33095.57      4.2 
06:25:00 09/24/2022     9.87     0.00     2.37  32786.73  33100.43      4.2 
06:30:00 09/24/2022     9.87     0.00     2.35  32786.37  33099.60      4.2 
06:35:00 09/24/2022     9.87     0.00     2.36  32786.67  33100.50      4.2 
06:40:00 09/24/2022     9.87     0.00     2.38  32786.87  33106.93      4.2 
06:45:00 09/24/2022     9.87     0.00     2.38  32786.93  33095.04      4.2 
06:50:00 09/24/2022     9.87     0.00     2.35  32786.40  33105.70      4.2 
06:55:00 09/24/2022     9.87     0.00     2.34  32786.23  33108.70      4.2 
07:00:00 09/24/2022     9.87     0.00     2.28  32785.04  33112.43      4.2 
07:05:00 09/24/2022     9.87     0.00     2.26  32784.77  33113.83      4.2 
07:10:00 09/24/2022     9.87     0.00     2.28  32785.04  33115.07      4.2 
07:15:00 09/24/2022     9.87     0.00     2.62  32791.27  33121.83      4.2 
07:20:00 09/24/2022     9.87     0.00     2.59  32790.87  33122.37      4.2 
07:25:00 09/24/2022     9.87     0.00     2.62  32791.30  33118.70      4.2 
07:30:00 09/24/2022     9.87     0.00     2.63  32791.54  33117.50      4.2 
07:35:00 09/24/2022     9.87     0.00     2.69  32792.63  33120.50      4.2 
07:40:00 09/24/2022     9.87     0.00     2.64  32791.77  33121.30      4.2 
07:45:00 09/24/2022     9.87     0.00     2.61  32791.13  33112.17      4.2 
07:50:00 09/24/2022     9.86     0.00     2.46  32788.40  33095.96      4.2 
07:55:00 09/24/2022     9.86     0.00     2.40  32787.37  33089.70      4.2 
08:00:00 09/24/2022     9.85     0.00     2.30  32785.54  33044.13      4.2 
08:05:00 09/24/2022     9.85     0.00     2.52  32789.46  32772.54      4.2 
08:10:00 09/24/2022     9.85     0.00     0.41  32751.10  32794.67      4.2 
08:15:00 09/24/2022     9.84     0.00     0.00  32741.60  32799.96      4.2 
08:20:00 09/24/2022     9.84     0.00     1.03  32762.37  32790.37      4.2 
08:25:00 09/24/2022     9.84     0.00     0.37  32750.40  32797.43      4.2 
08:30:00 09/24/2022     9.84     0.00     1.46  32770.20  32920.04      4.2 
08:35:00 09/24/2022     9.84     0.00     2.48  32788.87  32983.10      4.2 
08:40:00 09/24/2022     9.84     0.00     0.53  32753.30  32795.77      4.2 
08:45:00 09/24/2022     9.84     0.00     2.58  32790.67  32939.63      4.2 
08:50:00 09/24/2022     9.84     0.00     0.00  32741.87  32800.13      4.2 
08:55:00 09/24/2022     9.84     0.00     0.00  32741.80  32800.00      4.2 
09:00:00 09/24/2022     9.84     0.00     0.00  32741.83  32800.30      4.2 
09:05:00 09/24/2022     9.84     0.00     0.00  32741.83  32800.27      4.2 
09:10:00 09/24/2022     9.84     0.00     0.00  32741.83  32800.33      4.2 
09:15:00 09/24/2022     9.84     0.00     2.83  32795.23  32773.07      4.2 
09:20:00 09/24/2022     9.84     0.00     2.88  32796.00  33004.60      4.2 
09:25:00 09/24/2022     9.84     0.00     2.90  32796.40  33126.43      4.2 
09:30:00 09/24/2022     9.84     0.00     2.89  32796.30  33119.93      4.2 
09:35:00 09/24/2022     9.84     0.00     2.89  32796.33  33119.60      4.2 
09:40:00 09/24/2022     9.83     0.00     2.89  32796.27  33120.10      4.2 
09:45:00 09/24/2022     9.84     0.00     2.89  32796.20  33052.63      4.2 
09:50:00 09/24/2022     9.84     0.00     2.93  32797.07  33123.37      4.2 
09:55:00 09/24/2022     9.84     0.00     2.91  32796.57  33123.50      4.2 
10:00:00 09/24/2022     9.84     0.00     2.90  32796.43  33130.96      4.2 
10:05:00 09/24/2022     9.84     0.00     2.96  32797.50  33125.46      4.2 
10:10:00 09/24/2022     9.84     0.00     2.93  32796.96  33137.93      4.2 
10:15:00 09/24/2022     9.84     0.00     3.04  32798.93  33133.10      4.2 
10:20:00 09/24/2022     9.84     0.00     3.02  32798.57  33134.37      4.2 
10:25:00 09/24/2022     9.84     0.00     3.04  32798.90  33132.13      4.2 
10:30:00 09/24/2022     9.84     0.00     2.95  32797.37  32773.13      4.2 
10:35:00 09/24/2022     9.84     0.00     2.96  32797.43  32773.40      4.2 
10:40:00 09/24/2022     9.84     0.00     2.96  32797.60  32773.33      4.2 
10:45:00 09/24/2022     9.84     0.00     3.00  32798.30  32773.23      4.2 
10:50:00 09/24/2022     9.84     0.00     3.05  32799.17  32773.37      4.2 
10:55:00 09/24/2022     9.84     0.00     0.00  32741.90  32800.46      4.2 
11:00:00 09/24/2022     9.84     0.00     0.00  32741.90  32800.46      4.2 
11:05:00 09/24/2022     9.84     0.00     0.00  32742.00  32800.46      4.2 
11:10:00 09/24/2022     9.84     0.00     0.00  32742.00  32800.50      4.2 
11:15:00 09/24/2022     9.84     0.00     0.00  32741.87  32800.40      4.2 
11:20:00 09/24/2022     9.83     0.00     0.00  32742.00  32800.54      4.2 
11:25:00 09/24/2022     9.83     0.00     0.00  32741.87  32800.37      4.2 
11:30:00 09/24/2022     9.83     0.00     0.00  32742.00  32800.46      4.2 
11:35:00 09/24/2022     9.83     0.00     0.00  32741.97  32800.46      4.2 
11:40:00 09/24/2022     9.83     0.00     0.00  32742.00  32800.40      4.2 
11:45:00 09/24/2022     9.83     0.00     0.00  32741.90  32800.54      4.2 
11:50:00 09/24/2022     9.83     0.00     0.00  32742.03  32800.50      4.2 
11:55:00 09/24/2022     9.83     0.00     0.00  32741.97  32800.43      4.2 
12:00:00 09/24/2022     9.83     0.00     0.00  32741.93  32800.40      4.2 
12:05:00 09/24/2022     9.83     0.00     0.00  32741.97  32800.37      4.2 
12:10:00 09/24/2022     9.83     0.00     0.00  32742.03  32800.37      4.2 
12:15:00 09/24/2022     9.83     0.00     0.00  32742.03  32800.54      4.2 
12:20:00 09/24/2022     9.83     0.00     0.00  32742.00  32800.46      4.2 
12:25:00 09/24/2022     9.83     0.00     0.00  32741.90  32800.43      4.2 
12:30:00 09/24/2022     9.83     0.00     0.00  32742.07  32800.37      4.2 
12:35:00 09/24/2022     9.83     0.00     0.00  32741.97  32800.43      4.2 
12:40:00 09/24/2022     9.83     0.00     0.00  32741.90  32800.37      4.2 
12:45:00 09/24/2022     9.83     0.00     0.00  32741.97  32800.54      4.2 
12:50:00 09/24/2022     9.83     0.00     0.00  32741.97  32800.43      4.2 
12:55:00 09/24/2022     9.83     0.00     0.00  32742.07  32800.46      4.2 
13:00:00 09/24/2022     9.82     0.00     0.00  32741.97  32800.40      4.2 
13:05:00 09/24/2022     9.82     0.00     0.00  32742.03  32800.46      4.2 
13:10:00 09/24/2022     9.82     0.00     0.00  32742.07  32800.50      4.2 
13:15:00 09/24/2022     9.82     0.00     0.00  32742.03  32800.57      4.2 
13:20:00 09/24/2022     9.82     0.00     0.00  32741.97  32800.60      4.2 
13:25:00 09/24/2022     9.82     0.00     0.00  32742.03  32800.57      4.2 
13:30:00 09/24/2022     9.82     0.00     0.00  32742.07  32800.70      4.2 
13:35:00 09/24/2022     9.82     0.00     0.00  32742.13  32800.60      4.2 
13:40:00 09/24/2022     9.82     0.00     0.00  32742.07  32800.57      4.2 
13:45:00 09/24/2022     9.82     0.00     0.00  32742.03  32800.57      4.2 
13:50:00 09/24/2022     9.82     0.00     0.00  32742.07  32800.60      4.2 
13:55:00 09/24/2022     9.81     0.00     0.00  32742.17  32800.57      4.2 
14:00:00 09/24/2022     9.81     0.00     0.00  32742.27  32800.67      4.2 
14:05:00 09/24/2022     9.81     0.00     0.00  32742.07  32800.63      4.2 
14:10:00 09/24/2022     9.81     0.00     0.00  32742.27  32800.67      4.2 
14:15:00 09/24/2022     9.81     0.00     0.00  32742.20  32800.73      4.2 
14:20:00 09/24/2022     9.81     0.00     0.00  32742.33  32800.60      4.2 
14:25:00 09/24/2022     9.81     0.00     0.00  32742.27  32800.73      4.2 
14:30:00 09/24/2022     9.81     0.00     0.00  32742.27  32800.83      4.2 
14:35:00 09/24/2022     9.81     0.00     0.00  32742.20  32800.63      4.2 
14:40:00 09/24/2022     9.81     0.00     0.00  32742.33  32800.73      4.2 
14:45:00 09/24/2022     9.81     0.00     0.00  32742.40  32800.83      4.2 
14:50:00 09/24/2022     9.81     0.00     0.00  32742.20  32800.77      4.2 
14:55:00 09/24/2022     9.81     0.00     0.00  32742.40  32800.73      4.2 
15:00:00 09/24/2022     9.80     0.00     7.13  32877.50  32797.54      4.2 
15:05:00 09/24/2022     9.83     0.01   457.21  40133.37  38546.60      4.2 
15:10:00 09/24/2022     9.89     0.02   543.06  41039.73  37756.27      4.3 
15:15:00 09/24/2022     9.93     0.02   503.24  40630.43  38283.70      4.3 
15:20:00 09/24/2022     9.93     0.01   382.57  39219.10  39293.37      4.3 
15:25:00 09/24/2022     9.94     0.03   408.57  39554.80  39050.27      4.3 
15:30:00 09/24/2022    10.00     0.02   462.49  40187.60  38895.27      4.3 
15:35:00 09/24/2022     9.99     0.02   363.71  38976.50  39007.60      4.3 
15:40:00 09/24/2022     9.97     0.03   298.12  38064.70  38547.30      4.3 
15:45:00 09/24/2022     9.97     0.02   329.42  38519.54  38801.50      4.3 
15:50:00 09/24/2022    10.00     0.03   272.60  37677.70  38250.04      4.3 
15:55:00 09/24/2022    10.01     0.02   312.12  38273.90  38671.93      4.3 
16:00:00 09/24/2022    10.01     0.02   315.27  38321.67  38713.04      4.3 
16:05:00 09/24/2022     9.98     0.02   307.18  38202.70  38558.67      4.3 
16:10:00 09/24/2022    10.00     0.02   316.89  38346.40  38702.07      4.3 
16:15:00 09/24/2022    10.00     0.02   282.38  37828.17  38365.00      4.3 
16:20:00 09/24/2022    10.01     0.03   297.47  38053.37  38479.60      4.3 
16:25:00 09/24/2022    10.00     0.02   247.87  37285.13  37937.90      4.3 
16:30:00 09/24/2022     9.96     0.02   283.92  37857.83  38328.43      4.3 
16:35:00 09/24/2022     9.95     0.01   252.67  37366.20  38008.50      4.3 
16:40:00 09/24/2022     9.93     0.02   239.50  37152.70  37802.46      4.3 
16:45:00 09/24/2022     9.93     0.02   293.07  37994.73  38445.87      4.3 
16:50:00 09/24/2022     9.94     0.01   356.82  38890.77  38934.90      4.3 
16:55:00 09/24/2022     9.95     0.02   321.63  38390.90  38914.63      4.3 
17:00:00 09/24/2022     9.96     0.02   317.43  38340.30  38572.50      4.3 
17:05:00 09/24/2022     9.93     0.02   270.11  37643.07  38083.63      4.3 
17:10:00 09/24/2022     9.91     0.01   254.76  37399.04  37966.96      4.3 
17:15:00 09/24/2022     9.90     0.02   283.06  37843.54  38286.37      4.3 
17:20:00 09/24/2022     9.86     0.02   321.37  38409.73  38450.10      4.3 
17:25:00 09/24/2022     9.84     0.02   278.93  37781.23  38163.80      4.3 
17:30:00 09/24/2022     9.82     0.01   335.09  38605.20  38665.87      4.3 
17:35:00 09/24/2022     9.79     0.01   271.70  37666.96  38016.77      4.3 
17:40:00 09/24/2022     9.78     0.00   194.92  36219.43  37520.73      4.3 
17:45:00 09/24/2022     9.80     0.00    88.76  34400.67  38264.96      4.3 
17:50:00 09/24/2022     9.81     0.00     9.57  32919.17  35112.77      4.3 
17:55:00 09/24/2022     9.82     0.00     4.79  32831.04  33548.90      4.3 
18:00:00 09/24/2022     9.82     0.00     2.40  32787.33  33102.43      4.3 
18:05:00 09/24/2022     9.82     0.00     2.44  32787.96  33096.43      4.3 
18:10:00 09/24/2022     9.82     0.00     2.51  32789.27  33100.90      4.3 
18:15:00 09/24/2022     9.82     0.00     2.54  32789.80  33104.57      4.3 
18:20:00 09/24/2022     9.82     0.00     2.58  32790.60  33110.27      4.3 
18:25:00 09/24/2022     9.82     0.00     2.61  32791.17  33112.04      4.3 
18:30:00 09/24/2022     9.82     0.00     2.63  32791.50  33114.27      4.3 
18:35:00 09/24/2022     9.82     0.00     2.64  32791.70  33116.33      4.3 
18:40:00 09/24/2022     9.82     0.00     2.66  32792.00  33118.37      4.3 
18:45:00 09/24/2022     9.82     0.00     2.69  32792.57  33126.96      4.3 
18:50:00 09/24/2022     9.82     0.00     2.70  32792.83  33124.23      4.3 
18:55:00 09/24/2022     9.82     0.00     2.72  32793.23  33126.37      4.3 
19:00:00 09/24/2022     9.82     0.00     2.74  32793.57  33127.87      4.3 
19:05:00 09/24/2022     9.82     0.00     2.77  32794.00  33131.77      4.3 
19:10:00 09/24/2022     9.82     0.00     2.80  32794.67  33134.63      4.2 
19:15:00 09/24/2022     9.82     0.00     2.85  32795.50  33138.37      4.2 
19:20:00 09/24/2022     9.82     0.00     2.88  32796.00  33142.63      4.2 
19:25:00 09/24/2022     9.82     0.00     2.89  32796.23  33140.17      4.2 
19:30:00 09/24/2022     9.82     0.00     2.89  32796.17  33145.60      4.2 
19:35:00 09/24/2022     9.82     0.00     2.91  32796.60  33146.80      4.2 
19:40:00 09/24/2022     9.82     0.00     2.89  32796.23  33145.17      4.2 
19:45:00 09/24/2022     9.82     0.00     2.89  32796.17  33144.50      4.2 
19:50:00 09/24/2022     9.82     0.00     2.86  32795.73  33145.30      4.2 
19:55:00 09/24/2022     9.82     0.00     2.92  32796.87  33147.17      4.2 
20:00:00 09/24/2022     9.82     0.00     2.90  32796.50  33143.07      4.2 
20:05:00 09/24/2022     9.82     0.00     2.87  32795.96  33143.70      4.2 
20:10:00 09/24/2022     9.82     0.00     2.87  32795.80  33148.54      4.2 
20:15:00 09/24/2022     9.83     0.00     2.88  32796.04  33142.30      4.2 
20:20:00 09/24/2022     9.83     0.00     2.85  32795.54  33142.10      4.2 
20:25:00 09/24/2022     9.83     0.00     2.86  32795.67  33147.40      4.2 
20:30:00 09/24/2022     9.83     0.00     2.89  32796.20  33142.07      4.2 
20:35:00 09/24/2022     9.83     0.00     2.87  32795.83  33142.23      4.2 
20:40:00 09/24/2022     9.83     0.00     2.86  32795.70  33139.93      4.2 
20:45:00 09/24/2022     9.83     0.00     2.87  32795.93  33144.23      4.2 
20:50:00 09/24/2022     9.83     0.00     2.87  32795.83  33145.27      4.2 
20:55:00 09/24/2022     9.83     0.00     2.87  32795.83  33141.63      4.2 
21:00:00 09/24/2022     9.83     0.00     2.29  32785.20  33142.13      4.2 
21:05:00 09/24/2022     9.84     0.00     2.88  32796.07  33144.40      4.2 
21:10:00 09/24/2022     9.84     0.00     2.87  32795.80  33143.50      4.2 
21:15:00 09/24/2022     9.84     0.00     2.87  32795.96  33143.50      4.2 
21:20:00 09/24/2022     9.84     0.00     2.88  32796.00  33143.77      4.2 
21:25:00 09/24/2022     9.84     0.00     2.87  32795.93  33144.63      4.2 
21:30:00 09/24/2022     9.84     0.00     2.88  32796.13  33142.54      4.2 
21:35:00 09/24/2022     9.84     0.00     2.89  32796.23  33141.27      4.2 
21:40:00 09/24/2022     9.84     0.00     2.87  32795.96  33138.57      4.2 
21:45:00 09/24/2022     9.84     0.00     2.88  32796.10  33142.73      4.2 
21:50:00 09/24/2022     9.84     0.00     2.88  32796.10  33143.07      4.2 
21:55:00 09/24/2022     9.84     0.00     2.90  32796.37  33139.00      4.2 
22:00:00 09/24/2022     9.84     0.00     2.92  32796.80  33144.93      4.2 
22:05:00 09/24/2022     9.84     0.00     2.92  32796.83  33140.40      4.2 
22:10:00 09/24/2022     9.84     0.00     2.90  32796.50  33143.77      4.2 
22:15:00 09/24/2022     9.84     0.00     2.77  32794.13  33141.50      4.2 
22:20:00 09/24/2022     9.85     0.00     2.81  32794.73  33140.23      4.2 
22:25:00 09/24/2022     9.85     0.00     2.80  32794.63  33141.93      4.2 
22:30:00 09/24/2022     9.85     0.00     2.81  32794.77  33142.04      4.2 
22:35:00 09/24/2022     9.85     0.00     2.79  32794.43  33139.40      4.2 
22:40:00 09/24/2022     9.85     0.00     2.88  32796.07  33142.83      4.2 
22:45:00 09/24/2022     9.85     0.00     2.87  32795.83  33145.23      4.2 
22:50:00 09/24/2022     9.85     0.00     2.87  32795.83  33139.04      4.2 
22:55:00 09/24/2022     9.85     0.00     2.86  32795.77  33139.40      4.2 
23:00:00 09/24/2022     9.85     0.00     2.89  32796.17  33143.40      4.2 
23:05:00 09/24/2022     9.85     0.00     2.87  32795.90  33143.96      4.2 
23:10:00 09/24/2022     9.85     0.00     2.88  32796.07  33143.37      4.2 
23:15:00 09/24/2022     9.85     0.00     2.87  32795.93  33145.73      4.2 
23:20:00 09/24/2022     9.85     0.00     2.88  32796.07  33143.63      4.2 
23:25:00 09/24/2022     9.85     0.00     2.89  32796.23  33144.27      4.2 
23:30:00 09/24/2022     9.85     0.00     2.89  32796.27  33144.50      4.2 
23:35:00 09/24/2022     9.85     0.00     2.90  32796.50  33141.63      4.2 
23:40:00 09/24/2022     9.85     0.00     2.87  32795.96  33139.83      4.2 
23:45:00 09/24/2022     9.84     0.00     2.88  32796.07  33141.33      4.2 
23:50:00 09/24/2022     9.84     0.00     2.89  32796.20  33144.00      4.2 
23:55:00 09/24/2022     9.84     0.00     2.91  32796.63  33141.80      4.2 
00:00:00 09/25/2022     9.84     0.00     2.92  32796.80  33144.57      4.2 
00:05:00 09/25/2022     9.84     0.00     2.92  32796.87  33147.96      4.2 
00:10:00 09/25/2022     9.84     0.00     2.89  32796.20  33144.07      4.2 
00:15:00 09/25/2022     9.84     0.00     2.88  32796.10  33144.90      4.2 
00:20:00 09/25/2022     9.84     0.00     2.87  32795.80  33142.93      4.2 
00:25:00 09/25/2022     9.84     0.00     2.87  32795.96  33147.20      4.2 
00:30:00 09/25/2022     9.84     0.00     2.88  32796.00  33143.30      4.2 
00:35:00 09/25/2022     9.84     0.00     2.86  32795.77  33143.27      4.2 
00:40:00 09/25/2022     9.84     0.00     2.85  32795.50  33143.07      4.2 
00:45:00 09/25/2022     9.84     0.00     2.87  32795.80  33141.87      4.2 
00:50:00 09/25/2022     9.84     0.00     2.87  32795.90  33141.46      4.2 
00:55:00 09/25/2022     9.84     0.00     2.86  32795.70  33142.17      4.2 
01:00:00 09/25/2022     9.84     0.00     2.88  32796.07  33140.60      4.2 
01:05:00 09/25/2022     9.84     0.00     2.82  32795.00  33142.96      4.2 
01:10:00 09/25/2022     9.84     0.00     2.84  32795.33  33141.90      4.2 
01:15:00 09/25/2022     9.84     0.00     2.84  32795.33  33138.63      4.2 
01:20:00 09/25/2022     9.84     0.00     2.83  32795.23  33140.20      4.2 
01:25:00 09/25/2022     9.84     0.00     2.85  32795.50  33138.37      4.2 
01:30:00 09/25/2022     9.84     0.00     2.86  32795.67  33138.04      4.2 
01:35:00 09/25/2022     9.84     0.00     2.85  32795.60  33142.37      4.2 
01:40:00 09/25/2022     9.84     0.00     2.70  32792.77  33140.80      4.2 
01:45:00 09/25/2022     9.84     0.00     2.66  32792.07  33139.57      4.2 
01:50:00 09/25/2022     9.84     0.00     2.66  32791.96  33136.83      4.2 
01:55:00 09/25/2022     9.84     0.00     2.79  32794.40  33138.77      4.2 
02:00:00 09/25/2022     9.84     0.00     2.68  32792.33  33137.60      4.2 
02:05:00 09/25/2022     9.84     0.00     2.59  32790.73  33133.90      4.2 
02:10:00 09/25/2022     9.84     0.00     2.54  32789.87  33134.27      4.2 
02:15:00 09/25/2022     9.84     0.00     2.50  32789.13  33134.96      4.2 
02:20:00 09/25/2022     9.84     0.00     2.49  32789.04  33136.33      4.2 
02:25:00 09/25/2022     9.84     0.00     2.46  32788.46  33138.93      4.2 
02:30:00 09/25/2022     9.84     0.00     3.02  32798.60  33144.67      4.2 
02:35:00 09/25/2022     9.84     0.00     2.54  32789.80  33141.80      4.2 
02:40:00 09/25/2022     9.84     0.00     2.81  32794.80  33141.10      4.2 
02:45:00 09/25/2022     9.84     0.00     9.20  32912.04  33193.46      4.2 
02:50:00 09/25/2022     9.84     0.00     2.89  32796.20  33147.13      4.2 
02:55:00 09/25/2022     9.84     0.00    11.61  32956.17  35513.04      4.2 
03:00:00 09/25/2022     9.84     0.00     6.33  32859.23  33682.90      4.2 
03:05:00 09/25/2022     9.84     0.01   451.85  39861.96  39290.37      4.2 
03:10:00 09/25/2022     9.89     0.01   455.70  40117.57  38480.77      4.2 
03:15:00 09/25/2022     9.90     0.01   490.06  40496.10  38211.07      4.2 
03:20:00 09/25/2022     9.95     0.02   391.32  39322.54  38919.83      4.2 
03:25:00 09/25/2022     9.96     0.01   472.20  40302.43  38666.70      4.2 
03:30:00 09/25/2022    10.01     0.02   514.69  40755.20  38124.37      4.2 
03:35:00 09/25/2022    10.04     0.02   388.88  39318.07  38982.67      4.2 
03:40:00 09/25/2022    10.06     0.03   408.38  39555.04  39026.00      4.2 
03:45:00 09/25/2022    10.08     0.02   403.36  39494.20  38952.80      4.2 
03:50:00 09/25/2022    10.11     0.02   324.19  38445.70  38809.30      4.2 
03:55:00 09/25/2022    10.12     0.02   372.73  39103.07  39084.46      4.2 
04:00:00 09/25/2022    10.11     0.02   232.46  37031.23  37722.10      4.2 
04:05:00 09/25/2022    10.10     0.02   249.30  37303.80  38245.17      4.2 
04:10:00 09/25/2022    10.13     0.02   278.18  37756.30  38359.00      4.2 
04:15:00 09/25/2022    10.14     0.02   258.75  37438.54  38357.04      4.2 
04:20:00 09/25/2022    10.13     0.02   256.47  37412.30  38228.90      4.2 
04:25:00 09/25/2022    10.15     0.02   182.64  36168.13  37136.77      4.2 
04:30:00 09/25/2022    10.12     0.03   228.44  36956.77  37886.17      4.2 
04:35:00 09/25/2022    10.12     0.02   220.64  36836.23  37555.93      4.2 
04:40:00 09/25/2022    10.11     0.02   195.11  36394.54  37157.54      4.2 
04:45:00 09/25/2022    10.14     0.02   203.12  36535.13  37240.87      4.2 
04:50:00 09/25/2022    10.15     0.02   224.62  36904.46  37516.63      4.2 
04:55:00 09/25/2022    10.13     0.02   290.02  37941.00  38410.10      4.2 
05:00:00 09/25/2022    10.10     0.02   219.15  36809.07  37500.46      4.2 
05:05:00 09/25/2022    10.07     0.01   159.22  35745.90  36770.33      4.2 
05:10:00 09/25/2022    10.07     0.02   184.44  36203.43  37069.60      4.2 
05:15:00 09/25/2022    10.07     0.03   188.54  36275.83  37084.50      4.2 
05:20:00 09/25/2022    10.04     0.02   214.39  36729.27  37352.46      4.2 
05:25:00 09/25/2022    10.06     0.02   198.56  36454.60  37147.93      4.2 
05:30:00 09/25/2022    10.04     0.01   203.50  36542.54  37176.83      4.2 
05:35:00 09/25/2022    10.03     0.01   189.39  36287.73  37235.20      4.2 
05:40:00 09/25/2022    10.00     0.02   214.61  36732.63  37418.33      4.2 
05:45:00 09/25/2022     9.96     0.01   313.43  38294.96  38598.67      4.2 
05:50:00 09/25/2022     9.93     0.01   293.19  37996.10  38305.33      4.2 
05:55:00 09/25/2022     9.89     0.01   296.70  38047.67  38403.27      4.2 
06:00:00 09/25/2022     9.85     0.01   417.73  39621.54  39272.46      4.2 
06:05:00 09/25/2022     9.85     0.00    54.28  33757.80  42549.67      4.2 
06:10:00 09/25/2022     9.85     0.00     4.23  32820.77  33364.63      4.2 
06:15:00 09/25/2022     9.86     0.00     2.38  32787.04  33085.46      4.2 
06:20:00 09/25/2022     9.86     0.00     2.29  32785.23  33100.30      4.2 
06:25:00 09/25/2022     9.86     0.00     2.16  32783.00  33089.04      4.2 
06:30:00 09/25/2022     9.86     0.00     2.05  32780.87  33065.57      4.2 
06:35:00 09/25/2022     9.86     0.00     1.89  32778.04  33056.23      4.2 
06:40:00 09/25/2022     9.86     0.00     1.88  32777.87  33051.77      4.2 
06:45:00 09/25/2022     9.86     0.00     1.87  32777.67  33053.73      4.2 
06:50:00 09/25/2022     9.86     0.00     1.92  32778.50  33060.73      4.2 
06:55:00 09/25/2022     9.86     0.00     2.24  32784.33  33093.00      4.2 
07:00:00 09/25/2022     9.86     0.00     2.28  32785.07  33095.23      4.2 
07:05:00 09/25/2022     9.86     0.00     2.30  32785.54  33096.73      4.2 
07:10:00 09/25/2022     9.86     0.00     2.30  32785.43  33096.30      4.2 
07:15:00 09/25/2022     9.86     0.00     2.32  32785.80  33097.46      4.2 
07:20:00 09/25/2022     9.86     0.00     2.35  32786.30  33097.50      4.2 
07:25:00 09/25/2022     9.86     0.00     2.38  32786.93  33099.46      4.2 
07:30:00 09/25/2022     9.86     0.00     2.36  32786.50  33097.70      4.2 
07:35:00 09/25/2022     9.86     0.00     2.40  32787.23  33099.50      4.2 
07:40:00 09/25/2022     9.86     0.00     2.42  32787.60  33100.10      4.2 
07:45:00 09/25/2022     9.86     0.00     2.40  32787.27  33100.37      4.2 
07:50:00 09/25/2022     9.86     0.00     2.44  32788.10  32772.13      4.2 
07:55:00 09/25/2022     9.85     0.00     2.45  32788.23  32772.20      4.2 
08:00:00 09/25/2022     9.85     0.00     2.24  32784.37  33037.83      4.2 
08:05:00 09/25/2022     9.85     0.00     1.56  32771.96  32783.43      4.2 
08:10:00 09/25/2022     9.85     0.00     1.50  32770.93  32783.43      4.2 
08:15:00 09/25/2022     9.85     0.00     0.58  32754.13  32794.23      4.2 
08:20:00 09/25/2022     9.85     0.00     0.72  32756.73  32792.13      4.2 
08:25:00 09/25/2022     9.84     0.00     0.00  32741.67  32799.96      4.2 
08:30:00 09/25/2022     9.84     0.00     1.75  32775.54  32782.17      4.2 
08:35:00 09/25/2022     9.84     0.00     1.03  32762.43  32788.93      4.2 
08:40:00 09/25/2022     9.84     0.00     0.00  32741.50  32799.77      4.2 
08:45:00 09/25/2022     9.84     0.00     2.70  32792.73  32772.63      4.2 
08:50:00 09/25/2022     9.84     0.00     0.00  32741.63  32799.93      4.2 
08:55:00 09/25/2022     9.83     0.00     0.00  32741.63  32799.67      4.2 
09:00:00 09/25/2022     9.83     0.00     2.71  32792.93  32772.77      4.2 
09:05:00 09/25/2022     9.83     0.00     2.40  32787.27  32778.37      4.2 
09:10:00 09/25/2022     9.84     0.00     1.26  32766.50  32789.37      4.2 
09:15:00 09/25/2022     9.84     0.00     0.00  32741.83  32799.96      4.2 
09:20:00 09/25/2022     9.84     0.00     0.85  32759.00  32791.10      4.2 
09:25:00 09/25/2022     9.84     0.00     2.75  32793.60  32772.90      4.2 
09:30:00 09/25/2022     9.84     0.00     0.00  32741.70  32800.17      4.2 
