21:05:00 01/03/2023     0.00     0.00     9.09      4.3 
21:10:00 01/03/2023     0.00     0.00     9.04      4.3 
21:15:00 01/03/2023     0.00     0.00     8.88      4.3 
21:20:00 01/03/2023     0.00     0.00     8.75      4.3 
21:25:00 01/03/2023     0.00     0.00     8.71      4.3 
21:30:00 01/03/2023     0.00     0.00     8.69      4.3 
21:35:00 01/03/2023     0.00     0.00     8.66      4.3 
21:40:00 01/03/2023     0.00     0.00     8.72      4.3 
21:45:00 01/03/2023     0.00     0.00     8.69      4.3 
21:50:00 01/03/2023     0.00     0.00     8.66      4.3 
21:55:00 01/03/2023     0.00     0.00     8.66      4.3 
22:00:00 01/03/2023     0.00     0.00     8.73      4.3 
22:05:00 01/03/2023     0.00     0.00     8.94      4.3 
22:10:00 01/03/2023     0.00     0.00     9.08      4.3 
22:15:00 01/03/2023     0.00     0.00     9.58      4.3 
22:20:00 01/03/2023     0.00     0.00    10.36      4.3 
22:25:00 01/03/2023     0.00     0.00    10.90      4.3 
22:30:00 01/03/2023     0.00     0.00    11.45      4.3 
22:35:00 01/03/2023     0.00     0.00    10.87      4.3 
22:40:00 01/03/2023     0.00     0.00    11.22      4.3 
22:45:00 01/03/2023     0.00     0.00    11.29      4.3 
22:50:00 01/03/2023     0.00     0.00    10.82      4.3 
22:55:00 01/03/2023     0.00     0.00    11.33      4.3 
23:00:00 01/03/2023     0.00     0.00    11.01      4.3 
23:05:00 01/03/2023     0.00     0.00    11.21      4.3 
23:10:00 01/03/2023     0.00     0.00    11.61      4.3 
23:15:00 01/03/2023     0.00     0.00    11.08      4.3 
23:20:00 01/03/2023     0.00     0.00    11.50      4.3 
23:25:00 01/03/2023     0.00     0.00    11.48      4.3 
23:30:00 01/03/2023     0.00     0.00    11.30      4.3 
23:35:00 01/03/2023     0.00     0.00    10.93      4.3 
23:40:00 01/03/2023     0.00     0.00    11.22      4.3 
23:45:00 01/03/2023     0.00     0.00    11.38      4.3 
23:50:00 01/03/2023     0.00     0.00    11.64      4.3 
23:55:00 01/03/2023     0.00     0.00    11.87      4.3 
00:00:00 01/04/2023     0.00     0.00    11.63      4.3 
00:05:00 01/04/2023     0.00     0.00    11.96      4.3 
00:10:00 01/04/2023     0.00     0.00    11.91      4.3 
00:15:00 01/04/2023     0.00     0.00    11.39      4.3 
00:20:00 01/04/2023     0.00     0.00    12.09      4.3 
00:25:00 01/04/2023     0.00     0.00    12.16      4.3 
00:30:00 01/04/2023     0.00     0.00    11.91      4.3 
00:35:00 01/04/2023     0.00     0.00    11.84      4.3 
00:40:00 01/04/2023     0.00     0.00    11.59      4.3 
00:45:00 01/04/2023     0.00     0.00    11.54      4.3 
00:50:00 01/04/2023     0.00     0.00    10.78      4.3 
00:55:00 01/04/2023     0.00     0.00     8.26      4.3 
01:00:00 01/04/2023     0.00     0.00     8.08      4.3 
01:05:00 01/04/2023     0.00     0.00     7.72      4.3 
01:10:00 01/04/2023     0.00     0.00     9.52      4.3 
01:15:00 01/04/2023     0.00     0.00     9.48      4.3 
01:20:00 01/04/2023     0.00     0.00     9.14      4.3 
01:25:00 01/04/2023     0.00     0.00     8.95      4.3 
01:30:00 01/04/2023     0.00     0.00     8.54      4.3 
01:35:00 01/04/2023     0.00     0.00     8.17      4.3 
01:40:00 01/04/2023     0.00     0.00    10.99      4.3 
01:45:00 01/04/2023     0.00     0.00     8.33      4.3 
01:50:00 01/04/2023     0.00     0.00     4.93      4.3 
01:55:00 01/04/2023     0.00     0.00     4.52      4.3 
02:00:00 01/04/2023     0.00     0.00     4.55      4.3 
02:05:00 01/04/2023     0.00     0.00     4.69      4.3 
02:10:00 01/04/2023     0.00     0.00     5.31      4.3 
02:15:00 01/04/2023     0.00     0.00     5.76      4.3 
02:20:00 01/04/2023     0.00     0.00     5.67      4.3 
02:25:00 01/04/2023     0.00     0.00     6.19      4.3 
02:30:00 01/04/2023     0.00     0.00     6.35      4.3 
02:35:00 01/04/2023     0.00     0.00     6.49      4.3 
02:40:00 01/04/2023     0.00     0.00     6.64      4.3 
02:45:00 01/04/2023     0.00     0.00     6.68      4.3 
02:50:00 01/04/2023     0.00     0.00     6.49      4.3 
02:55:00 01/04/2023     0.00     0.00     6.54      4.3 
03:00:00 01/04/2023     0.00     0.00     6.70      4.3 
03:05:00 01/04/2023     0.00     0.00     6.75      4.3 
03:10:00 01/04/2023     0.00     0.00     6.86      4.3 
03:15:00 01/04/2023     0.00     0.00     6.71      4.3 
03:20:00 01/04/2023     0.00     0.00     6.77      4.3 
03:25:00 01/04/2023     0.00     0.00     6.84      4.3 
03:30:00 01/04/2023     0.00     0.00     6.80      4.3 
03:35:00 01/04/2023     0.00     0.00     6.86      4.3 
03:40:00 01/04/2023     0.00     0.00     6.90      4.3 
03:45:00 01/04/2023     0.00     0.00     6.97      4.3 
03:50:00 01/04/2023     0.00     0.00     6.98      4.3 
03:55:00 01/04/2023     0.00     0.00     7.01      4.3 
04:00:00 01/04/2023     0.00     0.00     7.03      4.3 
04:05:00 01/04/2023     0.00     0.00     7.08      4.3 
04:10:00 01/04/2023     0.00     0.00     7.10      4.3 
04:15:00 01/04/2023     0.00     0.00     7.13      4.2 
04:20:00 01/04/2023     0.00     0.00     7.26      4.2 
04:25:00 01/04/2023     0.00     0.00     6.89      4.2 
04:30:00 01/04/2023     0.00     0.00     7.02      4.2 
04:35:00 01/04/2023     0.00     0.00     7.14      4.2 
04:40:00 01/04/2023     0.00     0.00     7.20      4.2 
04:45:00 01/04/2023     0.00     0.00     7.21      4.2 
04:50:00 01/04/2023     0.00     0.00     7.25      4.2 
04:55:00 01/04/2023     0.00     0.00     7.42      4.2 
05:00:00 01/04/2023     0.00     0.00     7.67      4.2 
05:05:00 01/04/2023     0.00     0.00     8.27      4.2 
05:10:00 01/04/2023     0.00     0.00     8.33      4.2 
05:15:00 01/04/2023     0.00     0.00     9.53      4.2 
05:20:00 01/04/2023     0.00     0.00     9.76      4.2 
05:25:00 01/04/2023     0.00     0.00    10.77      4.2 
05:30:00 01/04/2023     0.00     0.00    11.27      4.2 
05:35:00 01/04/2023     0.00     0.00    12.78      4.2 
05:40:00 01/04/2023     0.00     0.00    12.12      4.2 
05:45:00 01/04/2023     0.00     0.00    11.77      4.2 
05:50:00 01/04/2023     0.00     0.00    12.50      4.2 
05:55:00 01/04/2023     0.00     0.00    12.52      4.2 
06:00:00 01/04/2023     0.00     0.00    12.95      4.2 
06:05:00 01/04/2023     0.00     0.00    13.09      4.2 
06:10:00 01/04/2023     0.00     0.00    12.98      4.2 
06:15:00 01/04/2023     0.00     0.00    12.52      4.2 
06:20:00 01/04/2023     0.00     0.00    12.95      4.2 
06:25:00 01/04/2023     0.00     0.00    13.40      4.2 
06:30:00 01/04/2023     0.00     0.00    13.54      4.2 
06:35:00 01/04/2023     0.00     0.00    13.18      4.2 
06:40:00 01/04/2023     0.00     0.00    13.47      4.2 
06:45:00 01/04/2023     0.00     0.00    13.44      4.2 
06:50:00 01/04/2023     0.00     0.00    13.73      4.2 
06:55:00 01/04/2023     0.00     0.00    13.97      4.2 
07:00:00 01/04/2023     0.00     0.00    14.24      4.2 
07:05:00 01/04/2023     0.00     0.00    14.36      4.2 
07:10:00 01/04/2023     0.00     0.00    14.31      4.2 
07:15:00 01/04/2023     0.00     0.00    14.42      4.2 
07:20:00 01/04/2023     0.00     0.00    14.32      4.2 
07:25:00 01/04/2023     0.00     0.00    14.39      4.2 
07:30:00 01/04/2023     0.00     0.00    14.41      4.2 
07:35:00 01/04/2023     0.00     0.00    14.40      4.2 
07:40:00 01/04/2023     0.00     0.00    14.51      4.2 
07:45:00 01/04/2023     0.00     0.00    14.48      4.2 
07:50:00 01/04/2023     0.00     0.00    14.46      4.2 
07:55:00 01/04/2023     0.00     0.00    14.47      4.2 
08:00:00 01/04/2023     0.00     0.00    14.52      4.2 
08:05:00 01/04/2023     0.00     0.00    14.53      4.2 
08:10:00 01/04/2023     0.00     0.00    14.48      4.2 
08:15:00 01/04/2023     0.00     0.00    14.49      4.2 
08:20:00 01/04/2023     0.00     0.00    14.45      4.2 
08:25:00 01/04/2023     0.00     0.00    14.45      4.2 
08:30:00 01/04/2023     0.00     0.00    14.51      4.2 
08:35:00 01/04/2023     0.00     0.00    13.72      4.2 
08:40:00 01/04/2023     0.00     0.00    12.92      4.2 
08:45:00 01/04/2023     0.00     0.00    12.65      4.2 
08:50:00 01/04/2023     0.00     0.00    14.02      4.2 
08:55:00 01/04/2023     0.00     0.00    14.71      4.2 
09:00:00 01/04/2023     0.00     0.00    14.73      4.2 
09:05:00 01/04/2023     0.00     0.00    14.75      4.2 
09:10:00 01/04/2023     0.00     0.00    14.75      4.2 
09:15:00 01/04/2023     0.00     0.00    14.80      4.2 
09:20:00 01/04/2023     0.00     0.00    14.78      4.2 
09:25:00 01/04/2023     0.00     0.00    14.87      4.2 
09:30:00 01/04/2023     0.00     0.00    14.85      4.2 
09:35:00 01/04/2023     0.00     0.00    14.82      4.2 
09:40:00 01/04/2023     0.00     0.00    14.91      4.2 
09:45:00 01/04/2023     0.00     0.00    14.97      4.2 
09:50:00 01/04/2023     0.00     0.00    14.92      4.2 
09:55:00 01/04/2023     0.00     0.00    14.98      4.2 
10:00:00 01/04/2023     0.00     0.00    14.97      4.2 
10:05:00 01/04/2023     0.00     0.00    14.97      4.2 
10:10:00 01/04/2023     0.00     0.00    14.87      4.2 
10:15:00 01/04/2023     0.00     0.00     0.00      4.2 
10:20:00 01/04/2023     0.00     0.00     0.00      4.2 
10:25:00 01/04/2023     0.00     0.00     6.96      4.2 
10:30:00 01/04/2023     0.00     0.00    14.96      4.2 
10:35:00 01/04/2023     0.00     0.00    15.01      4.2 
10:40:00 01/04/2023     0.00     0.00    14.92      4.2 
10:45:00 01/04/2023     0.00     0.00    14.90      4.2 
10:50:00 01/04/2023     0.00     0.00    14.89      4.2 
10:55:00 01/04/2023     0.00     0.00    14.89      4.2 
11:00:00 01/04/2023     0.00     0.00     0.00      4.2 
11:05:00 01/04/2023     0.00     0.00     0.00      4.2 
11:10:00 01/04/2023     0.00     0.00     0.00      4.2 
11:15:00 01/04/2023     0.00     0.00     0.00      4.2 
11:20:00 01/04/2023     0.00     0.00    14.81      4.2 
11:25:00 01/04/2023     0.00     0.00    14.82      4.2 
11:30:00 01/04/2023     0.00     0.00    14.77      4.2 
11:35:00 01/04/2023     0.00     0.00    14.83      4.2 
11:40:00 01/04/2023     0.00     0.00    14.96      4.2 
11:45:00 01/04/2023     0.00     0.00    14.81      4.2 
11:50:00 01/04/2023     0.00     0.00    14.80      4.2 
11:55:00 01/04/2023     0.00     0.00    14.75      4.2 
12:00:00 01/04/2023     0.00     0.00    14.76      4.2 
12:05:00 01/04/2023     0.00     0.00    14.80      4.2 
12:10:00 01/04/2023     0.00     0.00    14.72      4.2 
12:15:00 01/04/2023     0.00     0.00    14.76      4.2 
12:20:00 01/04/2023     0.00     0.00    14.68      4.2 
12:25:00 01/04/2023     0.00     0.00     6.76      4.2 
12:30:00 01/04/2023     0.00     0.00     7.21      4.2 
12:35:00 01/04/2023     0.00     0.00     7.13      4.2 
12:40:00 01/04/2023     0.00     0.00     7.25      4.2 
12:45:00 01/04/2023     0.00     0.00     7.33      4.2 
12:50:00 01/04/2023     0.00     0.00     7.32      4.2 
12:55:00 01/04/2023     0.00     0.00     7.29      4.2 
13:00:00 01/04/2023     0.00     0.00     8.05      4.2 
13:05:00 01/04/2023     0.00     0.00     8.01      4.2 
13:10:00 01/04/2023     0.00     0.00     8.36      4.2 
13:15:00 01/04/2023     0.00     0.00     9.29      4.2 
13:20:00 01/04/2023     0.00     0.00     6.83      4.2 
13:25:00 01/04/2023     0.00     0.00     8.59      4.2 
13:30:00 01/04/2023     0.00     0.00     9.60      4.2 
13:35:00 01/04/2023     0.00     0.00     9.74      4.2 
13:40:00 01/04/2023     0.00     0.00     9.50      4.2 
13:45:00 01/04/2023     0.00     0.00    10.45      4.2 
13:50:00 01/04/2023     0.00     0.00    12.42      4.2 
13:55:00 01/04/2023     0.00     0.00    12.78      4.2 
14:00:00 01/04/2023     0.00     0.00    12.44      4.2 
14:05:00 01/04/2023     0.00     0.00    11.21      4.2 
14:10:00 01/04/2023     0.00     0.00    11.90      4.2 
14:15:00 01/04/2023     0.00     0.00    11.79      4.2 
14:20:00 01/04/2023     0.00     0.00    12.30      4.2 
14:25:00 01/04/2023     0.00     0.01   387.68      4.2 
14:30:00 01/04/2023     0.00     0.01   423.55      4.2 
14:35:00 01/04/2023     0.00     0.00   505.56      4.2 
14:40:00 01/04/2023     0.00     0.00   307.48      4.2 
14:45:00 01/04/2023     0.00     0.00   481.07      4.2 
14:50:00 01/04/2023     0.00     0.01   442.65      4.2 
14:55:00 01/04/2023     0.00     0.01   348.57      4.2 
15:00:00 01/04/2023     0.00     0.00   455.93      4.2 
15:05:00 01/04/2023     0.00     0.00   313.91      4.2 
15:10:00 01/04/2023     0.00     0.01   474.97      4.2 
15:15:00 01/04/2023     0.00     0.01   293.68      4.2 
15:20:00 01/04/2023     0.00     0.01   329.34      4.2 
15:25:00 01/04/2023     0.00     0.01   430.64      4.2 
15:30:00 01/04/2023     0.00     0.00   501.89      4.2 
15:35:00 01/04/2023     0.00     0.01   456.98      4.2 
15:40:00 01/04/2023     0.00     0.01   500.21      4.2 
15:45:00 01/04/2023     0.00     0.00   542.61      4.2 
15:50:00 01/04/2023     0.00     0.00   487.52      4.2 
15:55:00 01/04/2023     0.00     0.01   487.38      4.2 
16:00:00 01/04/2023     0.00     0.00   347.06      4.2 
16:05:00 01/04/2023     0.00     0.01   483.12      4.2 
16:10:00 01/04/2023     0.00     0.00   381.32      4.2 
16:15:00 01/04/2023     0.00     0.01   443.85      4.2 
16:20:00 01/04/2023     0.00     0.00    51.20      4.2 
16:25:00 01/04/2023     0.00     0.00   617.99      4.2 
16:30:00 01/04/2023     0.00     0.00    20.47      4.2 
16:35:00 01/04/2023     0.00     0.00     8.21      4.2 
16:40:00 01/04/2023     0.00     0.00     6.31      4.2 
16:45:00 01/04/2023     0.00     0.00     6.78      4.2 
16:50:00 01/04/2023     0.00     0.00     7.65      4.2 
16:55:00 01/04/2023     0.00     0.00     8.72      4.2 
17:00:00 01/04/2023     0.00     0.00    10.44      4.2 
17:05:00 01/04/2023     0.00     0.00    10.55      4.2 
17:10:00 01/04/2023     0.00     0.00    11.36      4.2 
17:15:00 01/04/2023     0.00     0.00    12.06      4.2 
17:20:00 01/04/2023     0.00     0.00    11.49      4.2 
17:25:00 01/04/2023     0.00     0.00    11.88      4.2 
17:30:00 01/04/2023     0.00     0.00    12.31      4.2 
17:35:00 01/04/2023     0.00     0.00    12.62      4.2 
17:40:00 01/04/2023     0.00     0.00    12.83      4.2 
17:45:00 01/04/2023     0.00     0.00    13.42      4.2 
17:50:00 01/04/2023     0.00     0.00    13.54      4.2 
17:55:00 01/04/2023     0.00     0.00    13.51      4.2 
18:00:00 01/04/2023     0.00     0.00    13.67      4.2 
18:05:00 01/04/2023     0.00     0.00    13.67      4.2 
18:10:00 01/04/2023     0.00     0.00    13.69      4.2 
18:15:00 01/04/2023     0.00     0.00    13.68      4.2 
18:20:00 01/04/2023     0.00     0.00    13.79      4.2 
18:25:00 01/04/2023     0.00     0.00    13.78      4.2 
18:30:00 01/04/2023     0.00     0.00    13.88      4.2 
18:35:00 01/04/2023     0.00     0.00    13.89      4.2 
18:40:00 01/04/2023     0.00     0.00    13.86      4.2 
18:45:00 01/04/2023     0.00     0.00    13.92      4.2 
18:50:00 01/04/2023     0.00     0.00    13.91      4.2 
18:55:00 01/04/2023     0.00     0.00    13.94      4.2 
19:00:00 01/04/2023     0.00     0.00    13.99      4.2 
19:05:00 01/04/2023     0.00     0.00    13.95      4.2 
19:10:00 01/04/2023     0.00     0.00    13.92      4.2 
19:15:00 01/04/2023     0.00     0.00    13.44      4.2 
19:20:00 01/04/2023     0.00     0.00    13.57      4.2 
19:25:00 01/04/2023     0.00     0.00    13.54      4.2 
19:30:00 01/04/2023     0.00     0.00    13.72      4.2 
19:35:00 01/04/2023     0.00     0.00    13.26      4.2 
19:40:00 01/04/2023     0.00     0.00    13.30      4.2 
19:45:00 01/04/2023     0.00     0.00    13.29      4.2 
19:50:00 01/04/2023     0.00     0.00    13.27      4.2 
19:55:00 01/04/2023     0.00     0.00    13.24      4.2 
20:00:00 01/04/2023     0.00     0.00    13.26      4.2 
20:05:00 01/04/2023     0.00     0.00    13.23      4.2 
20:10:00 01/04/2023     0.00     0.00    13.19      4.2 
20:15:00 01/04/2023     0.00     0.00    13.17      4.2 
20:20:00 01/04/2023     0.00     0.00    13.10      4.2 
20:25:00 01/04/2023     0.00     0.00    13.09      4.2 
20:30:00 01/04/2023     0.00     0.00    13.05      4.2 
20:35:00 01/04/2023     0.00     0.00    12.90      4.2 
20:40:00 01/04/2023     0.00     0.00    12.91      4.2 
20:45:00 01/04/2023     0.00     0.00    12.67      4.2 
20:50:00 01/04/2023     0.00     0.00    12.67      4.2 
20:55:00 01/04/2023     0.00     0.00    12.63      4.2 
21:00:00 01/04/2023     0.00     0.00    12.55      4.2 
21:05:00 01/04/2023     0.00     0.00    12.58      4.2 
21:10:00 01/04/2023     0.00     0.00    12.82      4.2 
21:15:00 01/04/2023     0.00     0.00    13.01      4.2 
21:20:00 01/04/2023     0.00     0.00    12.95      4.2 
21:25:00 01/04/2023     0.00     0.00    12.94      4.2 
21:30:00 01/04/2023     0.00     0.00    12.91      4.2 
21:35:00 01/04/2023     0.00     0.00    13.01      4.2 
21:40:00 01/04/2023     0.00     0.00    12.83      4.2 
21:45:00 01/04/2023     0.00     0.00    12.89      4.2 
21:50:00 01/04/2023     0.00     0.00    12.76      4.2 
21:55:00 01/04/2023     0.00     0.00    12.69      4.2 
22:00:00 01/04/2023     0.00     0.00    12.61      4.2 
22:05:00 01/04/2023     0.00     0.00    12.52      4.2 
22:10:00 01/04/2023     0.00     0.00    12.34      4.2 
22:15:00 01/04/2023     0.00     0.00    12.34      4.2 
22:20:00 01/04/2023     0.00     0.00    12.49      4.2 
22:25:00 01/04/2023     0.00     0.00    12.32      4.2 
22:30:00 01/04/2023     0.00     0.00    12.22      4.2 
22:35:00 01/04/2023     0.00     0.00    12.29      4.2 
22:40:00 01/04/2023     0.00     0.00    12.37      4.2 
22:45:00 01/04/2023     0.00     0.00    12.29      4.2 
22:50:00 01/04/2023     0.00     0.00    12.21      4.2 
22:55:00 01/04/2023     0.00     0.00    11.98      4.2 
23:00:00 01/04/2023     0.00     0.00    12.21      4.2 
23:05:00 01/04/2023     0.00     0.00    12.11      4.2 
23:10:00 01/04/2023     0.00     0.00    12.03      4.2 
23:15:00 01/04/2023     0.00     0.00    12.11      4.2 
23:20:00 01/04/2023     0.00     0.00    12.68      4.2 
23:25:00 01/04/2023     0.00     0.00    13.00      4.2 
23:30:00 01/04/2023     0.00     0.00    12.85      4.2 
23:35:00 01/04/2023     0.00     0.00    12.94      4.2 
23:40:00 01/04/2023     0.00     0.00    12.80      4.2 
23:45:00 01/04/2023     0.00     0.00    12.72      4.2 
23:50:00 01/04/2023     0.00     0.00    12.63      4.2 
23:55:00 01/04/2023     0.00     0.00    12.45      4.2 
00:00:00 01/05/2023     0.00     0.00    12.25      4.2 
00:05:00 01/05/2023     0.00     0.00    11.92      4.2 
00:10:00 01/05/2023     0.00     0.00    12.55      4.2 
