14:35:00 12/06/2022     0.00     0.00   535.98    63.13  40950.13  38137.93      4.6 
14:40:00 12/06/2022     0.00     0.01   372.83    58.78  39077.93  39082.13      4.6 
14:45:00 12/06/2022     0.00     0.01   417.13    16.62  39667.43  38639.40      4.6 
14:50:00 12/06/2022     0.00     0.01   370.27    20.45  39076.20  38776.40      4.6 
14:55:00 12/06/2022     0.00     0.02   348.02    38.31  38766.23  38689.90      4.6 
15:00:00 12/06/2022     0.00     0.02   313.61    17.27  38296.80  38559.23      4.6 
15:05:00 12/06/2022     0.05     0.02   279.16    58.35  37741.96  38468.93      4.6 
15:10:00 12/06/2022     0.00     0.02   249.67    27.33  37309.96  38131.04      4.6 
15:15:00 12/06/2022     0.04     0.01   266.80    27.59  37583.43  38078.10      4.6 
15:20:00 12/06/2022     0.06     0.02   258.15    52.11  37421.13  38360.77      4.6 
15:25:00 12/06/2022     0.04     0.01   282.44    31.98  37822.90  38153.50      4.6 
15:30:00 12/06/2022     0.02     0.02   266.96    24.01  37588.33  38080.27      4.6 
15:35:00 12/06/2022     0.08     0.02   351.94    23.83  38830.46  38606.20      4.6 
15:40:00 12/06/2022     0.04     0.02   295.86    39.07  38019.63  38507.43      4.6 
15:45:00 12/06/2022     0.00     0.01   331.24    34.19  38537.80  38692.23      4.6 
15:50:00 12/06/2022     0.04     0.01   208.50    20.89  36624.37  37348.96      4.6 
15:55:00 12/06/2022     0.04     0.02   300.35    44.87  38080.67  38496.40      4.6 
16:00:00 12/06/2022     0.06     0.03   333.69    22.35  38580.23  38604.67      4.6 
16:05:00 12/06/2022     0.00     0.01   224.79    20.66  36902.70  37898.57      4.6 
16:10:00 12/06/2022     0.03     0.02   258.50    37.15  37443.83  38015.37      4.6 
16:15:00 12/06/2022     0.00     0.02   297.98    26.68  38061.77  38248.70      4.6 
16:20:00 12/06/2022     0.00     0.02   213.56    22.76  36710.46  37486.20      4.6 
16:25:00 12/06/2022     0.00     0.01   250.44    26.62  37323.00  37856.80      4.6 
16:30:00 12/06/2022     0.00     0.01   202.50    25.15  36517.57  37651.13      4.6 
16:35:00 12/06/2022     0.00     0.01   182.81    27.20  36168.96  37322.33      4.6 
16:40:00 12/06/2022     0.00     0.01   210.12    30.20  36646.46  37433.10      4.6 
16:45:00 12/06/2022     0.00     0.01   264.29    27.77  37543.73  37927.77      4.6 
16:50:00 12/06/2022     0.00     0.01   250.43    21.47  37326.10  38015.73      4.6 
16:55:00 12/06/2022     0.00     0.01   234.32    32.40  37054.20  37794.07      4.6 
17:00:00 12/06/2022     0.00     0.01   306.91    19.83  38197.96  38304.67      4.6 
17:05:00 12/06/2022     0.00     0.01   260.81    17.96  37494.40  38008.54      4.6 
17:10:00 12/06/2022     0.00     0.01   158.30    15.25  35728.83  37472.96      4.6 
17:15:00 12/06/2022     0.00     0.00   251.50    27.22  37339.67  38078.73      4.6 
17:20:00 12/06/2022     0.00     0.00   107.47    79.87  34737.87  45900.43      4.6 
17:25:00 12/06/2022     0.00     0.00    18.41     6.43  33082.17  38199.54      4.6 
17:30:00 12/06/2022     0.00     0.00    14.52     4.49  33009.90  37273.04      4.6 
17:35:00 12/06/2022     0.00     0.00     5.50     0.51  32844.00  33631.93      4.6 
17:40:00 12/06/2022     0.00     0.00     3.64     0.12  32809.93  33263.27      4.6 
17:45:00 12/06/2022     0.00     0.00     3.41     0.03  32805.67  33204.33      4.6 
17:50:00 12/06/2022     0.00     0.00     3.47     0.03  32806.73  33206.57      4.6 
17:55:00 12/06/2022     0.00     0.00     3.47     0.03  32806.77  33213.70      4.6 
18:00:00 12/06/2022     0.00     0.00     3.45     0.03  32806.46  33209.23      4.6 
18:05:00 12/06/2022     0.00     0.00     3.47     0.03  32806.73  33213.73      4.6 
18:10:00 12/06/2022     0.00     0.00     3.44     0.02  32806.23  33210.33      4.6 
18:15:00 12/06/2022     0.00     0.00     3.42     0.02  32806.04  33204.87      4.6 
18:20:00 12/06/2022     0.00     0.00     3.38     0.03  32805.23  33209.10      4.6 
18:25:00 12/06/2022     0.00     0.00     3.09     0.40  32799.87  33167.00      4.6 
18:30:00 12/06/2022     0.00     0.00     2.72     0.07  32793.10  33131.40      4.6 
18:35:00 12/06/2022     0.00     0.00     2.67     0.02  32792.20  33130.04      4.6 
18:40:00 12/06/2022     0.00     0.00     2.70     0.02  32792.87  33129.93      4.6 
18:45:00 12/06/2022     0.00     0.00     2.71     0.02  32792.90  33132.57      4.6 
18:50:00 12/06/2022     0.00     0.00     2.73     0.03  32793.30  33141.63      4.6 
18:55:00 12/06/2022     0.00     0.00     2.73     0.03  32793.30  33137.50      4.6 
19:00:00 12/06/2022     0.00     0.00     2.75     0.03  32793.67  33141.40      4.6 
19:05:00 12/06/2022     0.00     0.00     2.80     0.03  32794.54  33144.30      4.5 
19:10:00 12/06/2022     0.00     0.00     2.81     0.02  32794.83  33145.04      4.5 
19:15:00 12/06/2022     0.00     0.00     2.87     0.03  32795.80  33150.37      4.5 
19:20:00 12/06/2022     0.00     0.00     2.90     0.03  32796.37  33153.63      4.5 
19:25:00 12/06/2022     0.00     0.00     2.84     0.06  32795.37  33164.60      4.5 
19:30:00 12/06/2022     0.00     0.00     3.03     0.66  32798.90  33178.46      4.5 
19:35:00 12/06/2022     0.00     0.00     2.89     0.02  32796.17  33164.96      4.5 
19:40:00 12/06/2022     0.00     0.00     2.93     0.02  32797.04  33171.57      4.5 
19:45:00 12/06/2022     0.00     0.00     2.94     0.02  32797.23  33171.80      4.5 
19:50:00 12/06/2022     0.00     0.00     2.97     0.08  32797.77  33169.70      4.5 
19:55:00 12/06/2022     0.00     0.00     2.97     0.03  32797.67  33170.33      4.5 
20:00:00 12/06/2022     0.00     0.00     3.03     0.02  32798.83  33163.67      4.5 
20:05:00 12/06/2022     0.00     0.00     3.01     0.05  32798.40  33160.63      4.5 
20:10:00 12/06/2022     0.00     0.00     3.09     0.04  32799.83  33167.13      4.5 
20:15:00 12/06/2022     0.00     0.00     3.10     0.04  32800.10  33169.40      4.5 
20:20:00 12/06/2022     0.00     0.00     2.95     0.03  32797.27  33172.73      4.5 
20:25:00 12/06/2022     0.00     0.00     2.86     0.03  32795.77  33172.40      4.5 
20:30:00 12/06/2022     0.00     0.00     2.82     0.03  32795.00  33171.60      4.5 
20:35:00 12/06/2022     0.00     0.00     2.70     0.02  32792.87  33175.77      4.5 
20:40:00 12/06/2022     0.00     0.00     2.85     0.04  32795.57  33170.10      4.5 
20:45:00 12/06/2022     0.00     0.00     3.00     0.04  32798.30  33178.80      4.5 
20:50:00 12/06/2022     0.00     0.00     2.80     0.03  32794.67  33177.40      4.5 
20:55:00 12/06/2022     0.00     0.00     2.81     0.04  32794.70  33174.67      4.5 
21:00:00 12/06/2022     0.00     0.00     2.75     0.03  32793.70  33170.20      4.5 
21:05:00 12/06/2022     0.00     0.00     3.18     0.03  32801.50  33176.73      4.5 
21:10:00 12/06/2022     0.00     0.00     3.10     0.02  32800.00  33173.96      4.5 
21:15:00 12/06/2022     0.00     0.00     3.14     0.04  32800.83  33175.40      4.5 
21:20:00 12/06/2022     0.00     0.00     3.12     0.03  32800.40  33174.54      4.5 
21:25:00 12/06/2022     0.00     0.00     3.16     0.04  32801.23  33178.50      4.5 
21:30:00 12/06/2022     0.00     0.00     3.16     0.02  32801.13  33173.07      4.5 
21:35:00 12/06/2022     0.00     0.00     3.12     0.03  32800.46  33175.63      4.5 
21:40:00 12/06/2022     0.00     0.00     3.13     0.03  32800.67  33180.73      4.5 
21:45:00 12/06/2022     0.00     0.00     3.17     0.03  32801.27  33182.93      4.5 
21:50:00 12/06/2022     0.00     0.00     3.15     0.03  32800.93  33173.87      4.5 
21:55:00 12/06/2022     0.00     0.00     3.14     0.03  32800.73  33175.73      4.5 
22:00:00 12/06/2022     0.00     0.00     3.22     0.04  32802.33  33178.80      4.5 
22:05:00 12/06/2022     0.00     0.00     3.17     0.03  32801.37  33175.60      4.5 
22:10:00 12/06/2022     0.00     0.00     3.20     0.02  32801.96  33174.96      4.5 
22:15:00 12/06/2022     0.00     0.00     3.19     0.03  32801.67  33175.50      4.5 
22:20:00 12/06/2022     0.00     0.00     3.16     0.03  32801.10  33178.43      4.5 
22:25:00 12/06/2022     0.00     0.00     3.19     0.03  32801.63  33179.77      4.5 
22:30:00 12/06/2022     0.00     0.00     3.23     0.03  32802.40  33180.73      4.5 
22:35:00 12/06/2022     0.00     0.00     3.20     0.04  32801.83  33184.27      4.5 
22:40:00 12/06/2022     0.00     0.00     3.23     0.03  32802.50  33180.43      4.5 
22:45:00 12/06/2022     0.00     0.00     3.21     0.07  32802.00  33183.70      4.5 
22:50:00 12/06/2022     0.00     0.00     3.19     0.03  32801.70  33176.93      4.5 
22:55:00 12/06/2022     0.00     0.00     3.20     0.02  32801.93  33178.54      4.5 
23:00:00 12/06/2022     0.00     0.00     3.18     0.03  32801.57  33178.77      4.5 
23:05:00 12/06/2022     0.00     0.00     3.06     0.17  32799.37  33177.70      4.5 
23:10:00 12/06/2022     0.00     0.00     3.10     0.02  32800.17  33178.70      4.5 
23:15:00 12/06/2022     0.00     0.00     3.16     0.02  32801.10  33175.13      4.5 
23:20:00 12/06/2022     0.00     0.00     3.15     0.02  32801.07  33175.57      4.5 
23:25:00 12/06/2022     0.00     0.00     3.14     0.02  32800.87  33179.70      4.5 
23:30:00 12/06/2022     0.00     0.00     3.12     0.03  32800.54  33166.33      4.5 
23:35:00 12/06/2022     0.00     0.00     3.13     0.03  32800.57  33177.33      4.5 
23:40:00 12/06/2022     0.00     0.00     3.11     0.03  32800.30  33179.63      4.5 
23:45:00 12/06/2022     0.00     0.00     3.14     0.02  32800.83  33178.96      4.5 
23:50:00 12/06/2022     0.00     0.00     3.11     0.05  32800.30  33185.67      4.5 
23:55:00 12/06/2022     0.00     0.00     3.13     0.03  32800.63  33185.10      4.5 
00:00:00 12/07/2022     0.00     0.00     3.10     0.02  32800.17  33182.37      4.5 
00:05:00 12/07/2022     0.00     0.00     3.10     0.01  32800.04  33179.90      4.5 
00:10:00 12/07/2022     0.00     0.00     3.09     0.02  32799.90  33180.96      4.5 
00:15:00 12/07/2022     0.00     0.00     3.12     0.03  32800.43  33183.67      4.5 
00:20:00 12/07/2022     0.00     0.00     3.09     0.02  32799.90  33183.17      4.5 
00:25:00 12/07/2022     0.00     0.00     3.10     0.00  32800.00  33180.27      4.5 
00:30:00 12/07/2022     0.00     0.00     3.07     0.04  32799.57  33180.93      4.5 
00:35:00 12/07/2022     0.00     0.00     3.07     0.04  32799.57  33181.73      4.5 
00:40:00 12/07/2022     0.00     0.00     2.98     0.01  32797.93  33179.07      4.5 
00:45:00 12/07/2022     0.00     0.00     2.90     0.07  32796.43  33181.04      4.5 
00:50:00 12/07/2022     0.00     0.00     2.94     0.02  32797.10  33181.63      4.5 
00:55:00 12/07/2022     0.00     0.00     2.96     0.03  32797.43  33184.13      4.5 
01:00:00 12/07/2022     0.00     0.00     2.98     0.02  32797.87  33181.77      4.5 
01:05:00 12/07/2022     0.00     0.00     3.00     0.04  32798.30  33182.90      4.5 
01:10:00 12/07/2022     0.00     0.00     3.47     0.07  32806.93  33177.54      4.5 
01:15:00 12/07/2022     0.00     0.00     5.56     0.10  32845.04  33210.73      4.5 
01:20:00 12/07/2022     0.00     0.00     2.89     0.02  32796.27  33180.04      4.5 
01:25:00 12/07/2022     0.00     0.00     2.98     0.02  32797.90  33180.17      4.5 
01:30:00 12/07/2022     0.00     0.00     3.05     0.03  32799.17  33182.73      4.5 
01:35:00 12/07/2022     0.00     0.00    11.30     0.08  32950.43  33361.23      4.5 
01:40:00 12/07/2022     0.00     0.00    10.45     0.05  32934.70  33314.93      4.5 
01:45:00 12/07/2022     0.00     0.00    10.34     0.04  32932.67  33296.70      4.5 
01:50:00 12/07/2022     0.00     0.00    10.17     0.03  32929.67  33337.57      4.5 
01:55:00 12/07/2022     0.00     0.00    10.04     0.03  32927.17  33329.80      4.5 
02:00:00 12/07/2022     0.00     0.00    10.10     0.04  32928.33  33314.93      4.5 
02:05:00 12/07/2022     0.00     0.00     9.91     0.02  32924.90  33310.57      4.5 
02:10:00 12/07/2022     0.00     0.00     9.84     0.03  32923.46  33310.87      4.5 
02:15:00 12/07/2022     0.00     0.00     9.82     0.03  32923.23  33311.43      4.5 
02:20:00 12/07/2022     0.00     0.00     9.30     1.45  32913.63  33311.83      4.5 
02:25:00 12/07/2022     0.00     0.00     9.74     0.03  32921.63  33313.90      4.5 
02:30:00 12/07/2022     0.00     0.00     9.61     0.03  32919.37  33315.00      4.5 
02:35:00 12/07/2022     0.00     0.00     9.61     0.03  32919.27  33316.50      4.5 
02:40:00 12/07/2022     0.00     0.00     9.48     0.00  32917.00  33318.67      4.5 
02:45:00 12/07/2022     0.00     0.00     9.37     0.02  32914.83  33319.07      4.5 
02:50:00 12/07/2022     0.00     0.00     9.32     0.01  32913.96  33329.00      4.5 
02:55:00 12/07/2022     0.00     0.00     4.96     0.12  32834.07  33281.00      4.5 
03:00:00 12/07/2022     0.00     0.00     8.94     0.02  32907.07  33312.13      4.5 
03:05:00 12/07/2022     0.00     0.00     9.02     0.03  32908.40  33312.43      4.5 
03:10:00 12/07/2022     0.00     0.00     9.03     0.02  32908.67  33313.46      4.5 
03:15:00 12/07/2022     0.00     0.00     9.02     0.03  32908.43  33314.40      4.5 
03:20:00 12/07/2022     0.00     0.00    28.69     4.16  33273.40  39608.96      4.5 
03:25:00 12/07/2022     0.00     0.00    30.37     8.35  33305.30  39693.40      4.5 
03:30:00 12/07/2022     0.00     0.01   617.52   221.17  41538.67  42568.10      4.5 
03:35:00 12/07/2022     0.00     0.00  1125.23   714.16  44145.23  50578.70      4.5 
03:40:00 12/07/2022     0.00     0.00   555.40   264.18  40822.10  40129.83      4.5 
03:45:00 12/07/2022     0.00     0.00   413.60   286.59  38945.23  51263.10      4.5 
03:50:00 12/07/2022     0.00     0.00   490.69    26.39  40501.60  37474.63      4.5 
03:55:00 12/07/2022     0.00     0.01   433.20    25.33  39855.46  38229.60      4.5 
04:00:00 12/07/2022     0.00     0.02   442.13    17.96  39962.87  38198.46      4.5 
04:05:00 12/07/2022     0.00     0.01   425.59    19.62  39767.96  38627.46      4.5 
04:10:00 12/07/2022     0.00     0.01   419.62    34.54  39688.43  38734.27      4.5 
04:15:00 12/07/2022     0.00     0.01   375.49    14.18  39146.73  38728.17      4.5 
04:20:00 12/07/2022     0.00     0.01   346.96    14.99  38766.73  38633.04      4.5 
04:25:00 12/07/2022     0.00     0.01   429.72    19.87  39816.90  38524.27      4.5 
04:30:00 12/07/2022     0.00     0.01   374.71    15.07  39136.23  38884.63      4.5 
04:35:00 12/07/2022     0.00     0.01   442.51    20.26  39966.57  38401.60      4.5 
04:40:00 12/07/2022     0.00     0.01   465.77    11.49  40233.43  38336.50      4.5 
04:45:00 12/07/2022     0.00     0.01   437.83    15.94  39913.46  38493.13      4.5 
04:50:00 12/07/2022     0.00     0.01   480.26    35.55  40383.83  38099.23      4.5 
04:55:00 12/07/2022     0.00     0.02   515.65    31.71  40762.43  37624.23      4.5 
05:00:00 12/07/2022     0.00     0.01   431.49    35.94  39829.37  38700.93      4.5 
05:05:00 12/07/2022     0.00     0.00   441.52   134.01  39789.73  44379.13      4.5 
05:10:00 12/07/2022     0.00     0.01   572.86    22.06  41334.33  35538.20      4.5 
05:15:00 12/07/2022     0.00     0.01   581.14    46.53  41402.73  35884.37      4.5 
05:20:00 12/07/2022     0.00     0.00    36.59     8.41  33422.07  49918.60      4.5 
05:25:00 12/07/2022     0.00     0.00     8.72     0.71  32902.93  34232.90      4.5 
05:30:00 12/07/2022     0.00     0.00    71.57    20.42  34087.20  50328.13      4.5 
05:35:00 12/07/2022     0.00     0.00     5.57     0.25  32845.17  33569.60      4.5 
05:40:00 12/07/2022     0.00     0.00     3.63     0.03  32809.67  33228.57      4.5 
05:45:00 12/07/2022     0.00     0.00     4.34     4.14  32822.90  33220.23      4.5 
05:50:00 12/07/2022     0.00     0.00     3.69     0.23  32810.77  33220.17      4.5 
05:55:00 12/07/2022     0.00     0.00     3.47     0.03  32806.73  33215.80      4.5 
06:00:00 12/07/2022     0.00     0.00     3.67     0.03  32810.40  33219.07      4.5 
06:05:00 12/07/2022     0.00     0.00     3.66     0.03  32810.37  33224.67      4.5 
06:10:00 12/07/2022     0.00     0.00     3.67     0.03  32810.54  33222.43      4.5 
06:15:00 12/07/2022     0.00     0.00     3.67     0.03  32810.50  33223.00      4.5 
06:20:00 12/07/2022     0.00     0.00     3.88     1.41  32814.37  33219.57      4.5 
06:25:00 12/07/2022     0.00     0.00     3.63     0.03  32809.70  33220.93      4.5 
06:30:00 12/07/2022     0.00     0.00     3.63     0.02  32809.80  33220.43      4.5 
06:35:00 12/07/2022     0.00     0.00     3.62     0.03  32809.57  33218.00      4.5 
06:40:00 12/07/2022     0.00     0.00     3.62     0.03  32809.60  33220.20      4.5 
06:45:00 12/07/2022     0.00     0.00     3.64     0.02  32809.90  33218.63      4.5 
06:50:00 12/07/2022     0.00     0.00     3.64     0.02  32809.83  33216.80      4.5 
06:55:00 12/07/2022     0.00     0.00     3.62     0.03  32809.57  33215.27      4.5 
07:00:00 12/07/2022     0.00     0.00     3.59     0.02  32809.10  33215.13      4.5 
07:05:00 12/07/2022     0.00     0.00     3.60     0.03  32809.17  33213.40      4.5 
07:10:00 12/07/2022     0.00     0.00     3.59     0.01  32808.96  33212.54      4.4 
07:15:00 12/07/2022     0.00     0.00     3.58     0.01  32808.93  33211.90      4.5 
07:20:00 12/07/2022     0.00     0.00     3.55     0.03  32808.37  33209.46      4.4 
07:25:00 12/07/2022     0.00     0.00     3.54     0.02  32808.13  33207.46      4.4 
07:30:00 12/07/2022     0.00     0.00     3.56     0.03  32808.43  33206.90      4.4 
07:35:00 12/07/2022     0.00     0.00     3.57     0.03  32808.60  33208.17      4.4 
07:40:00 12/07/2022     0.00     0.00     3.55     0.02  32808.30  33206.67      4.4 
07:45:00 12/07/2022     0.00     0.00     3.57     0.05  32808.63  33209.67      4.4 
07:50:00 12/07/2022     0.00     0.00     3.60     0.08  32809.17  33219.00      4.4 
07:55:00 12/07/2022     0.00     0.00     3.01     1.04  32798.40  33230.20      4.4 
08:00:00 12/07/2022     0.00     0.00     3.39     0.03  32805.37  33222.90      4.4 
08:05:00 12/07/2022     0.00     0.00     3.66     0.04  32810.37  33220.93      4.4 
08:10:00 12/07/2022     0.00     0.00     3.72     0.07  32811.43  33219.33      4.4 
08:15:00 12/07/2022     0.00     0.00     3.85     0.05  32813.83  33223.77      4.4 
08:20:00 12/07/2022     0.00     0.00     3.93     0.17  32815.23  32775.57      4.4 
08:25:00 12/07/2022     0.00     0.00     0.00     0.02  32742.90  32801.96      4.4 
08:30:00 12/07/2022     0.00     0.00     0.00     0.02  32742.90  32802.10      4.4 
08:35:00 12/07/2022     0.00     0.00     0.00     0.02  32742.87  32802.07      4.4 
08:40:00 12/07/2022     0.00     0.00     0.00     0.02  32742.93  32802.10      4.4 
08:45:00 12/07/2022     0.00     0.00     0.00     0.02  32742.97  32802.17      4.4 
08:50:00 12/07/2022     0.00     0.00     4.24     0.10  32820.96  32776.00      4.4 
08:55:00 12/07/2022     0.00     0.00     0.00     0.02  32742.90  32802.17      4.4 
09:00:00 12/07/2022     0.00     0.00     4.35     0.05  32822.83  32791.60      4.4 
09:05:00 12/07/2022     0.00     0.00     1.81     2.32  32776.57  32791.54      4.4 
09:10:00 12/07/2022     0.00     0.00     0.26     1.13  32748.40  32800.43      4.4 
09:15:00 12/07/2022     0.00     0.00     3.56     1.83  32808.43  32781.30      4.4 
09:20:00 12/07/2022     0.00     0.00     2.89     1.95  32796.30  32783.77      4.4 
09:25:00 12/07/2022     0.00     0.00     0.00     0.02  32742.97  32802.13      4.4 
09:30:00 12/07/2022     0.00     0.00     0.00     0.03  32743.10  32802.27      4.4 
09:35:00 12/07/2022     0.00     0.00     0.00     0.03  32743.23  32802.10      4.4 
09:40:00 12/07/2022     0.00     0.00     0.00     0.03  32743.10  32802.07      4.4 
09:45:00 12/07/2022     0.00     0.00     0.48     1.52  32752.33  32799.77      4.4 
09:50:00 12/07/2022     0.00     0.00     0.00     0.03  32743.33  32802.33      4.4 
09:55:00 12/07/2022     0.00     0.00     0.99     1.85  32761.63  32796.30      4.4 
10:00:00 12/07/2022     0.00     0.00     0.00     0.03  32743.40  32802.30      4.4 
10:05:00 12/07/2022     0.00     0.00     0.00     0.03  32743.43  32802.33      4.4 
10:10:00 12/07/2022     0.00     0.00     0.00     0.03  32743.37  32802.37      4.4 
10:15:00 12/07/2022     0.00     0.00     0.00     0.03  32743.43  32802.46      4.4 
10:20:00 12/07/2022     0.00     0.00     0.00     0.03  32743.57  32802.33      4.4 
10:25:00 12/07/2022     0.00     0.00     0.00     0.03  32743.57  32802.46      4.4 
10:30:00 12/07/2022     0.00     0.00     0.00     0.03  32743.43  32802.43      4.4 
10:35:00 12/07/2022     0.00     0.00     0.00     0.03  32743.67  32802.54      4.4 
10:40:00 12/07/2022     0.00     0.00     0.00     0.03  32743.60  32802.46      4.4 
10:45:00 12/07/2022     0.00     0.00     0.00     0.03  32743.60  32802.50      4.4 
10:50:00 12/07/2022     0.00     0.00     0.00     0.03  32743.50  32802.33      4.4 
10:55:00 12/07/2022     0.00     0.00     0.01     0.03  32743.70  32802.50      4.4 
