

OBS-5+ S/N:S5266     Firmware Version: 1.50
Sensor                            Data Columns
 1  Pressure                       Mean & s.d.
 2  NEAR OBS                       Mean & s.d.
 6  ND Count                              Mean
 7  FD Count                              Mean
 9  Battery                               Mean

23:20:00 10/27/2022     9.84     0.00     1.93     0.03  32778.73  32978.83      4.3 
23:25:00 10/27/2022     9.84     0.00     1.95     0.02  32779.13  32978.46      4.3 
23:30:00 10/27/2022     9.84     0.00     1.95     0.01  32779.04  32976.10      4.3 
23:35:00 10/27/2022     9.84     0.00     1.95     0.02  32779.07  32979.43      4.3 
23:40:00 10/27/2022     9.84     0.00     1.95     0.02  32779.10  32978.63      4.3 
23:45:00 10/27/2022     9.84     0.00     1.96     0.02  32779.23  32974.77      4.3 
23:50:00 10/27/2022     9.84     0.00     1.97     0.03  32779.40  32976.96      4.3 
23:55:00 10/27/2022     9.84     0.00     1.97     0.03  32779.46  32977.90      4.3 
00:00:00 10/28/2022     9.84     0.00     1.98     0.03  32779.60  32976.00      4.3 
00:05:00 10/28/2022     9.84     0.00     1.96     0.02  32779.20  32979.07      4.3 
00:10:00 10/28/2022     9.84     0.00     1.95     0.01  32779.07  32977.63      4.3 
00:15:00 10/28/2022     9.84     0.00     1.96     0.02  32779.23  32976.93      4.3 
00:20:00 10/28/2022     9.84     0.00     1.96     0.03  32779.33  32976.50      4.3 
00:25:00 10/28/2022     9.84     0.00     1.97     0.03  32779.43  32979.43      4.3 
00:30:00 10/28/2022     9.84     0.00     1.99     0.02  32779.77  32977.96      4.3 
00:35:00 10/28/2022     9.83     0.00     1.99     0.02  32779.77  32976.33      4.3 
00:40:00 10/28/2022     9.83     0.00     1.99     0.02  32779.77  32977.46      4.3 
00:45:00 10/28/2022     9.83     0.00     1.99     0.01  32779.93  32977.10      4.3 
00:50:00 10/28/2022     9.83     0.00     1.98     0.02  32779.70  32975.57      4.3 
00:55:00 10/28/2022     9.83     0.00     1.98     0.02  32779.73  32975.80      4.3 
01:00:00 10/28/2022     9.84     0.00     1.96     0.02  32779.23  32978.80      4.3 
01:05:00 10/28/2022     9.83     0.00     1.95     0.02  32779.17  32976.80      4.3 
01:10:00 10/28/2022     9.83     0.00     1.97     0.03  32779.54  32974.83      4.3 
01:15:00 10/28/2022     9.83     0.00     1.95     0.01  32779.07  32976.23      4.3 
01:20:00 10/28/2022     9.83     0.00     1.96     0.02  32779.20  32975.90      4.3 
01:25:00 10/28/2022     9.83     0.00     1.96     0.03  32779.33  32975.93      4.3 
01:30:00 10/28/2022     9.83     0.00     1.95     0.02  32779.17  32974.57      4.3 
01:35:00 10/28/2022     9.83     0.00     1.97     0.03  32779.40  32973.63      4.3 
01:40:00 10/28/2022     9.83     0.00     1.95     0.02  32779.13  32973.83      4.3 
01:45:00 10/28/2022     9.83     0.00     1.96     0.02  32779.20  32973.80      4.3 
01:50:00 10/28/2022     9.83     0.00     1.97     0.03  32779.46  32974.07      4.3 
01:55:00 10/28/2022     9.83     0.00     1.97     0.03  32779.54  32972.37      4.3 
02:00:00 10/28/2022     9.83     0.00     1.95     0.01  32779.00  32975.63      4.3 
02:05:00 10/28/2022     9.83     0.00     1.95     0.01  32779.07  32973.67      4.3 
02:10:00 10/28/2022     9.83     0.00     1.95     0.01  32779.04  32975.37      4.3 
02:15:00 10/28/2022     9.83     0.00     1.95     0.01  32779.07  32973.30      4.3 
02:20:00 10/28/2022     9.83     0.00     1.95     0.02  32779.00  32974.04      4.3 
02:25:00 10/28/2022     9.83     0.00     1.95     0.02  32779.13  32967.63      4.3 
02:30:00 10/28/2022     9.83     0.00     1.96     0.02  32779.30  32972.37      4.3 
02:35:00 10/28/2022     9.83     0.00     1.95     0.02  32779.10  32972.40      4.3 
02:40:00 10/28/2022     9.83     0.00     1.95     0.01  32779.04  32971.43      4.3 
02:45:00 10/28/2022     9.83     0.00     1.95     0.00  32779.00  32972.70      4.3 
02:50:00 10/28/2022     9.83     0.00     1.94     0.02  32778.90  32971.87      4.3 
02:55:00 10/28/2022     9.83     0.00     1.94     0.02  32778.96  32976.00      4.3 
03:00:00 10/28/2022     9.83     0.00     1.95     0.01  32779.04  32970.77      4.3 
03:05:00 10/28/2022     9.83     0.00     1.95     0.01  32779.00  32970.83      4.3 
03:10:00 10/28/2022     9.83     0.00     1.95     0.02  32779.10  32969.33      4.3 
03:15:00 10/28/2022     9.83     0.00     1.93     0.02  32778.77  32972.57      4.3 
03:20:00 10/28/2022     9.83     0.00     1.98     0.03  32779.63  32971.33      4.3 
03:25:00 10/28/2022     9.83     0.00     1.98     0.02  32779.70  32974.30      4.3 
03:30:00 10/28/2022     9.83     0.00     1.99     0.02  32779.83  32974.04      4.3 
03:35:00 10/28/2022     9.83     0.00     1.99     0.02  32779.80  32963.46      4.3 
03:40:00 10/28/2022     9.83     0.00     2.00     0.01  32779.96  32953.40      4.3 
03:45:00 10/28/2022     9.83     0.00     1.99     0.03  32779.80  32973.73      4.3 
03:50:00 10/28/2022     9.83     0.00     1.98     0.03  32779.63  32972.40      4.3 
03:55:00 10/28/2022     9.83     0.00     1.99     0.03  32779.80  32972.67      4.3 
04:00:00 10/28/2022     9.83     0.00     2.00     0.01  32780.00  32974.33      4.3 
04:05:00 10/28/2022     9.84     0.00     1.99     0.02  32779.87  32972.46      4.3 
04:10:00 10/28/2022     9.84     0.00     2.00     0.01  32779.96  32972.30      4.3 
04:15:00 10/28/2022     9.84     0.00     1.99     0.01  32779.93  32973.04      4.3 
04:20:00 10/28/2022     9.84     0.00     1.98     0.02  32779.73  32973.83      4.3 
04:25:00 10/28/2022     9.84     0.00     2.00     0.01  32779.96  32972.96      4.3 
04:30:00 10/28/2022     9.84     0.00     2.00     0.00  32780.00  32972.90      4.3 
04:35:00 10/28/2022     9.84     0.00     2.02     0.12  32780.46  32974.13      4.3 
04:40:00 10/28/2022     9.84     0.00     2.01     0.02  32780.17  32974.04      4.3 
04:45:00 10/28/2022     9.84     0.00     2.01     0.02  32780.23  32975.37      4.3 
04:50:00 10/28/2022     9.84     0.00     2.00     0.03  32780.04  32976.63      4.3 
04:55:00 10/28/2022     9.84     0.00     2.01     0.02  32780.23  32976.77      4.3 
05:00:00 10/28/2022     9.84     0.00     2.02     0.03  32780.43  32977.43      4.3 
05:05:00 10/28/2022     9.84     0.00     2.03     0.03  32780.63  32978.13      4.3 
05:10:00 10/28/2022     9.84     0.00     3.00     2.55  32798.23  32984.17      4.3 
05:15:00 10/28/2022     9.84     0.00     2.04     0.02  32780.83  32977.40      4.3 
05:20:00 10/28/2022     9.84     0.00     3.71     1.27  32811.27  33230.60      4.3 
05:25:00 10/28/2022     9.86     0.01   542.93   162.22  40933.63  37875.13      4.3 
05:30:00 10/28/2022     9.93     0.02   534.51     9.33  40961.60  36374.77      4.3 
05:35:00 10/28/2022     9.95     0.01   321.77    83.14  38338.40  38640.20      4.3 
05:40:00 10/28/2022     9.99     0.02   394.43    26.68  39383.20  38781.63      4.3 
05:45:00 10/28/2022    10.03     0.02   401.41    84.14  39412.70  38775.17      4.3 
05:50:00 10/28/2022    10.02     0.02   268.74    38.22  37604.87  38252.00      4.3 
05:55:00 10/28/2022    10.00     0.02   373.20   172.11  38876.37  39104.20      4.3 
06:00:00 10/28/2022    10.03     0.02   351.32    16.23  38825.46  38749.40      4.3 
06:05:00 10/28/2022    10.05     0.02   411.35    40.41  39583.70  39034.90      4.3 
06:10:00 10/28/2022    10.04     0.01   365.27    41.73  38996.20  38937.67      4.3 
06:15:00 10/28/2022    10.07     0.02   340.79    37.12  38668.17  38736.87      4.3 
06:20:00 10/28/2022    10.05     0.02   386.00    26.94  39276.23  39065.54      4.3 
06:25:00 10/28/2022    10.07     0.02   367.16    32.65  39028.37  38847.37      4.3 
06:30:00 10/28/2022    10.07     0.02   278.19    74.66  37702.54  38590.60      4.3 
06:35:00 10/28/2022    10.04     0.01   229.74    18.14  36987.17  37690.96      4.3 
06:40:00 10/28/2022    10.00     0.01   239.52    16.75  37150.27  37853.30      4.3 
06:45:00 10/28/2022     9.97     0.01   229.28    11.08  36982.13  37554.73      4.3 
06:50:00 10/28/2022     9.98     0.01   226.05     7.34  36928.77  37507.10      4.3 
06:55:00 10/28/2022     9.99     0.01   219.23     7.57  36813.17  37442.73      4.3 
07:00:00 10/28/2022    10.00     0.01   250.93    15.26  37337.20  37833.73      4.3 
07:05:00 10/28/2022    10.00     0.02   202.15    10.23  36517.93  37154.23      4.3 
07:10:00 10/28/2022     9.99     0.02   224.00     4.91  36894.57  37428.13      4.3 
07:15:00 10/28/2022     9.95     0.01   191.80     7.25  36336.50  37069.46      4.3 
07:20:00 10/28/2022     9.92     0.02   165.47     8.97  35861.96  36723.83      4.3 
07:25:00 10/28/2022     9.93     0.01   170.46     6.57  35953.37  36724.67      4.3 
07:30:00 10/28/2022     9.90     0.01   143.34    12.04  35452.04  36407.60      4.3 
07:35:00 10/28/2022     9.89     0.01   132.45    12.08  35247.46  36213.67      4.3 
07:40:00 10/28/2022     9.87     0.01    93.08     7.77  34498.70  35526.20      4.3 
07:45:00 10/28/2022     9.86     0.00     6.72     2.47  32866.27  34704.83      4.3 
07:50:00 10/28/2022     9.85     0.00     1.90     0.13  32778.17  32995.93      4.3 
07:55:00 10/28/2022     9.85     0.00     1.78     0.11  32776.04  32773.83      4.3 
08:00:00 10/28/2022     9.85     0.00     2.01     0.11  32780.20  32773.17      4.3 
08:05:00 10/28/2022     9.85     0.00     1.88     0.05  32777.87  32773.33      4.3 
08:10:00 10/28/2022     9.84     0.00     1.88     0.02  32777.90  32975.87      4.3 
08:15:00 10/28/2022     9.84     0.00     2.40     0.48  32787.40  32821.23      4.3 
08:20:00 10/28/2022     9.84     0.00     0.93     1.34  32760.50  32790.27      4.3 
08:25:00 10/28/2022     9.84     0.00     2.61     0.44  32791.17  32774.63      4.3 
08:30:00 10/28/2022     9.84     0.00     2.64     0.23  32791.70  32773.70      4.3 
08:35:00 10/28/2022     9.84     0.00     1.69     1.64  32774.46  32785.37      4.3 
08:40:00 10/28/2022     9.84     0.00     2.80     0.19  32794.60  32773.54      4.3 
08:45:00 10/28/2022     9.84     0.00     2.91     0.22  32796.63  32773.80      4.3 
08:50:00 10/28/2022     9.84     0.00     2.89     0.04  32796.30  32773.90      4.3 
08:55:00 10/28/2022     9.84     0.00     2.81     0.29  32794.77  32773.96      4.3 
09:00:00 10/28/2022     9.84     0.00     2.95     0.13  32797.27  32773.96      4.3 
09:05:00 10/28/2022     9.84     0.00     3.02     0.06  32798.57  32773.77      4.3 
09:10:00 10/28/2022     9.84     0.00     3.20     0.27  32801.96  32773.96      4.3 
09:15:00 10/28/2022     9.84     0.00     3.15     0.06  32801.07  32773.96      4.3 
09:20:00 10/28/2022     9.84     0.00     3.33     0.22  32804.33  32774.07      4.3 
09:25:00 10/28/2022     9.84     0.00     3.20     0.08  32801.90  32774.07      4.3 
09:30:00 10/28/2022     9.84     0.00     3.20     0.36  32801.90  32774.07      4.3 
09:35:00 10/28/2022     9.83     0.00     2.71     1.53  32792.93  32779.23      4.3 
09:40:00 10/28/2022     9.83     0.00     0.18     1.39  32746.90  32800.07      4.3 
09:45:00 10/28/2022     9.83     0.00     0.00     0.02  32742.27  32800.93      4.3 
09:50:00 10/28/2022     9.83     0.00     0.40     1.20  32750.97  32796.40      4.3 
09:55:00 10/28/2022     9.82     0.00     1.39     2.37  32769.04  32791.04      4.3 
10:00:00 10/28/2022     9.82     0.00     0.00     0.03  32742.47  32801.00      4.3 
10:05:00 10/28/2022     9.81     0.00     0.00     0.03  32742.57  32801.00      4.3 
10:10:00 10/28/2022     9.81     0.00     0.00     0.03  32742.60  32801.10      4.3 
10:15:00 10/28/2022     9.80     0.00     0.00     0.03  32742.63  32801.07      4.3 
10:20:00 10/28/2022     9.80     0.00     0.00     0.03  32742.63  32801.23      4.3 
10:25:00 10/28/2022     9.80     0.00     0.00     0.03  32742.60  32801.27      4.3 
10:30:00 10/28/2022     9.80     0.00     0.00     0.03  32742.67  32801.20      4.3 
10:35:00 10/28/2022     9.80     0.00     0.00     0.03  32742.67  32801.20      4.3 
10:40:00 10/28/2022     9.80     0.00     0.00     0.03  32742.53  32801.23      4.3 
10:45:00 10/28/2022     9.81     0.00     0.00     0.02  32742.73  32801.13      4.3 
10:50:00 10/28/2022     9.81     0.00     0.00     0.02  32742.80  32801.17      4.3 
10:55:00 10/28/2022     9.81     0.00     0.00     0.02  32742.73  32801.10      4.3 
11:00:00 10/28/2022     9.81     0.00     0.00     0.03  32742.67  32801.30      4.3 
11:05:00 10/28/2022     9.82     0.00     3.24     0.08  32802.63  32774.40      4.3 
11:10:00 10/28/2022     9.83     0.00     3.16     0.07  32801.17  32774.17      4.3 
11:15:00 10/28/2022     9.83     0.00     3.16     0.04  32801.17  32774.13      4.3 
11:20:00 10/28/2022     9.84     0.00     3.19     0.03  32801.70  32773.93      4.3 
11:25:00 10/28/2022     9.84     0.00     3.16     0.09  32801.20  32774.07      4.3 
11:30:00 10/28/2022     9.83     0.00     3.10     0.08  32800.00  32774.10      4.3 
11:35:00 10/28/2022     9.83     0.00     0.00     0.03  32742.37  32800.80      4.3 
11:40:00 10/28/2022     9.83     0.00     0.00     0.03  32742.33  32800.87      4.3 
11:45:00 10/28/2022     9.82     0.00     0.00     0.03  32742.47  32801.04      4.3 
11:50:00 10/28/2022     9.82     0.00     1.32     1.73  32767.70  32790.46      4.3 
11:55:00 10/28/2022     9.83     0.00     3.29     0.03  32803.50  32774.10      4.3 
12:00:00 10/28/2022     9.83     0.00     3.22     0.03  32802.17  33034.93      4.3 
12:05:00 10/28/2022     9.83     0.00     0.00     0.03  32742.43  32801.10      4.3 
12:10:00 10/28/2022     9.83     0.00     0.00     0.03  32742.37  32800.80      4.3 
12:15:00 10/28/2022     9.82     0.00     0.00     0.03  32742.53  32800.96      4.3 
12:20:00 10/28/2022     9.82     0.00     0.00     0.03  32742.53  32801.07      4.3 
12:25:00 10/28/2022     9.82     0.00     0.00     0.03  32742.53  32801.10      4.3 
12:30:00 10/28/2022     9.81     0.00     0.00     0.03  32742.57  32801.13      4.3 
12:35:00 10/28/2022     9.81     0.00     0.00     0.03  32742.60  32800.90      4.3 
12:40:00 10/28/2022     9.81     0.00     0.00     0.03  32742.60  32801.10      4.3 
12:45:00 10/28/2022     9.81     0.00     0.00     0.03  32742.63  32801.27      4.3 
12:50:00 10/28/2022     9.81     0.00     0.00     0.02  32742.73  32801.17      4.3 
12:55:00 10/28/2022     9.81     0.00     0.00     0.02  32742.83  32801.20      4.3 
13:00:00 10/28/2022     9.81     0.00     0.00     0.03  32742.70  32801.04      4.3 
13:05:00 10/28/2022     9.81     0.00     0.00     0.02  32742.77  32801.07      4.3 
13:10:00 10/28/2022     9.81     0.00     0.00     0.02  32742.73  32801.17      4.3 
13:15:00 10/28/2022     9.81     0.00     0.00     0.03  32742.70  32801.17      4.3 
13:20:00 10/28/2022     9.81     0.00     0.00     0.02  32742.73  32801.10      4.3 
13:25:00 10/28/2022     9.81     0.00     0.00     0.03  32742.70  32801.20      4.3 
13:30:00 10/28/2022     9.81     0.00     0.00     0.02  32742.77  32801.00      4.3 
13:35:00 10/28/2022     9.81     0.00     0.00     0.03  32742.60  32800.96      4.3 
13:40:00 10/28/2022     9.81     0.00     0.00     0.02  32742.77  32801.30      4.3 
13:45:00 10/28/2022     9.81     0.00     0.00     0.02  32742.83  32801.23      4.3 
13:50:00 10/28/2022     9.80     0.00     0.00     0.02  32742.87  32801.20      4.3 
13:55:00 10/28/2022     9.80     0.00     0.00     0.02  32742.83  32801.30      4.3 
14:00:00 10/28/2022     9.80     0.00     0.00     0.02  32742.77  32801.17      4.3 
14:05:00 10/28/2022     9.80     0.00     0.00     0.02  32742.83  32801.30      4.3 
14:10:00 10/28/2022     9.80     0.00     0.00     0.02  32742.87  32801.33      4.3 
14:15:00 10/28/2022     9.80     0.00     0.00     0.02  32743.00  32801.20      4.3 
14:20:00 10/28/2022     9.80     0.00     0.00     0.02  32742.93  32801.37      4.3 
14:25:00 10/28/2022     9.80     0.00     3.09     1.47  32799.93  32779.20      4.3 
14:30:00 10/28/2022     9.79     0.00     0.09     0.73  32745.30  32800.54      4.3 
14:35:00 10/28/2022     9.80     0.00     0.00     0.02  32742.97  32801.33      4.3 
14:40:00 10/28/2022     9.80     0.00     0.00     0.02  32742.90  32801.23      4.3 
14:45:00 10/28/2022     9.80     0.00     0.00     0.02  32742.87  32801.27      4.3 
14:50:00 10/28/2022     9.80     0.00     1.39     1.91  32768.87  32791.46      4.3 
14:55:00 10/28/2022     9.80     0.00     2.95     1.79  32797.40  32781.20      4.3 
15:00:00 10/28/2022     9.80     0.00     2.05     3.49  32780.96  32791.04      4.3 
15:05:00 10/28/2022     9.80     0.00     0.00     0.02  32742.90  32801.33      4.3 
15:10:00 10/28/2022     9.80     0.00     0.00     0.02  32742.93  32801.27      4.3 
15:15:00 10/28/2022     9.80     0.00     0.00     0.02  32742.93  32801.30      4.3 
15:20:00 10/28/2022     9.80     0.00     0.00     0.03  32743.07  32801.43      4.3 
15:25:00 10/28/2022     9.79     0.00     0.00     0.02  32742.93  32801.54      4.3 
15:30:00 10/28/2022     9.79     0.00     0.00     0.03  32743.00  32801.46      4.3 
15:35:00 10/28/2022     9.79     0.00     0.00     0.03  32743.03  32801.37      4.3 
15:40:00 10/28/2022     9.79     0.00     0.00     0.02  32743.13  32801.54      4.3 
15:45:00 10/28/2022     9.79     0.00     0.00     0.02  32742.90  32801.43      4.3 
15:50:00 10/28/2022     9.79     0.00     2.10     2.34  32781.96  32788.27      4.3 
15:55:00 10/28/2022     9.79     0.00     0.00     0.02  32742.97  32801.54      4.3 
16:00:00 10/28/2022     9.79     0.00     0.00     0.02  32743.03  32801.54      4.3 
16:05:00 10/28/2022     9.79     0.00     3.65     0.04  32810.17  32775.07      4.3 
16:10:00 10/28/2022     9.79     0.00     3.63     0.03  32809.67  32774.93      4.3 
16:15:00 10/28/2022     9.80     0.00     0.00     0.03  32742.90  32801.30      4.3 
16:20:00 10/28/2022     9.80     0.00     0.00     0.03  32743.00  32801.46      4.3 
16:25:00 10/28/2022     9.80     0.00     0.00     0.03  32743.03  32801.57      4.3 
16:30:00 10/28/2022     9.80     0.00     0.00     0.02  32743.00  32801.33      4.3 
16:35:00 10/28/2022     9.80     0.00     0.00     0.01  32742.97  32801.27      4.3 
16:40:00 10/28/2022     9.80     0.00     0.00     0.02  32742.97  32801.33      4.3 
16:45:00 10/28/2022     9.80     0.00     0.00     0.02  32742.97  32801.30      4.3 
16:50:00 10/28/2022     9.80     0.00     0.00     0.01  32743.00  32801.54      4.3 
16:55:00 10/28/2022     9.80     0.00     0.44     1.45  32751.57  32799.10      4.3 
17:00:00 10/28/2022     9.80     0.00     0.00     0.02  32743.07  32801.50      4.3 
17:05:00 10/28/2022     9.80     0.00     9.73    18.60  32924.70  33678.20      4.3 
17:10:00 10/28/2022     9.80     0.00   146.35   108.43  35400.77  36104.33      4.3 
17:15:00 10/28/2022     9.88     0.01   242.17    18.99  37192.80  37607.50      4.3 
17:20:00 10/28/2022     9.90     0.02   213.00    44.61  36682.54  37365.23      4.3 
17:25:00 10/28/2022     9.90     0.01   192.19    26.76  36335.43  37323.80      4.3 
17:30:00 10/28/2022     9.94     0.01   155.92    32.85  35676.70  36552.77      4.3 
17:35:00 10/28/2022     9.96     0.01   207.98    31.62  36608.27  37246.67      4.3 
17:40:00 10/28/2022    10.00     0.02   247.81    42.07  37266.37  37918.70      4.3 
17:45:00 10/28/2022    10.08     0.02   222.28    12.66  36863.67  37418.33      4.3 
17:50:00 10/28/2022    10.10     0.02   354.59    55.26  38840.17  38848.90      4.3 
17:55:00 10/28/2022    10.12     0.03   221.22    26.26  36838.83  37487.37      4.3 
18:00:00 10/28/2022    10.16     0.03   263.31    54.48  37499.83  38072.10      4.3 
18:05:00 10/28/2022    10.16     0.02   243.30    30.98  37203.57  38252.40      4.3 
18:10:00 10/28/2022    10.17     0.03   189.68    25.48  36292.20  37343.46      4.3 
18:15:00 10/28/2022    10.18     0.02   144.63    26.93  35471.63  36461.96      4.3 
18:20:00 10/28/2022    10.18     0.02   173.25    49.82  35981.27  37274.23      4.3 
18:25:00 10/28/2022    10.17     0.03   186.25    23.01  36232.54  37216.50      4.3 
18:30:00 10/28/2022    10.16     0.02   147.95    16.07  35537.07  36683.87      4.3 
18:35:00 10/28/2022    10.20     0.03   146.31     9.16  35507.90  36437.37      4.3 
18:40:00 10/28/2022    10.20     0.02   165.18    27.24  35850.00  36989.10      4.3 
18:45:00 10/28/2022    10.18     0.03   134.33    14.69  35282.40  36349.10      4.3 
18:50:00 10/28/2022    10.17     0.03   136.08    12.83  35315.83  36262.30      4.3 
18:55:00 10/28/2022    10.20     0.02   109.99     4.59  34822.23  35763.30      4.3 
19:00:00 10/28/2022    10.21     0.02   121.69     9.51  35044.50  36118.40      4.3 
19:05:00 10/28/2022    10.19     0.02   108.92     6.22  34801.77  35773.46      4.3 
19:10:00 10/28/2022    10.11     0.01    94.15     9.48  34519.10  35723.20      4.3 
19:15:00 10/28/2022    10.08     0.02   119.39     9.58  35000.87  36031.46      4.3 
19:20:00 10/28/2022    10.04     0.01    90.75    17.51  34453.73  35584.57      4.3 
19:25:00 10/28/2022    10.05     0.02    85.99     5.39  34362.90  35403.20      4.3 
19:30:00 10/28/2022    10.06     0.02    97.95     9.06  34591.90  35748.10      4.3 
19:35:00 10/28/2022    10.05     0.02    82.80     7.28  34301.83  35323.33      4.3 
19:40:00 10/28/2022    10.06     0.02    73.88     6.18  34130.83  35106.67      4.3 
19:45:00 10/28/2022    10.08     0.01    72.06     8.33  34096.20  35181.70      4.3 
19:50:00 10/28/2022    10.08     0.02    68.48     8.32  34027.77  35030.13      4.3 
19:55:00 10/28/2022    10.04     0.01    49.88     4.06  33672.96  34582.20      4.3 
20:00:00 10/28/2022     9.95     0.01    42.72     3.57  33537.43  34292.93      4.3 
20:05:00 10/28/2022     9.88     0.01    27.48     2.09  33250.70  33845.17      4.3 
20:10:00 10/28/2022     9.86     0.01    27.88     1.95  33258.27  33828.23      4.3 
20:15:00 10/28/2022     9.82     0.00    23.73     1.76  33180.70  33707.37      4.3 
20:20:00 10/28/2022     9.83     0.01    25.65     2.02  33216.54  33784.63      4.3 
20:25:00 10/28/2022     9.83     0.01    26.56     2.15  33233.57  33812.70      4.3 
20:30:00 10/28/2022     9.82     0.01    26.14    14.91  33226.60  33834.87      4.3 
20:35:00 10/28/2022     9.82     0.00     7.82     8.69  32887.00  36323.63      4.3 
20:40:00 10/28/2022     9.83     0.00     2.13     0.06  32782.33  33021.63      4.3 
20:45:00 10/28/2022     9.83     0.00     2.19     0.28  32783.46  33014.90      4.3 
20:50:00 10/28/2022     9.83     0.00     1.69     0.03  32774.43  32954.33      4.3 
20:55:00 10/28/2022     9.84     0.00     1.73     0.02  32775.13  32957.70      4.3 
21:00:00 10/28/2022     9.84     0.00     1.77     0.02  32775.80  32960.77      4.3 
21:05:00 10/28/2022     9.84     0.00     1.78     0.00  32776.00  32961.73      4.3 
21:10:00 10/28/2022     9.84     0.00     1.81     0.03  32776.60  32963.96      4.3 
21:15:00 10/28/2022     9.84     0.00     1.89     0.01  32777.93  32968.10      4.3 
21:20:00 10/28/2022     9.84     0.00     2.05     0.02  32780.90  32975.46      4.3 
21:25:00 10/28/2022     9.84     0.00     2.15     0.02  32782.80  32980.23      4.3 
21:30:00 10/28/2022     9.84     0.00     2.20     0.03  32783.70  32982.57      4.3 
21:35:00 10/28/2022     9.84     0.00     2.22     0.02  32783.96  32982.83      4.3 
21:40:00 10/28/2022     9.84     0.00     2.22     0.01  32783.96  32983.17      4.3 
21:45:00 10/28/2022     9.84     0.00     2.22     0.03  32784.00  32983.27      4.3 
21:50:00 10/28/2022     9.84     0.00     2.23     0.03  32784.17  32983.93      4.3 
21:55:00 10/28/2022     9.84     0.00     2.23     0.02  32784.17  32985.17      4.3 
22:00:00 10/28/2022     9.84     0.00     2.20     0.07  32783.70  32984.67      4.3 
22:05:00 10/28/2022     9.84     0.00     2.23     0.03  32784.23  32985.83      4.3 
22:10:00 10/28/2022     9.84     0.00     2.25     0.03  32784.63  32985.83      4.3 
22:15:00 10/28/2022     9.84     0.00     2.25     0.03  32784.50  32985.13      4.3 
22:20:00 10/28/2022     9.84     0.00     2.23     0.02  32784.17  32983.67      4.3 
22:25:00 10/28/2022     9.84     0.00     2.23     0.03  32784.23  32986.60      4.3 
22:30:00 10/28/2022     9.84     0.00     2.23     0.03  32784.30  32983.93      4.3 
22:35:00 10/28/2022     9.84     0.00     2.27     0.03  32784.87  32981.87      4.3 
22:40:00 10/28/2022     9.84     0.00     2.24     0.03  32784.43  32982.37      4.3 
22:45:00 10/28/2022     9.84     0.00     2.27     0.02  32784.83  32982.80      4.3 
22:50:00 10/28/2022     9.84     0.00     2.26     0.03  32784.73  32981.63      4.3 
22:55:00 10/28/2022     9.84     0.00     2.25     0.03  32784.54  32980.54      4.3 
23:00:00 10/28/2022     9.84     0.00     2.23     0.02  32784.17  32980.00      4.3 
23:05:00 10/28/2022     9.84     0.00     2.21     0.02  32783.80  32978.60      4.3 
23:10:00 10/28/2022     9.84     0.00     2.21     0.01  32783.93  32979.30      4.3 
23:15:00 10/28/2022     9.84     0.00     2.33     0.58  32786.00  32993.93      4.3 
23:20:00 10/28/2022     9.84     0.00     2.20     0.02  32783.73  32979.54      4.3 
23:25:00 10/28/2022     9.84     0.00     2.21     0.02  32783.90  32979.60      4.3 
23:30:00 10/28/2022     9.84     0.00     2.20     0.02  32783.77  32977.57      4.3 
23:35:00 10/28/2022     9.84     0.00     2.20     0.03  32783.70  32977.70      4.3 
23:40:00 10/28/2022     9.84     0.00     2.22     0.02  32784.04  32977.73      4.3 
23:45:00 10/28/2022     9.84     0.00     2.16     0.00  32783.00  32975.90      4.3 
23:50:00 10/28/2022     9.84     0.00     2.17     0.02  32783.13  32976.20      4.3 
23:55:00 10/28/2022     9.84     0.00     2.20     0.03  32783.60  32974.73      4.3 
00:00:00 10/29/2022     9.84     0.00     2.14     0.03  32782.60  32972.17      4.3 
00:05:00 10/29/2022     9.84     0.00     2.20     0.03  32783.63  32972.07      4.3 
00:10:00 10/29/2022     9.84     0.00     2.16     0.01  32782.96  32970.33      4.3 
00:15:00 10/29/2022     9.84     0.00     2.16     0.01  32782.96  32971.43      4.3 
00:20:00 10/29/2022     9.84     0.00     2.16     0.01  32782.96  32970.30      4.3 
00:25:00 10/29/2022     9.84     0.00     2.13     0.03  32782.43  32968.93      4.3 
00:30:00 10/29/2022     9.83     0.00     2.13     0.03  32782.46  32970.33      4.3 
00:35:00 10/29/2022     9.83     0.00     2.12     0.02  32782.23  32968.04      4.3 
00:40:00 10/29/2022     9.83     0.00     2.11     0.01  32782.07  32966.07      4.3 
00:45:00 10/29/2022     9.83     0.00     2.12     0.02  32782.13  32965.80      4.3 
00:50:00 10/29/2022     9.83     0.00     2.13     0.03  32782.30  32967.96      4.3 
00:55:00 10/29/2022     9.83     0.00     2.11     0.01  32782.04  32963.20      4.3 
01:00:00 10/29/2022     9.83     0.00     2.11     0.01  32781.96  32965.60      4.3 
01:05:00 10/29/2022     9.83     0.00     2.10     0.02  32781.90  32965.54      4.3 
01:10:00 10/29/2022     9.83     0.00     2.11     0.02  32782.04  32963.77      4.3 
01:15:00 10/29/2022     9.83     0.00     2.11     0.00  32782.00  32964.20      4.3 
01:20:00 10/29/2022     9.83     0.00     2.11     0.02  32782.00  32965.10      4.3 
01:25:00 10/29/2022     9.84     0.00     2.39     0.03  32787.13  32987.07      4.3 
01:30:00 10/29/2022     9.84     0.00     2.36     0.03  32786.60  32980.93      4.3 
